r,t,y,TotalCapacityAnnual
REGION,LBRHFOGCP01N,2025,0.038
REGION,LBRHFOGCP01N,2026,0.038
REGION,LBRHFOGCP01N,2027,0.038
REGION,LBRHFOGCP01N,2028,0.038
REGION,LBRHFOGCP01N,2029,0.038
REGION,LBRHFOGCP01N,2030,0.038
REGION,LBRHFOGCP01N,2031,0.038
REGION,LBRHFOGCP01N,2032,0.038
REGION,LBRHFOGCP01N,2033,0.038
REGION,LBRHFOGCP01N,2034,0.038
REGION,LBRHFOGCP01N,2035,0.038
REGION,LBRHFOGCP01N,2036,0.038
REGION,LBRHFOGCP01N,2037,0.038
REGION,LBRHFOGCP01N,2038,0.038
REGION,LBRHFOGCP01N,2039,0.038
REGION,LBRHFOGCP01N,2040,0.038
REGION,LBRHFOGCP01O,2015,0.119
REGION,LBRHFOGCP01O,2016,0.119
REGION,LBRHFOGCP01O,2017,0.119
REGION,LBRHFOGCP01O,2018,0.119
REGION,LBRHFOGCP01O,2019,0.119
REGION,LBRHFOGCP01O,2020,0.119
REGION,LBRHFOGCP01O,2021,0.11305
REGION,LBRHFOGCP01O,2022,0.1071
REGION,LBRHFOGCP01O,2023,0.10115
REGION,LBRHFOGCP01O,2024,0.0952
REGION,LBRHFOGCP01O,2025,0.08925
REGION,LBRHFOGCP01O,2026,0.0833
REGION,LBRHFOGCP01O,2027,0.07735
REGION,LBRHFOGCP01O,2028,0.0714
REGION,LBRHFOGCP01O,2029,0.06545
REGION,LBRHFOGCP01O,2030,0.0595
REGION,LBRHFOGCP01O,2031,0.05355
REGION,LBRHFOGCP01O,2032,0.0476
REGION,LBRHFOGCP01O,2033,0.04165
REGION,LBRHFOGCP01O,2034,0.0357
REGION,LBRHFOGCP01O,2035,0.02975
REGION,LBRHFOGCP01O,2036,0.0238
REGION,LBRHFOGCP01O,2037,0.01785
REGION,LBRHFOGCP01O,2038,0.0119
REGION,LBRHFOGCP01O,2039,0.00595
REGION,LBRHFOGCP01O,2040,0.0
REGION,LBRHFOIMP00X,2015,99999.0
REGION,LBRHFOIMP00X,2016,199998.0
REGION,LBRHFOIMP00X,2017,299997.0
REGION,LBRHFOIMP00X,2018,399996.0
REGION,LBRHFOIMP00X,2019,499995.0
REGION,LBRHFOIMP00X,2020,599994.0
REGION,LBRHFOIMP00X,2021,699993.0
REGION,LBRHFOIMP00X,2022,799992.0
REGION,LBRHFOIMP00X,2023,899991.0
REGION,LBRHFOIMP00X,2024,999990.0
REGION,LBRHFOIMP00X,2025,1099989.0
REGION,LBRHFOIMP00X,2026,1199988.0
REGION,LBRHFOIMP00X,2027,1299987.0
REGION,LBRHFOIMP00X,2028,1399986.0
REGION,LBRHFOIMP00X,2029,1499985.0
REGION,LBRHFOIMP00X,2030,1599984.0
REGION,LBRHFOIMP00X,2031,1699983.0
REGION,LBRHFOIMP00X,2032,1799982.0
REGION,LBRHFOIMP00X,2033,1899981.0
REGION,LBRHFOIMP00X,2034,1999980.0
REGION,LBRHFOIMP00X,2035,2099979.0
REGION,LBRHFOIMP00X,2036,2199978.0
REGION,LBRHFOIMP00X,2037,2299977.0
REGION,LBRHFOIMP00X,2038,2399976.0
REGION,LBRHFOIMP00X,2039,2499975.0
REGION,LBRHFOIMP00X,2040,2599974.0
REGION,LBRHYDLSP00X,2023,0.3945846198977381
REGION,LBRHYDLSP00X,2024,0.9419895399315532
REGION,LBRHYDLSP00X,2025,1.0043769070905668
REGION,LBRHYDLSP00X,2026,1.0685912667239887
REGION,LBRHYDLSP00X,2027,1.1035119088872216
REGION,LBRHYDLSP00X,2028,1.111105010579554
REGION,LBRHYDLSP00X,2029,1.1238129453221042
REGION,LBRHYDLSP00X,2030,1.1238129453221042
REGION,LBRHYDLSP00X,2031,1.1495441247894944
REGION,LBRHYDLSP00X,2032,1.2723929346858525
REGION,LBRHYDLSP00X,2033,1.4246235716131495
REGION,LBRHYDLSP00X,2034,1.4246235716131495
REGION,LBRHYDLSP00X,2035,1.4246235716131495
REGION,LBRHYDLSP00X,2036,1.4246235716131495
REGION,LBRHYDLSP00X,2037,1.4246235716131495
REGION,LBRHYDLSP00X,2038,1.4246235716131495
REGION,LBRHYDLSP00X,2039,1.4246235716131495
REGION,LBRHYDLSP00X,2040,1.4246235716131495
REGION,LBRHYDMGRID1,2040,0.0
REGION,LBRHYDMSP00X,2017,0.066
REGION,LBRHYDMSP00X,2018,0.066
REGION,LBRHYDMSP00X,2019,0.066
REGION,LBRHYDMSP00X,2020,0.066
REGION,LBRHYDMSP00X,2021,0.066
REGION,LBRHYDMSP00X,2022,0.066
REGION,LBRHYDMSP00X,2023,0.066
REGION,LBRHYDMSP00X,2024,0.066
REGION,LBRHYDMSP00X,2025,0.066
REGION,LBRHYDMSP00X,2026,0.066
REGION,LBRHYDMSP00X,2027,0.066
REGION,LBRHYDMSP00X,2028,0.066
REGION,LBRHYDMSP00X,2029,0.066
REGION,LBRHYDMSP00X,2030,0.066
REGION,LBRHYDMSP00X,2031,0.066
REGION,LBRHYDMSP00X,2032,0.066
REGION,LBRHYDMSP00X,2033,0.23909789648648874
REGION,LBRHYDMSP00X,2034,0.38090421166044974
REGION,LBRHYDMSP00X,2035,0.40623105455543396
REGION,LBRHYDMSP00X,2036,0.40623105455543396
REGION,LBRHYDMSP00X,2037,0.40623105455543396
REGION,LBRHYDMSP00X,2038,0.49012507566765695
REGION,LBRHYDMSP00X,2039,0.49012507566765695
REGION,LBRHYDMSP00X,2040,0.49012507566765695
REGION,LBRHYDSSP00X,2015,0.005
REGION,LBRHYDSSP00X,2016,0.005
REGION,LBRHYDSSP00X,2017,0.005
REGION,LBRHYDSSP00X,2018,0.005
REGION,LBRHYDSSP00X,2019,0.005
REGION,LBRHYDSSP00X,2020,0.005
REGION,LBRHYDSSP00X,2021,0.005
REGION,LBRHYDSSP00X,2022,0.005
REGION,LBRHYDSSP00X,2023,0.005
REGION,LBRHYDSSP00X,2024,0.005
REGION,LBRHYDSSP00X,2025,0.005
REGION,LBRHYDSSP00X,2026,0.005
REGION,LBRHYDSSP00X,2027,0.005
REGION,LBRHYDSSP00X,2028,0.005
REGION,LBRHYDSSP00X,2029,0.005
REGION,LBRHYDSSP00X,2030,0.005
REGION,LBRHYDSSP00X,2031,0.005
REGION,LBRHYDSSP00X,2032,0.005
REGION,LBRHYDSSP00X,2033,0.005
REGION,LBRHYDSSP00X,2034,0.005
REGION,LBRHYDSSP00X,2035,0.005
REGION,LBRHYDSSP00X,2036,0.005
REGION,LBRHYDSSP00X,2037,0.005
REGION,LBRHYDSSP00X,2038,0.005
REGION,LBRHYDSSP00X,2039,0.005
REGION,LBRHYDSSP00X,2040,0.005
REGION,LBRLFODIP00X,2015,99999.0
REGION,LBRLFODIP00X,2016,199998.0
REGION,LBRLFODIP00X,2017,299997.0
REGION,LBRLFODIP00X,2018,399996.0
REGION,LBRLFODIP00X,2019,499995.0
REGION,LBRLFODIP00X,2020,599994.0
REGION,LBRLFODIP00X,2021,699993.0
REGION,LBRLFODIP00X,2022,799992.0
REGION,LBRLFODIP00X,2023,899991.0
REGION,LBRLFODIP00X,2024,999990.0
REGION,LBRLFODIP00X,2025,1099989.0
REGION,LBRLFODIP00X,2026,1199988.0
REGION,LBRLFODIP00X,2027,1299987.0
REGION,LBRLFODIP00X,2028,1399986.0
REGION,LBRLFODIP00X,2029,1499985.0
REGION,LBRLFODIP00X,2030,1599984.0
REGION,LBRLFODIP00X,2031,1699983.0
REGION,LBRLFODIP00X,2032,1799982.0
REGION,LBRLFODIP00X,2033,1899981.0
REGION,LBRLFODIP00X,2034,1999980.0
REGION,LBRLFODIP00X,2035,2099979.0
REGION,LBRLFODIP00X,2036,2199978.0
REGION,LBRLFODIP00X,2037,2299977.0
REGION,LBRLFODIP00X,2038,2399976.0
REGION,LBRLFODIP00X,2039,2499975.0
REGION,LBRLFODIP00X,2040,2599974.0
REGION,LBRLFOIMP00X,2015,99999.0
REGION,LBRLFOIMP00X,2016,199998.0
REGION,LBRLFOIMP00X,2017,299997.0
REGION,LBRLFOIMP00X,2018,399996.0
REGION,LBRLFOIMP00X,2019,499995.0
REGION,LBRLFOIMP00X,2020,599994.0
REGION,LBRLFOIMP00X,2021,699993.0
REGION,LBRLFOIMP00X,2022,799992.0
REGION,LBRLFOIMP00X,2023,899991.0
REGION,LBRLFOIMP00X,2024,999990.0
REGION,LBRLFOIMP00X,2025,1099989.0
REGION,LBRLFOIMP00X,2026,1199988.0
REGION,LBRLFOIMP00X,2027,1299987.0
REGION,LBRLFOIMP00X,2028,1399986.0
REGION,LBRLFOIMP00X,2029,1499985.0
REGION,LBRLFOIMP00X,2030,1599984.0
REGION,LBRLFOIMP00X,2031,1699983.0
REGION,LBRLFOIMP00X,2032,1799982.0
REGION,LBRLFOIMP00X,2033,1899981.0
REGION,LBRLFOIMP00X,2034,1999980.0
REGION,LBRLFOIMP00X,2035,2099979.0
REGION,LBRLFOIMP00X,2036,2199978.0
REGION,LBRLFOIMP00X,2037,2299977.0
REGION,LBRLFOIMP00X,2038,2399976.0
REGION,LBRLFOIMP00X,2039,2499975.0
REGION,LBRLFOIMP00X,2040,2599974.0
REGION,LBRLFOMGRID1,2040,0.0
REGION,LBRLFORCP00X,2017,0.001465843416427462
REGION,LBRLFORCP00X,2018,0.0071089447604078294
REGION,LBRLFORCP00X,2019,0.0071089447604078294
REGION,LBRLFORCP00X,2020,0.0071089447604078294
REGION,LBRLFORCP00X,2021,0.0071089447604078294
REGION,LBRLFORCP00X,2022,0.0071089447604078294
REGION,LBRLFORCP00X,2023,0.0071089447604078294
REGION,LBRLFORCP00X,2024,0.0071089447604078294
REGION,LBRLFORCP00X,2025,0.0071089447604078294
REGION,LBRLFORCP00X,2026,0.0071089447604078294
REGION,LBRLFORCP00X,2027,0.005643101343980367
REGION,LBRLFORCP00X,2040,0.0
REGION,LBRLFORCP01N,2040,0.0
REGION,LBRLFORCP01O,2015,0.0155
REGION,LBRLFORCP01O,2016,0.0155
REGION,LBRLFORCP01O,2017,0.0155
REGION,LBRLFORCP01O,2018,0.0155
REGION,LBRLFORCP01O,2019,0.0155
REGION,LBRLFORCP01O,2020,0.0155
REGION,LBRLFORCP01O,2021,0.014725
REGION,LBRLFORCP01O,2022,0.01395
REGION,LBRLFORCP01O,2023,0.013175
REGION,LBRLFORCP01O,2024,0.0124
REGION,LBRLFORCP01O,2025,0.011625
REGION,LBRLFORCP01O,2026,0.01085
REGION,LBRLFORCP01O,2027,0.010075
REGION,LBRLFORCP01O,2028,0.0093
REGION,LBRLFORCP01O,2029,0.008525
REGION,LBRLFORCP01O,2030,0.00775
REGION,LBRLFORCP01O,2031,0.006975
REGION,LBRLFORCP01O,2032,0.0062
REGION,LBRLFORCP01O,2033,0.005425
REGION,LBRLFORCP01O,2034,0.00465
REGION,LBRLFORCP01O,2035,0.003875
REGION,LBRLFORCP01O,2036,0.0031
REGION,LBRLFORCP01O,2037,0.002325
REGION,LBRLFORCP01O,2038,0.00155
REGION,LBRLFORCP01O,2039,0.000775
REGION,LBRLFORCP01O,2040,0.0
REGION,LBRLFOSALON1,2040,0.0
REGION,LBRLNGEXP00X,2040,0.0
REGION,LBRLNGIMP00X,2040,0.0
REGION,LBRNGACCC01N,2040,0.0
REGION,LBRNGACCP01N,2040,0.0
REGION,LBRNGACCP01O,2040,0.0
REGION,LBRNGADIP00X,2015,99999.0
REGION,LBRNGADIP00X,2016,199998.0
REGION,LBRNGADIP00X,2017,299997.0
REGION,LBRNGADIP00X,2018,399996.0
REGION,LBRNGADIP00X,2019,499995.0
REGION,LBRNGADIP00X,2020,599994.0
REGION,LBRNGADIP00X,2021,699993.0
REGION,LBRNGADIP00X,2022,799992.0
REGION,LBRNGADIP00X,2023,899991.0
REGION,LBRNGADIP00X,2024,999990.0
REGION,LBRNGADIP00X,2025,1099989.0
REGION,LBRNGADIP00X,2026,1199988.0
REGION,LBRNGADIP00X,2027,1299987.0
REGION,LBRNGADIP00X,2028,1399986.0
REGION,LBRNGADIP00X,2029,1499985.0
REGION,LBRNGADIP00X,2030,1599984.0
REGION,LBRNGADIP00X,2031,1699983.0
REGION,LBRNGADIP00X,2032,1799982.0
REGION,LBRNGADIP00X,2033,1899981.0
REGION,LBRNGADIP00X,2034,1999980.0
REGION,LBRNGADIP00X,2035,2099979.0
REGION,LBRNGADIP00X,2036,2199978.0
REGION,LBRNGADIP00X,2037,2299977.0
REGION,LBRNGADIP00X,2038,2399976.0
REGION,LBRNGADIP00X,2039,2499975.0
REGION,LBRNGADIP00X,2040,2599974.0
REGION,LBRNGAGCP01N,2040,0.0
REGION,LBRNGAGCP01O,2040,0.0
REGION,LBRNGAPRP00X,2015,99999.0
REGION,LBRNGAPRP00X,2016,199998.0
REGION,LBRNGAPRP00X,2017,299997.0
REGION,LBRNGAPRP00X,2018,399996.0
REGION,LBRNGAPRP00X,2019,499995.0
REGION,LBRNGAPRP00X,2020,599994.0
REGION,LBRNGAPRP00X,2021,699993.0
REGION,LBRNGAPRP00X,2022,799992.0
REGION,LBRNGAPRP00X,2023,899991.0
REGION,LBRNGAPRP00X,2024,999990.0
REGION,LBRNGAPRP00X,2025,1099989.0
REGION,LBRNGAPRP00X,2026,1199988.0
REGION,LBRNGAPRP00X,2027,1299987.0
REGION,LBRNGAPRP00X,2028,1399986.0
REGION,LBRNGAPRP00X,2029,1499985.0
REGION,LBRNGAPRP00X,2030,1599984.0
REGION,LBRNGAPRP00X,2031,1699983.0
REGION,LBRNGAPRP00X,2032,1799982.0
REGION,LBRNGAPRP00X,2033,1899981.0
REGION,LBRNGAPRP00X,2034,1999980.0
REGION,LBRNGAPRP00X,2035,2099979.0
REGION,LBRNGAPRP00X,2036,2199978.0
REGION,LBRNGAPRP00X,2037,2299977.0
REGION,LBRNGAPRP00X,2038,2399976.0
REGION,LBRNGAPRP00X,2039,2499975.0
REGION,LBRNGAPRP00X,2040,2599974.0
REGION,LBRNGGCP01N,2040,0.0
REGION,LBRNGGCP01O,2040,0.0
REGION,LBRSOLARP00X,2015,99999.0
REGION,LBRSOLARP00X,2016,199998.0
REGION,LBRSOLARP00X,2017,299997.0
REGION,LBRSOLARP00X,2018,399996.0
REGION,LBRSOLARP00X,2019,499995.0
REGION,LBRSOLARP00X,2020,599994.0
REGION,LBRSOLARP00X,2021,699993.0
REGION,LBRSOLARP00X,2022,799992.0
REGION,LBRSOLARP00X,2023,899991.0
REGION,LBRSOLARP00X,2024,999990.0
REGION,LBRSOLARP00X,2025,1099989.0
REGION,LBRSOLARP00X,2026,1199988.0
REGION,LBRSOLARP00X,2027,1299987.0
REGION,LBRSOLARP00X,2028,1399986.0
REGION,LBRSOLARP00X,2029,1499985.0
REGION,LBRSOLARP00X,2030,1599984.0
REGION,LBRSOLARP00X,2031,1699983.0
REGION,LBRSOLARP00X,2032,1799982.0
REGION,LBRSOLARP00X,2033,1899981.0
REGION,LBRSOLARP00X,2034,1999980.0
REGION,LBRSOLARP00X,2035,2099979.0
REGION,LBRSOLARP00X,2036,2199978.0
REGION,LBRSOLARP00X,2037,2299977.0
REGION,LBRSOLARP00X,2038,2399976.0
REGION,LBRSOLARP00X,2039,2499975.0
REGION,LBRSOLARP00X,2040,2599974.0
REGION,LBRSOLCNP01X,2040,0.0
REGION,LBRSOLCSP01X,2040,0.0
REGION,LBRSOLMGRID1,2040,0.0
REGION,LBRSOLPRP00X,2021,0.002047683460702637
REGION,LBRSOLPRP00X,2022,0.004109445122446655
REGION,LBRSOLPRP00X,2023,0.0057010113023772315
REGION,LBRSOLPRP00X,2024,0.01897370424869364
REGION,LBRSOLPRP00X,2025,0.02423726748160545
REGION,LBRSOLPRP00X,2026,0.02610010777310735
REGION,LBRSOLPRP00X,2027,0.02610010777310735
REGION,LBRSOLPRP00X,2028,0.02610010777310735
REGION,LBRSOLPRP00X,2029,0.02610010777310735
REGION,LBRSOLPRP00X,2030,0.02610010777310735
REGION,LBRSOLPRP00X,2031,0.02610010777310735
REGION,LBRSOLPRP00X,2032,0.02610010777310735
REGION,LBRSOLPRP00X,2033,0.02610010777310735
REGION,LBRSOLPRP00X,2034,0.02610010777310735
REGION,LBRSOLPRP00X,2035,0.02610010777310735
REGION,LBRSOLPRP00X,2036,0.02610010777310735
REGION,LBRSOLPRP00X,2037,0.02610010777310735
REGION,LBRSOLPRP00X,2038,0.02610010777310735
REGION,LBRSOLPRP00X,2039,0.02610010777310735
REGION,LBRSOLPRP00X,2040,0.02610010777310735
REGION,LBRSOLPRSAL1,2040,0.0
REGION,LBRSOLPRSAL2,2040,0.0
REGION,LBRSOLPRSAL3,2040,0.0
REGION,LBRSOLPRSAL4,2040,0.0
REGION,LBRSOLPRSAL5,2040,0.0
REGION,LBRSOLPSP00X,2027,0.0012783545499776717
REGION,LBRSOLPSP00X,2028,0.006681355973204245
REGION,LBRSOLPSP00X,2029,0.019769734319036614
REGION,LBRSOLPSP00X,2030,0.050526017320534744
REGION,LBRSOLPSP00X,2031,0.050526017320534744
REGION,LBRSOLPSP00X,2032,0.050526017320534744
REGION,LBRSOLPSP00X,2033,0.050526017320534744
REGION,LBRSOLPSP00X,2034,0.050526017320534744
REGION,LBRSOLPSP00X,2035,0.050526017320534744
REGION,LBRSOLPSP00X,2036,0.050526017320534744
REGION,LBRSOLPSP00X,2037,0.050526017320534744
REGION,LBRSOLPSP00X,2038,0.050526017320534744
REGION,LBRSOLPSP00X,2039,0.050526017320534744
REGION,LBRSOLPSP00X,2040,0.050526017320534744
REGION,LBRSOLPUP00X,2040,0.0
REGION,LBRURNIMP00X,2015,99999.0
REGION,LBRURNIMP00X,2016,199998.0
REGION,LBRURNIMP00X,2017,299997.0
REGION,LBRURNIMP00X,2018,399996.0
REGION,LBRURNIMP00X,2019,499995.0
REGION,LBRURNIMP00X,2020,599994.0
REGION,LBRURNIMP00X,2021,699993.0
REGION,LBRURNIMP00X,2022,799992.0
REGION,LBRURNIMP00X,2023,899991.0
REGION,LBRURNIMP00X,2024,999990.0
REGION,LBRURNIMP00X,2025,1099989.0
REGION,LBRURNIMP00X,2026,1199988.0
REGION,LBRURNIMP00X,2027,1299987.0
REGION,LBRURNIMP00X,2028,1399986.0
REGION,LBRURNIMP00X,2029,1499985.0
REGION,LBRURNIMP00X,2030,1599984.0
REGION,LBRURNIMP00X,2031,1699983.0
REGION,LBRURNIMP00X,2032,1799982.0
REGION,LBRURNIMP00X,2033,1899981.0
REGION,LBRURNIMP00X,2034,1999980.0
REGION,LBRURNIMP00X,2035,2099979.0
REGION,LBRURNIMP00X,2036,2199978.0
REGION,LBRURNIMP00X,2037,2299977.0
REGION,LBRURNIMP00X,2038,2399976.0
REGION,LBRURNIMP00X,2039,2499975.0
REGION,LBRURNIMP00X,2040,2599974.0
REGION,LBRURNPRP00X,2015,99999.0
REGION,LBRURNPRP00X,2016,199998.0
REGION,LBRURNPRP00X,2017,299997.0
REGION,LBRURNPRP00X,2018,399996.0
REGION,LBRURNPRP00X,2019,499995.0
REGION,LBRURNPRP00X,2020,599994.0
REGION,LBRURNPRP00X,2021,699993.0
REGION,LBRURNPRP00X,2022,799992.0
REGION,LBRURNPRP00X,2023,899991.0
REGION,LBRURNPRP00X,2024,999990.0
REGION,LBRURNPRP00X,2025,1099989.0
REGION,LBRURNPRP00X,2026,1199988.0
REGION,LBRURNPRP00X,2027,1299987.0
REGION,LBRURNPRP00X,2028,1399986.0
REGION,LBRURNPRP00X,2029,1499985.0
REGION,LBRURNPRP00X,2030,1599984.0
REGION,LBRURNPRP00X,2031,1699983.0
REGION,LBRURNPRP00X,2032,1799982.0
REGION,LBRURNPRP00X,2033,1899981.0
REGION,LBRURNPRP00X,2034,1999980.0
REGION,LBRURNPRP00X,2035,2099979.0
REGION,LBRURNPRP00X,2036,2199978.0
REGION,LBRURNPRP00X,2037,2299977.0
REGION,LBRURNPRP00X,2038,2399976.0
REGION,LBRURNPRP00X,2039,2499975.0
REGION,LBRURNPRP00X,2040,2599974.0
REGION,LBRURNPWP01N,2040,0.0
REGION,LBRURNPWP01O,2040,0.0
REGION,LBRWINMGRID1,2040,0.0
REGION,LBRWINOFP00X,2040,0.0
REGION,LBRWINONP00X,2040,0.0
REGION,LBRWINPRP00X,2015,99999.0
REGION,LBRWINPRP00X,2016,199998.0
REGION,LBRWINPRP00X,2017,299997.0
REGION,LBRWINPRP00X,2018,399996.0
REGION,LBRWINPRP00X,2019,499995.0
REGION,LBRWINPRP00X,2020,599994.0
REGION,LBRWINPRP00X,2021,699993.0
REGION,LBRWINPRP00X,2022,799992.0
REGION,LBRWINPRP00X,2023,899991.0
REGION,LBRWINPRP00X,2024,999990.0
REGION,LBRWINPRP00X,2025,1099989.0
REGION,LBRWINPRP00X,2026,1199988.0
REGION,LBRWINPRP00X,2027,1299987.0
REGION,LBRWINPRP00X,2028,1399986.0
REGION,LBRWINPRP00X,2029,1499985.0
REGION,LBRWINPRP00X,2030,1599984.0
REGION,LBRWINPRP00X,2031,1699983.0
REGION,LBRWINPRP00X,2032,1799982.0
REGION,LBRWINPRP00X,2033,1899981.0
REGION,LBRWINPRP00X,2034,1999980.0
REGION,LBRWINPRP00X,2035,2099979.0
REGION,LBRWINPRP00X,2036,2199978.0
REGION,LBRWINPRP00X,2037,2299977.0
REGION,LBRWINPRP00X,2038,2399976.0
REGION,LBRWINPRP00X,2039,2499975.0
REGION,LBRWINPRP00X,2040,2599974.0
REGION,LBYBACKSTOP,2040,0.0
REGION,LBYBIOCHC01N,2040,0.0
REGION,LBYBIOCHP01N,2040,0.0
REGION,LBYBIOCHP01O,2040,0.0
REGION,LBYBIODIP00X,2015,99999.0
REGION,LBYBIODIP00X,2016,199998.0
REGION,LBYBIODIP00X,2017,299997.0
REGION,LBYBIODIP00X,2018,399996.0
REGION,LBYBIODIP00X,2019,499995.0
REGION,LBYBIODIP00X,2020,599994.0
REGION,LBYBIODIP00X,2021,699993.0
REGION,LBYBIODIP00X,2022,799992.0
REGION,LBYBIODIP00X,2023,899991.0
REGION,LBYBIODIP00X,2024,999990.0
REGION,LBYBIODIP00X,2025,1099989.0
REGION,LBYBIODIP00X,2026,1199988.0
REGION,LBYBIODIP00X,2027,1299987.0
REGION,LBYBIODIP00X,2028,1399986.0
REGION,LBYBIODIP00X,2029,1499985.0
REGION,LBYBIODIP00X,2030,1599984.0
REGION,LBYBIODIP00X,2031,1699983.0
REGION,LBYBIODIP00X,2032,1799982.0
REGION,LBYBIODIP00X,2033,1899981.0
REGION,LBYBIODIP00X,2034,1999980.0
REGION,LBYBIODIP00X,2035,2099979.0
REGION,LBYBIODIP00X,2036,2199978.0
REGION,LBYBIODIP00X,2037,2299977.0
REGION,LBYBIODIP00X,2038,2399976.0
REGION,LBYBIODIP00X,2039,2499975.0
REGION,LBYBIODIP00X,2040,2599974.0
REGION,LBYBIOIMP00X,2015,99999.0
REGION,LBYBIOIMP00X,2016,199998.0
REGION,LBYBIOIMP00X,2017,299997.0
REGION,LBYBIOIMP00X,2018,399996.0
REGION,LBYBIOIMP00X,2019,499995.0
REGION,LBYBIOIMP00X,2020,599994.0
REGION,LBYBIOIMP00X,2021,699993.0
REGION,LBYBIOIMP00X,2022,799992.0
REGION,LBYBIOIMP00X,2023,899991.0
REGION,LBYBIOIMP00X,2024,999990.0
REGION,LBYBIOIMP00X,2025,1099989.0
REGION,LBYBIOIMP00X,2026,1199988.0
REGION,LBYBIOIMP00X,2027,1299987.0
REGION,LBYBIOIMP00X,2028,1399986.0
REGION,LBYBIOIMP00X,2029,1499985.0
REGION,LBYBIOIMP00X,2030,1599984.0
REGION,LBYBIOIMP00X,2031,1699983.0
REGION,LBYBIOIMP00X,2032,1799982.0
REGION,LBYBIOIMP00X,2033,1899981.0
REGION,LBYBIOIMP00X,2034,1999980.0
REGION,LBYBIOIMP00X,2035,2099979.0
REGION,LBYBIOIMP00X,2036,2199978.0
REGION,LBYBIOIMP00X,2037,2299977.0
REGION,LBYBIOIMP00X,2038,2399976.0
REGION,LBYBIOIMP00X,2039,2499975.0
REGION,LBYBIOIMP00X,2040,2599974.0
REGION,LBYBIOPRP00X,2015,99999.0
REGION,LBYBIOPRP00X,2016,199998.0
REGION,LBYBIOPRP00X,2017,299997.0
REGION,LBYBIOPRP00X,2018,399996.0
REGION,LBYBIOPRP00X,2019,499995.0
REGION,LBYBIOPRP00X,2020,599994.0
REGION,LBYBIOPRP00X,2021,699993.0
REGION,LBYBIOPRP00X,2022,799992.0
REGION,LBYBIOPRP00X,2023,899991.0
REGION,LBYBIOPRP00X,2024,999990.0
REGION,LBYBIOPRP00X,2025,1099989.0
REGION,LBYBIOPRP00X,2026,1199988.0
REGION,LBYBIOPRP00X,2027,1299987.0
REGION,LBYBIOPRP00X,2028,1399986.0
REGION,LBYBIOPRP00X,2029,1499985.0
REGION,LBYBIOPRP00X,2030,1599984.0
REGION,LBYBIOPRP00X,2031,1699983.0
REGION,LBYBIOPRP00X,2032,1799982.0
REGION,LBYBIOPRP00X,2033,1899981.0
REGION,LBYBIOPRP00X,2034,1999980.0
REGION,LBYBIOPRP00X,2035,2099979.0
REGION,LBYBIOPRP00X,2036,2199978.0
REGION,LBYBIOPRP00X,2037,2299977.0
REGION,LBYBIOPRP00X,2038,2399976.0
REGION,LBYBIOPRP00X,2039,2499975.0
REGION,LBYBIOPRP00X,2040,2599974.0
REGION,LBYCO1DIP00X,2015,99999.0
REGION,LBYCO1DIP00X,2016,199998.0
REGION,LBYCO1DIP00X,2017,299997.0
REGION,LBYCO1DIP00X,2018,399996.0
REGION,LBYCO1DIP00X,2019,499995.0
REGION,LBYCO1DIP00X,2020,599994.0
REGION,LBYCO1DIP00X,2021,699993.0
REGION,LBYCO1DIP00X,2022,799992.0
REGION,LBYCO1DIP00X,2023,899991.0
REGION,LBYCO1DIP00X,2024,999990.0
REGION,LBYCO1DIP00X,2025,1099989.0
REGION,LBYCO1DIP00X,2026,1199988.0
REGION,LBYCO1DIP00X,2027,1299987.0
REGION,LBYCO1DIP00X,2028,1399986.0
REGION,LBYCO1DIP00X,2029,1499985.0
REGION,LBYCO1DIP00X,2030,1599984.0
REGION,LBYCO1DIP00X,2031,1699983.0
REGION,LBYCO1DIP00X,2032,1799982.0
REGION,LBYCO1DIP00X,2033,1899981.0
REGION,LBYCO1DIP00X,2034,1999980.0
REGION,LBYCO1DIP00X,2035,2099979.0
REGION,LBYCO1DIP00X,2036,2199978.0
REGION,LBYCO1DIP00X,2037,2299977.0
REGION,LBYCO1DIP00X,2038,2399976.0
REGION,LBYCO1DIP00X,2039,2499975.0
REGION,LBYCO1DIP00X,2040,2599974.0
REGION,LBYCO1EXP00X,2015,99999.0
REGION,LBYCO1EXP00X,2016,199998.0
REGION,LBYCO1EXP00X,2017,299997.0
REGION,LBYCO1EXP00X,2018,399996.0
REGION,LBYCO1EXP00X,2019,499995.0
REGION,LBYCO1EXP00X,2020,599994.0
REGION,LBYCO1EXP00X,2021,699993.0
REGION,LBYCO1EXP00X,2022,799992.0
REGION,LBYCO1EXP00X,2023,899991.0
REGION,LBYCO1EXP00X,2024,999990.0
REGION,LBYCO1EXP00X,2025,1099989.0
REGION,LBYCO1EXP00X,2026,1199988.0
REGION,LBYCO1EXP00X,2027,1299987.0
REGION,LBYCO1EXP00X,2028,1399986.0
REGION,LBYCO1EXP00X,2029,1499985.0
REGION,LBYCO1EXP00X,2030,1599984.0
REGION,LBYCO1EXP00X,2031,1699983.0
REGION,LBYCO1EXP00X,2032,1799982.0
REGION,LBYCO1EXP00X,2033,1899981.0
REGION,LBYCO1EXP00X,2034,1999980.0
REGION,LBYCO1EXP00X,2035,2099979.0
REGION,LBYCO1EXP00X,2036,2199978.0
REGION,LBYCO1EXP00X,2037,2299977.0
