r,t,f,y,ProductionByTechnologyAnnual
REGION,TUNHYDSSP00X,TUNEL1,2029.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2030.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2031.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2032.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2033.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2034.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2035.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2036.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2037.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2038.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2039.0,0.2196
REGION,TUNHYDSSP00X,TUNEL1,2040.0,0.2196
REGION,TUNLFODIP00X,TUNLF3,2015.0,172.8252
REGION,TUNLFODIP00X,TUNLF3,2016.0,172.9855
REGION,TUNLFODIP00X,TUNLF3,2017.0,181.95
REGION,TUNLFODIP00X,TUNLF3,2018.0,179.8726
REGION,TUNLFODIP00X,TUNLF3,2019.0,176.6769
REGION,TUNLFODIP00X,TUNLF3,2020.0,180.9196
REGION,TUNLFODIP00X,TUNLF3,2021.0,179.8118
REGION,TUNLFODIP00X,TUNLF3,2022.0,178.8117
REGION,TUNLFODIP00X,TUNLF3,2023.0,177.8059
REGION,TUNLFODIP00X,TUNLF3,2024.0,176.7946
REGION,TUNLFODIP00X,TUNLF3,2025.0,175.7785
REGION,TUNLFODIP00X,TUNLF3,2026.0,177.1297
REGION,TUNLFODIP00X,TUNLF3,2027.0,178.4767
REGION,TUNLFODIP00X,TUNLF3,2028.0,179.8191
REGION,TUNLFODIP00X,TUNLF3,2029.0,181.1575
REGION,TUNLFODIP00X,TUNLF3,2030.0,182.492
REGION,TUNLFODIP00X,TUNLF3,2031.0,183.7883
REGION,TUNLFODIP00X,TUNLF3,2032.0,185.0814
REGION,TUNLFODIP00X,TUNLF3,2033.0,186.3714
REGION,TUNLFODIP00X,TUNLF3,2034.0,187.6588
REGION,TUNLFODIP00X,TUNLF3,2035.0,188.944
REGION,TUNLFODIP00X,TUNLF3,2036.0,190.1741
REGION,TUNLFODIP00X,TUNLF3,2037.0,191.4025
REGION,TUNLFODIP00X,TUNLF3,2038.0,192.6294
REGION,TUNLFODIP00X,TUNLF3,2039.0,193.8551
REGION,TUNLFODIP00X,TUNLF3,2040.0,195.0796
REGION,TUNLFOEMP00X,TUNLFE,2015.0,27.3559
REGION,TUNLFOEMP00X,TUNLFE,2016.0,24.0588
REGION,TUNLFOEMP00X,TUNLFE,2017.0,17.0671
REGION,TUNLFOEMP00X,TUNLFE,2018.0,24.3288
REGION,TUNLFOEMP00X,TUNLFE,2019.0,24.3288
REGION,TUNLFOEMP00X,TUNLFE,2020.0,24.6017
REGION,TUNLFOEMP00X,TUNLFE,2021.0,23.7206
REGION,TUNLFOEMP00X,TUNLFE,2022.0,23.1124
REGION,TUNLFOEMP00X,TUNLFE,2023.0,22.5042
REGION,TUNLFOEMP00X,TUNLFE,2024.0,21.8959
REGION,TUNLFOEMP00X,TUNLFE,2025.0,21.2877
REGION,TUNLFOEMP00X,TUNLFE,2026.0,20.6795
REGION,TUNLFOEMP00X,TUNLFE,2027.0,20.0713
REGION,TUNLFOEMP00X,TUNLFE,2028.0,19.4631
REGION,TUNLFOEMP00X,TUNLFE,2029.0,18.8548
REGION,TUNLFOEMP00X,TUNLFE,2030.0,18.2466
REGION,TUNLFOEMP00X,TUNLFE,2031.0,17.7905
REGION,TUNLFOEMP00X,TUNLFE,2032.0,17.3343
REGION,TUNLFOEMP00X,TUNLFE,2033.0,16.8781
REGION,TUNLFOEMP00X,TUNLFE,2034.0,16.422
REGION,TUNLFOEMP00X,TUNLFE,2035.0,15.9658
REGION,TUNLFOEMP00X,TUNLFE,2036.0,15.5096
REGION,TUNLFOEMP00X,TUNLFE,2037.0,15.0535
REGION,TUNLFOEMP00X,TUNLFE,2038.0,14.5973
REGION,TUNLFOEMP00X,TUNLFE,2039.0,14.1411
REGION,TUNLFOEMP00X,TUNLFE,2040.0,13.685
REGION,TUNLFOIMP00X,TUNLFO,2015.0,139.6001
REGION,TUNLFOIMP00X,TUNLFO,2016.0,136.7249
REGION,TUNLFOIMP00X,TUNLFO,2017.0,140.5433
REGION,TUNLFOIMP00X,TUNLFO,2018.0,146.7444
REGION,TUNLFOIMP00X,TUNLFO,2019.0,143.7539
REGION,TUNLFOIMP00X,TUNLFO,2022.0,217.6775
REGION,TUNLFOIMP00X,TUNLFO,2023.0,215.9311
REGION,TUNLFOIMP00X,TUNLFO,2024.0,214.179
REGION,TUNLFOIMP00X,TUNLFO,2025.0,212.4218
REGION,TUNLFOIMP00X,TUNLFO,2026.0,211.5681
REGION,TUNLFOIMP00X,TUNLFO,2027.0,210.7018
REGION,TUNLFOIMP00X,TUNLFO,2028.0,209.8221
REGION,TUNLFOIMP00X,TUNLFO,2029.0,210.5432
REGION,TUNLFOIMP00X,TUNLFO,2030.0,211.2603
REGION,TUNLFOIMP00X,TUNLFO,2031.0,212.0908
REGION,TUNLFOIMP00X,TUNLFO,2032.0,212.9179
REGION,TUNLFOIMP00X,TUNLFO,2033.0,213.7418
REGION,TUNLFOIMP00X,TUNLFO,2034.0,214.5629
REGION,TUNLFOIMP00X,TUNLFO,2035.0,215.3818
REGION,TUNLFOIMP00X,TUNLFO,2036.0,216.1425
REGION,TUNLFOIMP00X,TUNLFO,2037.0,216.9016
REGION,TUNLFOIMP00X,TUNLFO,2038.0,217.6591
REGION,TUNLFOIMP00X,TUNLFO,2039.0,218.4152
REGION,TUNLFOIMP00X,TUNLFO,2040.0,219.1701
REGION,TUNLFOMGRID1,TUNEL3,2040.0,0.0
REGION,TUNLFORCP00X,TUNEL3E,2016.0,0.0458
REGION,TUNLFORCP00X,TUNEL3E,2017.0,0.277
REGION,TUNLFORCP00X,TUNEL3E,2018.0,0.4454
REGION,TUNLFORCP00X,TUNEL3E,2019.0,0.5051
REGION,TUNLFORCP00X,TUNEL3E,2020.0,0.0016
REGION,TUNLFORCP00X,TUNEL3E,2021.0,0.7664
REGION,TUNLFORCP00X,TUNEL3E,2022.0,0.7664
REGION,TUNLFORCP00X,TUNEL3E,2023.0,0.7664
REGION,TUNLFORCP00X,TUNEL3E,2024.0,0.7664
REGION,TUNLFORCP00X,TUNEL3E,2025.0,0.7664
REGION,TUNLFORCP00X,TUNEL3E,2026.0,0.5123
REGION,TUNLFORCP00X,TUNEL3E,2027.0,0.2568
REGION,TUNLFORCP00X,TUNEL3E,2040.0,0.0
REGION,TUNLFORCP01N,TUNEL1,2040.0,0.0
REGION,TUNLFORCP01O,TUNEL1,2015.0,0.5128
REGION,TUNLFORCP01O,TUNEL1,2016.0,0.5128
REGION,TUNLFORCP01O,TUNEL1,2017.0,0.5128
REGION,TUNLFORCP01O,TUNEL1,2018.0,0.5128
REGION,TUNLFORCP01O,TUNEL1,2019.0,0.5128
REGION,TUNLFORCP01O,TUNEL1,2020.0,0.5128
REGION,TUNLFORCP01O,TUNEL1,2021.0,0.4872
REGION,TUNLFORCP01O,TUNEL1,2022.0,0.4615
REGION,TUNLFORCP01O,TUNEL1,2023.0,0.4359
REGION,TUNLFORCP01O,TUNEL1,2024.0,0.4103
REGION,TUNLFORCP01O,TUNEL1,2025.0,0.3846
REGION,TUNLFORCP01O,TUNEL1,2026.0,0.359
REGION,TUNLFORCP01O,TUNEL1,2027.0,0.3333
REGION,TUNLFORCP01O,TUNEL1,2028.0,0.3077
REGION,TUNLFORCP01O,TUNEL1,2029.0,0.2821
REGION,TUNLFORCP01O,TUNEL1,2030.0,0.2564
REGION,TUNLFORCP01O,TUNEL1,2031.0,0.2308
REGION,TUNLFORCP01O,TUNEL1,2032.0,0.2051
REGION,TUNLFORCP01O,TUNEL1,2033.0,0.1795
REGION,TUNLFORCP01O,TUNEL1,2034.0,0.1538
REGION,TUNLFORCP01O,TUNEL1,2035.0,0.1282
REGION,TUNLFORCP01O,TUNEL1,2036.0,0.1026
REGION,TUNLFORCP01O,TUNEL1,2037.0,0.0769
REGION,TUNLFORCP01O,TUNEL1,2038.0,0.0513
REGION,TUNLFORCP01O,TUNEL1,2039.0,0.0256
REGION,TUNLFORCP01O,TUNEL1,2040.0,0.0
REGION,TUNLFOSALON1,TUNEL3U,2040.0,0.0
REGION,TUNLNGEXP00X,TUNDLG,2040.0,0.0
REGION,TUNLNGIMP00X,TUNGAS,2027.0,313.134
REGION,TUNLNGIMP00X,TUNGAS,2028.0,328.1105
REGION,TUNLNGIMP00X,TUNGAS,2029.0,345.6643
REGION,TUNLNGIMP00X,TUNGAS,2030.0,350.3551
REGION,TUNLNGIMP00X,TUNGAS,2031.0,332.0908
REGION,TUNLNGIMP00X,TUNGAS,2032.0,350.0079
REGION,TUNLNGIMP00X,TUNGAS,2033.0,360.6813
REGION,TUNLNGIMP00X,TUNGAS,2034.0,371.6412
REGION,TUNLNGIMP00X,TUNGAS,2035.0,381.8096
REGION,TUNLNGIMP00X,TUNGAS,2036.0,397.8563
REGION,TUNLNGIMP00X,TUNGAS,2037.0,406.8675
REGION,TUNLNGIMP00X,TUNGAS,2038.0,425.1021
REGION,TUNLNGIMP00X,TUNGAS,2039.0,442.069
REGION,TUNLNGIMP00X,TUNGAS,2040.0,452.7898
REGION,TUNNGACCC01N,TUNEL1,2040.0,0.0
REGION,TUNNGACCP01N,TUNEL1,2016.0,22.6242
REGION,TUNNGACCP01N,TUNEL1,2017.0,22.6242
REGION,TUNNGACCP01N,TUNEL1,2018.0,22.6242
REGION,TUNNGACCP01N,TUNEL1,2019.0,8.8544
REGION,TUNNGACCP01N,TUNEL1,2020.0,5.0426
REGION,TUNNGACCP01N,TUNEL1,2021.0,30.628
REGION,TUNNGACCP01N,TUNEL1,2022.0,30.628
REGION,TUNNGACCP01N,TUNEL1,2023.0,30.628
REGION,TUNNGACCP01N,TUNEL1,2024.0,30.628
REGION,TUNNGACCP01N,TUNEL1,2025.0,34.8973
REGION,TUNNGACCP01N,TUNEL1,2026.0,34.8973
REGION,TUNNGACCP01N,TUNEL1,2027.0,34.8973
REGION,TUNNGACCP01N,TUNEL1,2028.0,34.8973
REGION,TUNNGACCP01N,TUNEL1,2029.0,34.8973
REGION,TUNNGACCP01N,TUNEL1,2030.0,34.8973
REGION,TUNNGACCP01N,TUNEL1,2031.0,25.6638
REGION,TUNNGACCP01N,TUNEL1,2032.0,24.2343
REGION,TUNNGACCP01N,TUNEL1,2033.0,24.2467
REGION,TUNNGACCP01N,TUNEL1,2034.0,24.4322
REGION,TUNNGACCP01N,TUNEL1,2035.0,25.4446
REGION,TUNNGACCP01N,TUNEL1,2036.0,27.941
REGION,TUNNGACCP01N,TUNEL1,2037.0,26.2473
REGION,TUNNGACCP01N,TUNEL1,2038.0,30.375
REGION,TUNNGACCP01N,TUNEL1,2039.0,33.3924
REGION,TUNNGACCP01N,TUNEL1,2040.0,32.4735
REGION,TUNNGACCP01O,TUNEL1,2015.0,28.8473
REGION,TUNNGACCP01O,TUNEL1,2016.0,28.8473
REGION,TUNNGACCP01O,TUNEL1,2017.0,28.8473
REGION,TUNNGACCP01O,TUNEL1,2018.0,28.8473
REGION,TUNNGACCP01O,TUNEL1,2019.0,28.8473
REGION,TUNNGACCP01O,TUNEL1,2020.0,28.8473
REGION,TUNNGACCP01O,TUNEL1,2021.0,10.3589
REGION,TUNNGACCP01O,TUNEL1,2022.0,14.1064
REGION,TUNNGACCP01O,TUNEL1,2023.0,17.4499
REGION,TUNNGACCP01O,TUNEL1,2024.0,21.137
REGION,TUNNGACCP01O,TUNEL1,2025.0,21.6355
REGION,TUNNGACCP01O,TUNEL1,2026.0,20.1931
REGION,TUNNGACCP01O,TUNEL1,2027.0,18.7507
REGION,TUNNGACCP01O,TUNEL1,2028.0,12.1727
REGION,TUNNGACCP01O,TUNEL1,2029.0,15.866
REGION,TUNNGACCP01O,TUNEL1,2030.0,12.1021
REGION,TUNNGACCP01O,TUNEL1,2031.0,3.401
REGION,TUNNGACCP01O,TUNEL1,2032.0,8.0131
REGION,TUNNGACCP01O,TUNEL1,2033.0,7.0115
REGION,TUNNGACCP01O,TUNEL1,2034.0,6.0099
REGION,TUNNGACCP01O,TUNEL1,2035.0,3.7459
REGION,TUNNGACCP01O,TUNEL1,2036.0,2.9967
REGION,TUNNGACCP01O,TUNEL1,2037.0,2.2475
REGION,TUNNGACCP01O,TUNEL1,2038.0,1.1976
REGION,TUNNGACCP01O,TUNEL1,2039.0,0.5022
REGION,TUNNGACCP01O,TUNEL1,2040.0,0.0
REGION,TUNNGADIP00X,TUNGA3,2015.0,53.9658
REGION,TUNNGADIP00X,TUNGA3,2016.0,58.7484
REGION,TUNNGADIP00X,TUNGA3,2017.0,62.7557
REGION,TUNNGADIP00X,TUNGA3,2018.0,65.2202
REGION,TUNNGADIP00X,TUNGA3,2019.0,65.6926
REGION,TUNNGADIP00X,TUNGA3,2020.0,55.2219
REGION,TUNNGADIP00X,TUNGA3,2021.0,83.2608
REGION,TUNNGADIP00X,TUNGA3,2022.0,111.5023
REGION,TUNNGADIP00X,TUNGA3,2023.0,139.7329
REGION,TUNNGADIP00X,TUNGA3,2024.0,167.9532
REGION,TUNNGADIP00X,TUNGA3,2025.0,196.1647
REGION,TUNNGADIP00X,TUNGA3,2026.0,208.6562
REGION,TUNNGADIP00X,TUNGA3,2027.0,221.1398
REGION,TUNNGADIP00X,TUNGA3,2028.0,233.615
REGION,TUNNGADIP00X,TUNGA3,2029.0,246.0824
REGION,TUNNGADIP00X,TUNGA3,2030.0,258.5426
REGION,TUNNGADIP00X,TUNGA3,2031.0,272.1827
REGION,TUNNGADIP00X,TUNGA3,2032.0,285.8167
REGION,TUNNGADIP00X,TUNGA3,2033.0,299.4449
REGION,TUNNGADIP00X,TUNGA3,2034.0,313.0682
REGION,TUNNGADIP00X,TUNGA3,2035.0,326.6875
REGION,TUNNGADIP00X,TUNGA3,2036.0,341.089
REGION,TUNNGADIP00X,TUNGA3,2037.0,355.4874
REGION,TUNNGADIP00X,TUNGA3,2038.0,369.8831
REGION,TUNNGADIP00X,TUNGA3,2039.0,384.2763
REGION,TUNNGADIP00X,TUNGA3,2040.0,398.6674
REGION,TUNNGAGCP01N,TUNEL1,2040.0,0.0
REGION,TUNNGAGCP01O,TUNEL1,2015.0,8.9683
REGION,TUNNGAGCP01O,TUNEL1,2016.0,8.9683
REGION,TUNNGAGCP01O,TUNEL1,2017.0,8.9683
REGION,TUNNGAGCP01O,TUNEL1,2018.0,8.9683
REGION,TUNNGAGCP01O,TUNEL1,2019.0,8.9683
REGION,TUNNGAGCP01O,TUNEL1,2020.0,8.9683
REGION,TUNNGAGCP01O,TUNEL1,2021.0,8.5199
REGION,TUNNGAGCP01O,TUNEL1,2022.0,8.0715
REGION,TUNNGAGCP01O,TUNEL1,2023.0,7.6231
REGION,TUNNGAGCP01O,TUNEL1,2024.0,7.1747
REGION,TUNNGAGCP01O,TUNEL1,2025.0,6.7262
REGION,TUNNGAGCP01O,TUNEL1,2026.0,6.2778
REGION,TUNNGAGCP01O,TUNEL1,2027.0,5.8294
REGION,TUNNGAGCP01O,TUNEL1,2028.0,5.381
REGION,TUNNGAGCP01O,TUNEL1,2029.0,4.9326
REGION,TUNNGAGCP01O,TUNEL1,2030.0,4.4842
REGION,TUNNGAGCP01O,TUNEL1,2031.0,4.0357
REGION,TUNNGAGCP01O,TUNEL1,2032.0,3.5873
REGION,TUNNGAGCP01O,TUNEL1,2033.0,3.1389
REGION,TUNNGAGCP01O,TUNEL1,2034.0,2.6905
REGION,TUNNGAGCP01O,TUNEL1,2035.0,2.2421
REGION,TUNNGAGCP01O,TUNEL1,2036.0,1.7937
REGION,TUNNGAGCP01O,TUNEL1,2037.0,1.3452
REGION,TUNNGAGCP01O,TUNEL1,2038.0,0.8968
REGION,TUNNGAGCP01O,TUNEL1,2039.0,0.4484
REGION,TUNNGAGCP01O,TUNEL1,2040.0,0.0
REGION,TUNNGAPRP00X,TUNGAS,2015.0,127.2994
REGION,TUNNGAPRP00X,TUNGAS,2016.0,171.0892
REGION,TUNNGAPRP00X,TUNGAS,2017.0,175.0965
REGION,TUNNGAPRP00X,TUNGAS,2018.0,177.5611
REGION,TUNNGAPRP00X,TUNGAS,2019.0,154.2924
REGION,TUNNGAPRP00X,TUNGAS,2020.0,137.2498
REGION,TUNNGAPRP00X,TUNGAS,2021.0,176.2564
REGION,TUNNGAPRP00X,TUNGAS,2022.0,209.6879
REGION,TUNNGAPRP00X,TUNGAS,2023.0,242.4125
REGION,TUNNGAPRP00X,TUNGAS,2024.0,275.7193
REGION,TUNNGAPRP00X,TUNGAS,2025.0,310.8184
REGION,TUNNGAPRP00X,TUNGAS,2026.0,319.5415
REGION,TUNNGAPRP00X,TUNGAS,2027.0,15.123
REGION,TUNNGAPRP00X,TUNGAS,2040.0,0.0
REGION,TUNSOLARP00X,TUNSOL,2015.0,0.1584
REGION,TUNSOLARP00X,TUNSOL,2016.0,0.2193
REGION,TUNSOLARP00X,TUNSOL,2017.0,0.2802
REGION,TUNSOLARP00X,TUNSOL,2018.0,0.2802
REGION,TUNSOLARP00X,TUNSOL,2019.0,0.2802
REGION,TUNSOLARP00X,TUNSOL,2020.0,0.2753
REGION,TUNSOLARP00X,TUNSOL,2021.0,4.5115
REGION,TUNSOLARP00X,TUNSOL,2022.0,9.8603
REGION,TUNSOLARP00X,TUNSOL,2023.0,15.209
REGION,TUNSOLARP00X,TUNSOL,2024.0,20.5578
REGION,TUNSOLARP00X,TUNSOL,2025.0,28.95
REGION,TUNSOLARP00X,TUNSOL,2026.0,37.3422
REGION,TUNSOLARP00X,TUNSOL,2027.0,45.7345
REGION,TUNSOLARP00X,TUNSOL,2028.0,54.1267
REGION,TUNSOLARP00X,TUNSOL,2029.0,61.6813
REGION,TUNSOLARP00X,TUNSOL,2030.0,70.0735
REGION,TUNSOLARP00X,TUNSOL,2031.0,82.7813
REGION,TUNSOLARP00X,TUNSOL,2032.0,87.3082
REGION,TUNSOLARP00X,TUNSOL,2033.0,89.9355
REGION,TUNSOLARP00X,TUNSOL,2034.0,92.5688
REGION,TUNSOLARP00X,TUNSOL,2035.0,95.2064
REGION,TUNSOLARP00X,TUNSOL,2036.0,98.0966
REGION,TUNSOLARP00X,TUNSOL,2037.0,107.8891
REGION,TUNSOLARP00X,TUNSOL,2038.0,111.2363
REGION,TUNSOLARP00X,TUNSOL,2039.0,114.0172
REGION,TUNSOLARP00X,TUNSOL,2040.0,114.9856
REGION,TUNSOLCNP01X,TUNEL1,2040.0,0.0
REGION,TUNSOLCSP01X,TUNEL1,2040.0,0.0
REGION,TUNSOLMGRID1,TUNEL3,2040.0,0.0
REGION,TUNSOLPRP00X,TUNEL3E,2015.0,0.0609
REGION,TUNSOLPRP00X,TUNEL3E,2016.0,0.1217
REGION,TUNSOLPRP00X,TUNEL3E,2017.0,0.1826
REGION,TUNSOLPRP00X,TUNEL3E,2018.0,0.1826
REGION,TUNSOLPRP00X,TUNEL3E,2019.0,0.1826
REGION,TUNSOLPRP00X,TUNEL3E,2020.0,0.1826
REGION,TUNSOLPRP00X,TUNEL3E,2021.0,3.2261
REGION,TUNSOLPRP00X,TUNEL3E,2022.0,6.2696
REGION,TUNSOLPRP00X,TUNEL3E,2023.0,9.3131
REGION,TUNSOLPRP00X,TUNEL3E,2024.0,12.3566
REGION,TUNSOLPRP00X,TUNEL3E,2025.0,15.4
REGION,TUNSOLPRP00X,TUNEL3E,2026.0,18.4435
REGION,TUNSOLPRP00X,TUNEL3E,2027.0,21.487
REGION,TUNSOLPRP00X,TUNEL3E,2028.0,24.5305
REGION,TUNSOLPRP00X,TUNEL3E,2029.0,26.7363
REGION,TUNSOLPRP00X,TUNEL3E,2030.0,29.7798
REGION,TUNSOLPRP00X,TUNEL3E,2031.0,33.362
REGION,TUNSOLPRP00X,TUNEL3E,2032.0,33.362
REGION,TUNSOLPRP00X,TUNEL3E,2033.0,33.362
REGION,TUNSOLPRP00X,TUNEL3E,2034.0,33.362
REGION,TUNSOLPRP00X,TUNEL3E,2035.0,33.3012
REGION,TUNSOLPRP00X,TUNEL3E,2036.0,33.2403
REGION,TUNSOLPRP00X,TUNEL3E,2037.0,33.1794
REGION,TUNSOLPRP00X,TUNEL3E,2038.0,33.1794
REGION,TUNSOLPRP00X,TUNEL3E,2039.0,35.9652
REGION,TUNSOLPRP00X,TUNEL3E,2040.0,36.9336
REGION,TUNSOLPRSAL1,TUNEL3U,2040.0,0.0
REGION,TUNSOLPRSAL2,TUNEL3U,2040.0,0.0
REGION,TUNSOLPRSAL3,TUNEL3U,2040.0,0.0
REGION,TUNSOLPRSAL4,TUNEL3U,2040.0,0.0
REGION,TUNSOLPRSAL5,TUNEL3U,2040.0,0.0
REGION,TUNSOLPSP00X,TUNEL3E,2021.0,1.1976
REGION,TUNSOLPSP00X,TUNEL3E,2022.0,3.5077
REGION,TUNSOLPSP00X,TUNEL3E,2023.0,5.8179
REGION,TUNSOLPSP00X,TUNEL3E,2024.0,8.128
REGION,TUNSOLPSP00X,TUNEL3E,2025.0,10.4382
REGION,TUNSOLPSP00X,TUNEL3E,2026.0,12.7483
REGION,TUNSOLPSP00X,TUNEL3E,2027.0,15.0585
REGION,TUNSOLPSP00X,TUNEL3E,2028.0,17.3686
REGION,TUNSOLPSP00X,TUNEL3E,2029.0,19.6787
REGION,TUNSOLPSP00X,TUNEL3E,2030.0,21.9889
REGION,TUNSOLPSP00X,TUNEL3E,2031.0,21.9889
REGION,TUNSOLPSP00X,TUNEL3E,2032.0,21.9889
REGION,TUNSOLPSP00X,TUNEL3E,2033.0,21.9889
REGION,TUNSOLPSP00X,TUNEL3E,2034.0,24.4294
REGION,TUNSOLPSP00X,TUNEL3E,2035.0,27.1328
REGION,TUNSOLPSP00X,TUNEL3E,2036.0,30.0887
REGION,TUNSOLPSP00X,TUNEL3E,2037.0,33.043
REGION,TUNSOLPSP00X,TUNEL3E,2038.0,35.9215
REGION,TUNSOLPSP00X,TUNEL3E,2039.0,35.9215
REGION,TUNSOLPSP00X,TUNEL3E,2040.0,35.9215
REGION,TUNSOLPUP00X,TUNEL1,2015.0,0.0976
REGION,TUNSOLPUP00X,TUNEL1,2016.0,0.0976
REGION,TUNSOLPUP00X,TUNEL1,2017.0,0.0976
REGION,TUNSOLPUP00X,TUNEL1,2018.0,0.0976
REGION,TUNSOLPUP00X,TUNEL1,2019.0,0.0976
REGION,TUNSOLPUP00X,TUNEL1,2020.0,0.0927
REGION,TUNSOLPUP00X,TUNEL1,2021.0,0.0878
REGION,TUNSOLPUP00X,TUNEL1,2022.0,0.0829
REGION,TUNSOLPUP00X,TUNEL1,2023.0,0.0781
REGION,TUNSOLPUP00X,TUNEL1,2024.0,0.0732
REGION,TUNSOLPUP00X,TUNEL1,2025.0,3.1118
REGION,TUNSOLPUP00X,TUNEL1,2026.0,6.1504
REGION,TUNSOLPUP00X,TUNEL1,2027.0,9.189
REGION,TUNSOLPUP00X,TUNEL1,2028.0,12.2276
REGION,TUNSOLPUP00X,TUNEL1,2029.0,15.2662
REGION,TUNSOLPUP00X,TUNEL1,2030.0,18.3048
REGION,TUNSOLPUP00X,TUNEL1,2031.0,27.4304
REGION,TUNSOLPUP00X,TUNEL1,2032.0,31.9573
REGION,TUNSOLPUP00X,TUNEL1,2033.0,34.5846
REGION,TUNSOLPUP00X,TUNEL1,2034.0,34.7774
REGION,TUNSOLPUP00X,TUNEL1,2035.0,34.7725
REGION,TUNSOLPUP00X,TUNEL1,2036.0,34.7676
REGION,TUNSOLPUP00X,TUNEL1,2037.0,41.6666
REGION,TUNSOLPUP00X,TUNEL1,2038.0,42.1354
REGION,TUNSOLPUP00X,TUNEL1,2039.0,42.1305
REGION,TUNSOLPUP00X,TUNEL1,2040.0,42.1305
REGION,TUNURNIMP00X,TUNURN,2040.0,0.0
REGION,TUNURNPRP00X,TUNURN,2040.0,0.0
REGION,TUNURNPWP01N,TUNEL1,2040.0,0.0
REGION,TUNURNPWP01O,TUNEL1,2040.0,0.0
REGION,TUNWINMGRID1,TUNEL3,2040.0,0.0
REGION,TUNWINOFP00X,TUNEL1,2040.0,4.5261
REGION,TUNWINONP00X,TUNEL1,2015.0,3.2948
REGION,TUNWINONP00X,TUNEL1,2016.0,3.3634
REGION,TUNWINONP00X,TUNEL1,2017.0,3.3634
REGION,TUNWINONP00X,TUNEL1,2018.0,3.3634
REGION,TUNWINONP00X,TUNEL1,2019.0,3.3634
REGION,TUNWINONP00X,TUNEL1,2020.0,3.3634
REGION,TUNWINONP00X,TUNEL1,2021.0,3.4315
REGION,TUNWINONP00X,TUNEL1,2022.0,6.7153
REGION,TUNWINONP00X,TUNEL1,2023.0,9.9992
REGION,TUNWINONP00X,TUNEL1,2024.0,13.2831
REGION,TUNWINONP00X,TUNEL1,2025.0,16.567
REGION,TUNWINONP00X,TUNEL1,2026.0,19.8509
REGION,TUNWINONP00X,TUNEL1,2027.0,23.1348
REGION,TUNWINONP00X,TUNEL1,2028.0,26.4186
REGION,TUNWINONP00X,TUNEL1,2029.0,29.7025
REGION,TUNWINONP00X,TUNEL1,2030.0,32.9864
REGION,TUNWINONP00X,TUNEL1,2031.0,37.7461
REGION,TUNWINONP00X,TUNEL1,2032.0,41.1776
REGION,TUNWINONP00X,TUNEL1,2033.0,44.609
REGION,TUNWINONP00X,TUNEL1,2034.0,48.0405
REGION,TUNWINONP00X,TUNEL1,2035.0,51.4714
REGION,TUNWINONP00X,TUNEL1,2036.0,54.8902
REGION,TUNWINONP00X,TUNEL1,2037.0,56.8806
REGION,TUNWINONP00X,TUNEL1,2038.0,60.1997
REGION,TUNWINONP00X,TUNEL1,2039.0,63.5096
REGION,TUNWINONP00X,TUNEL1,2040.0,66.8195
REGION,TUNWINPRP00X,TUNWIN,2015.0,3.2948
REGION,TUNWINPRP00X,TUNWIN,2016.0,3.3634
REGION,TUNWINPRP00X,TUNWIN,2017.0,3.3634
REGION,TUNWINPRP00X,TUNWIN,2018.0,3.3634
REGION,TUNWINPRP00X,TUNWIN,2019.0,3.3634
REGION,TUNWINPRP00X,TUNWIN,2020.0,3.3634
REGION,TUNWINPRP00X,TUNWIN,2021.0,3.4315
REGION,TUNWINPRP00X,TUNWIN,2022.0,6.7153
REGION,TUNWINPRP00X,TUNWIN,2023.0,9.9992
REGION,TUNWINPRP00X,TUNWIN,2024.0,13.2831
REGION,TUNWINPRP00X,TUNWIN,2025.0,16.567
REGION,TUNWINPRP00X,TUNWIN,2026.0,19.8509
REGION,TUNWINPRP00X,TUNWIN,2027.0,23.1348
REGION,TUNWINPRP00X,TUNWIN,2028.0,26.4186
REGION,TUNWINPRP00X,TUNWIN,2029.0,29.7025
REGION,TUNWINPRP00X,TUNWIN,2030.0,32.9864
REGION,TUNWINPRP00X,TUNWIN,2031.0,37.7461
REGION,TUNWINPRP00X,TUNWIN,2032.0,41.1776
REGION,TUNWINPRP00X,TUNWIN,2033.0,44.609
REGION,TUNWINPRP00X,TUNWIN,2034.0,48.0405
REGION,TUNWINPRP00X,TUNWIN,2035.0,51.4714
REGION,TUNWINPRP00X,TUNWIN,2036.0,54.8902
REGION,TUNWINPRP00X,TUNWIN,2037.0,56.8806
REGION,TUNWINPRP00X,TUNWIN,2038.0,60.1997
REGION,TUNWINPRP00X,TUNWIN,2039.0,63.5096
REGION,TUNWINPRP00X,TUNWIN,2040.0,71.3456
REGION,TZABACKSTOP,TZAEL1,2040.0,0.0
REGION,TZABIOCHC01N,TZAEL1,2040.0,0.0
REGION,TZABIOCHP01N,TZAEL1,2015.0,0.0004
