r,t,f,y,UseByTechnologyAnnual
REGION,TGOSOLPRP00X,TGOSOL,2039.0,0.9034
REGION,TGOSOLPRP00X,TGOSOL,2040.0,0.9034
REGION,TGOSOLPRSAL1,TGOSOL,2040.0,0.0
REGION,TGOSOLPRSAL2,TGOSOL,2040.0,0.0
REGION,TGOSOLPRSAL3,TGOSOL,2040.0,0.0
REGION,TGOSOLPRSAL4,TGOSOL,2040.0,0.0
REGION,TGOSOLPRSAL5,TGOSOL,2040.0,0.0
REGION,TGOSOLPSP00X,TGOSOL,2028.0,0.0919
REGION,TGOSOLPSP00X,TGOSOL,2029.0,0.1641
REGION,TGOSOLPSP00X,TGOSOL,2030.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2031.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2032.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2033.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2034.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2035.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2036.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2037.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2038.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2039.0,1.4342
REGION,TGOSOLPSP00X,TGOSOL,2040.0,1.4342
REGION,TGOSOLPUP00X,TGOSOL,2015.0,0.0062
REGION,TGOSOLPUP00X,TGOSOL,2016.0,0.0062
REGION,TGOSOLPUP00X,TGOSOL,2017.0,0.0062
REGION,TGOSOLPUP00X,TGOSOL,2018.0,0.0062
REGION,TGOSOLPUP00X,TGOSOL,2019.0,0.0062
REGION,TGOSOLPUP00X,TGOSOL,2020.0,0.0059
REGION,TGOSOLPUP00X,TGOSOL,2021.0,0.0056
REGION,TGOSOLPUP00X,TGOSOL,2022.0,0.0052
REGION,TGOSOLPUP00X,TGOSOL,2023.0,0.0049
REGION,TGOSOLPUP00X,TGOSOL,2024.0,0.0046
REGION,TGOSOLPUP00X,TGOSOL,2025.0,0.0043
REGION,TGOSOLPUP00X,TGOSOL,2026.0,0.004
REGION,TGOSOLPUP00X,TGOSOL,2027.0,0.0037
REGION,TGOSOLPUP00X,TGOSOL,2028.0,1.0434
REGION,TGOSOLPUP00X,TGOSOL,2029.0,4.1286
REGION,TGOSOLPUP00X,TGOSOL,2030.0,7.2139
REGION,TGOSOLPUP00X,TGOSOL,2031.0,16.4701
REGION,TGOSOLPUP00X,TGOSOL,2032.0,25.7264
REGION,TGOSOLPUP00X,TGOSOL,2033.0,34.9827
REGION,TGOSOLPUP00X,TGOSOL,2034.0,36.5349
REGION,TGOSOLPUP00X,TGOSOL,2035.0,37.2154
REGION,TGOSOLPUP00X,TGOSOL,2036.0,37.9756
REGION,TGOSOLPUP00X,TGOSOL,2037.0,38.757
REGION,TGOSOLPUP00X,TGOSOL,2038.0,39.7362
REGION,TGOSOLPUP00X,TGOSOL,2039.0,40.5579
REGION,TGOSOLPUP00X,TGOSOL,2040.0,41.2217
REGION,TGOURNPWP01N,TGOURN,2040.0,0.0
REGION,TGOURNPWP01O,TGOURN,2040.0,0.0
REGION,TGOWINMGRID1,TGOWIN,2040.0,0.0
REGION,TGOWINOFP00X,TGOWIN,2040.0,0.0
REGION,TGOWINONP00X,TGOWIN,2040.0,0.0
REGION,TUNBIOCHC01N,TUNBIO,2040.0,0.0
REGION,TUNBIOCHP01N,TUNBIO,2021.0,4.4345
REGION,TUNBIOCHP01N,TUNBIO,2022.0,8.8689
REGION,TUNBIOCHP01N,TUNBIO,2023.0,13.3034
REGION,TUNBIOCHP01N,TUNBIO,2024.0,17.7379
REGION,TUNBIOCHP01N,TUNBIO,2025.0,22.1723
REGION,TUNBIOCHP01N,TUNBIO,2026.0,26.6068
REGION,TUNBIOCHP01N,TUNBIO,2027.0,31.0413
REGION,TUNBIOCHP01N,TUNBIO,2028.0,35.4757
REGION,TUNBIOCHP01N,TUNBIO,2029.0,39.9102
REGION,TUNBIOCHP01N,TUNBIO,2030.0,44.3447
REGION,TUNBIOCHP01N,TUNBIO,2031.0,44.3447
REGION,TUNBIOCHP01N,TUNBIO,2032.0,43.1763
REGION,TUNBIOCHP01N,TUNBIO,2033.0,43.1755
REGION,TUNBIOCHP01N,TUNBIO,2034.0,43.1755
REGION,TUNBIOCHP01N,TUNBIO,2035.0,43.1755
REGION,TUNBIOCHP01N,TUNBIO,2036.0,43.1687
REGION,TUNBIOCHP01N,TUNBIO,2037.0,39.9115
REGION,TUNBIOCHP01N,TUNBIO,2038.0,39.6779
REGION,TUNBIOCHP01N,TUNBIO,2039.0,38.7665
REGION,TUNBIOCHP01N,TUNBIO,2040.0,38.7665
REGION,TUNBIOCHP01O,TUNBIO,2015.0,0.4024
REGION,TUNBIOCHP01O,TUNBIO,2016.0,0.4024
REGION,TUNBIOCHP01O,TUNBIO,2017.0,0.4024
REGION,TUNBIOCHP01O,TUNBIO,2018.0,0.4024
REGION,TUNBIOCHP01O,TUNBIO,2019.0,0.4024
REGION,TUNBIOCHP01O,TUNBIO,2020.0,0.4024
REGION,TUNBIOCHP01O,TUNBIO,2021.0,0.3823
REGION,TUNBIOCHP01O,TUNBIO,2022.0,0.344
REGION,TUNBIOCHP01O,TUNBIO,2023.0,0.2924
REGION,TUNBIOCHP01O,TUNBIO,2024.0,0.2339
REGION,TUNBIOCHP01O,TUNBIO,2025.0,0.1755
REGION,TUNBIOCHP01O,TUNBIO,2026.0,0.1228
REGION,TUNBIOCHP01O,TUNBIO,2027.0,0.0798
REGION,TUNBIOCHP01O,TUNBIO,2028.0,0.0479
REGION,TUNBIOCHP01O,TUNBIO,2029.0,0.0263
REGION,TUNBIOCHP01O,TUNBIO,2030.0,0.0132
REGION,TUNBIOCHP01O,TUNBIO,2031.0,0.0059
REGION,TUNBIOCHP01O,TUNBIO,2032.0,0.0023
REGION,TUNBIOCHP01O,TUNBIO,2033.0,0.0008
REGION,TUNBIOCHP01O,TUNBIO,2040.0,0.0
REGION,TUNBIODIP00X,TUNBIO,2015.0,38.048
REGION,TUNBIODIP00X,TUNBIO,2016.0,38.0317
REGION,TUNBIODIP00X,TUNBIO,2017.0,37.8539
REGION,TUNBIODIP00X,TUNBIO,2018.0,37.9976
REGION,TUNBIODIP00X,TUNBIO,2019.0,35.8776
REGION,TUNBIODIP00X,TUNBIO,2020.0,32.1204
REGION,TUNBIODIP00X,TUNBIO,2021.0,43.1312
REGION,TUNBIODIP00X,TUNBIO,2022.0,50.3347
REGION,TUNBIODIP00X,TUNBIO,2023.0,57.7414
REGION,TUNBIODIP00X,TUNBIO,2024.0,65.3424
REGION,TUNBIODIP00X,TUNBIO,2025.0,73.1094
REGION,TUNBIODIP00X,TUNBIO,2026.0,76.9593
REGION,TUNBIODIP00X,TUNBIO,2027.0,80.9577
REGION,TUNBIODIP00X,TUNBIO,2028.0,85.1147
REGION,TUNBIODIP00X,TUNBIO,2029.0,89.4191
REGION,TUNBIODIP00X,TUNBIO,2030.0,93.8566
REGION,TUNBIODIP00X,TUNBIO,2031.0,98.8935
REGION,TUNBIODIP00X,TUNBIO,2032.0,104.0441
REGION,TUNBIODIP00X,TUNBIO,2033.0,109.3027
REGION,TUNBIODIP00X,TUNBIO,2034.0,114.6544
REGION,TUNBIODIP00X,TUNBIO,2035.0,120.0825
REGION,TUNBIODIP00X,TUNBIO,2036.0,125.8546
REGION,TUNBIODIP00X,TUNBIO,2037.0,131.6839
REGION,TUNBIODIP00X,TUNBIO,2038.0,137.5649
REGION,TUNBIODIP00X,TUNBIO,2039.0,143.4921
REGION,TUNBIODIP00X,TUNBIO,2040.0,149.4593
REGION,TUNCO1DIP00X,TUNCO1,2040.0,0.0
REGION,TUNCO1EXP00X,TUNCO1,2015.0,82.458
REGION,TUNCO1EXP00X,TUNCO1,2016.0,79.9032
REGION,TUNCO1EXP00X,TUNCO1,2017.0,73.0653
REGION,TUNCO1EXP00X,TUNCO1,2018.0,104.3211
REGION,TUNCO1EXP00X,TUNCO1,2019.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2020.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2021.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2022.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2023.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2024.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2025.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2026.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2027.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2028.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2040.0,0.0
REGION,TUNCO1R1P00X,TUNCO2,2015.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2016.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2017.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2018.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2019.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2020.0,228.1759
REGION,TUNCO1R1P00X,TUNCO2,2021.0,230.9662
REGION,TUNCO1R1P00X,TUNCO2,2040.0,0.0
REGION,TUNCO1R2P00X,TUNCO2,2040.0,0.0
REGION,TUNCO1RCP00X,TUNCO1,2015.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2016.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2017.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2018.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2019.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2020.0,230.4807
REGION,TUNCO1RCP00X,TUNCO1,2021.0,233.2992
REGION,TUNCO1RCP00X,TUNCO1,2040.0,0.0
REGION,TUNCOADIP00X,TUNCOA,2040.0,0.0
REGION,TUNCOASCC01N,TUNCOA,2040.0,0.0
REGION,TUNCOASCP01N,TUNCOA,2040.0,0.0
REGION,TUNCOASCP01O,TUNCOA,2040.0,0.0
REGION,TUNEL1TRP00X,TUNEL1,2015.0,66.8823
REGION,TUNEL1TRP00X,TUNEL1,2016.0,67.3263
REGION,TUNEL1TRP00X,TUNEL1,2017.0,69.1256
REGION,TUNEL1TRP00X,TUNEL1,2018.0,70.3993
REGION,TUNEL1TRP00X,TUNEL1,2019.0,70.8416
REGION,TUNEL1TRP00X,TUNEL1,2020.0,67.025
REGION,TUNEL1TRP00X,TUNEL1,2021.0,75.0397
REGION,TUNEL1TRP00X,TUNEL1,2022.0,82.9142
REGION,TUNEL1TRP00X,TUNEL1,2023.0,90.7545
REGION,TUNEL1TRP00X,TUNEL1,2024.0,98.5614
REGION,TUNEL1TRP00X,TUNEL1,2025.0,106.3371
REGION,TUNEL1TRP00X,TUNEL1,2026.0,106.9549
REGION,TUNEL1TRP00X,TUNEL1,2027.0,107.5615
REGION,TUNEL1TRP00X,TUNEL1,2028.0,108.1563
REGION,TUNEL1TRP00X,TUNEL1,2029.0,109.4226
REGION,TUNEL1TRP00X,TUNEL1,2030.0,109.6903
REGION,TUNEL1TRP00X,TUNEL1,2031.0,112.6198
REGION,TUNEL1TRP00X,TUNEL1,2032.0,119.7383
REGION,TUNEL1TRP00X,TUNEL1,2033.0,126.832
REGION,TUNEL1TRP00X,TUNEL1,2034.0,131.0442
REGION,TUNEL1TRP00X,TUNEL1,2035.0,135.0047
REGION,TUNEL1TRP00X,TUNEL1,2036.0,139.0377
REGION,TUNEL1TRP00X,TUNEL1,2037.0,143.0589
REGION,TUNEL1TRP00X,TUNEL1,2038.0,147.0842
REGION,TUNEL1TRP00X,TUNEL1,2039.0,151.2047
REGION,TUNEL1TRP00X,TUNEL1,2040.0,157.4258
REGION,TUNEL2DIP00X,TUNEL2,2015.0,63.5382
REGION,TUNEL2DIP00X,TUNEL2,2016.0,63.96
REGION,TUNEL2DIP00X,TUNEL2,2017.0,65.6693
REGION,TUNEL2DIP00X,TUNEL2,2018.0,66.8793
REGION,TUNEL2DIP00X,TUNEL2,2019.0,67.2995
REGION,TUNEL2DIP00X,TUNEL2,2020.0,63.6737
REGION,TUNEL2DIP00X,TUNEL2,2021.0,71.2877
REGION,TUNEL2DIP00X,TUNEL2,2022.0,78.7685
REGION,TUNEL2DIP00X,TUNEL2,2023.0,86.2168
REGION,TUNEL2DIP00X,TUNEL2,2024.0,93.6333
REGION,TUNEL2DIP00X,TUNEL2,2025.0,101.0202
REGION,TUNEL2DIP00X,TUNEL2,2026.0,101.6072
REGION,TUNEL2DIP00X,TUNEL2,2027.0,102.1835
REGION,TUNEL2DIP00X,TUNEL2,2028.0,102.7485
REGION,TUNEL2DIP00X,TUNEL2,2029.0,103.9515
REGION,TUNEL2DIP00X,TUNEL2,2030.0,104.2058
REGION,TUNEL2DIP00X,TUNEL2,2031.0,106.9888
REGION,TUNEL2DIP00X,TUNEL2,2032.0,113.7514
REGION,TUNEL2DIP00X,TUNEL2,2033.0,120.4904
REGION,TUNEL2DIP00X,TUNEL2,2034.0,124.492
REGION,TUNEL2DIP00X,TUNEL2,2035.0,128.2544
REGION,TUNEL2DIP00X,TUNEL2,2036.0,132.0858
REGION,TUNEL2DIP00X,TUNEL2,2037.0,135.9059
REGION,TUNEL2DIP00X,TUNEL2,2038.0,139.73
REGION,TUNEL2DIP00X,TUNEL2,2039.0,143.6444
REGION,TUNEL2DIP00X,TUNEL2,2040.0,149.5545
REGION,TUNEL3DIP00X,TUNEL2,2040.0,0.0
REGION,TUNEL4DIP00X,TUNEL3,2040.0,0.0
REGION,TUNELDZABP00,DZAEL1,2019.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2020.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2021.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2022.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2023.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2024.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2025.0,10.7632
REGION,TUNELDZABP00,DZAEL1,2026.0,4.759
REGION,TUNELDZABP00,DZAEL1,2032.0,1.2687
REGION,TUNELDZABP00,DZAEL1,2033.0,1.4308
REGION,TUNELDZABP00,DZAEL1,2034.0,1.494
REGION,TUNELDZABP00,DZAEL1,2035.0,2.7587
REGION,TUNELDZABP00,DZAEL1,2036.0,2.2379
REGION,TUNELDZABP00,DZAEL1,2037.0,2.9629
REGION,TUNELDZABP00,DZAEL1,2038.0,1.6527
REGION,TUNELDZABP00,DZAEL1,2039.0,0.051
REGION,TUNELDZABP00,DZAEL1,2040.0,0.8209
REGION,TUNELDZABP00,TUNEL1,2016.0,15.1373
REGION,TUNELDZABP00,TUNEL1,2017.0,15.1373
REGION,TUNELDZABP00,TUNEL1,2018.0,4.5423
REGION,TUNELDZABP00,TUNEL1,2029.0,9.6035
REGION,TUNELDZABP00,TUNEL1,2030.0,12.7513
REGION,TUNELDZABP00,TUNEL1,2031.0,5.0479
REGION,TUNELDZABP00,TUNEL1,2032.0,9.1349
REGION,TUNELDZABP00,TUNEL1,2033.0,6.5148
REGION,TUNELDZABP00,TUNEL1,2034.0,4.4402
REGION,TUNELDZABP00,TUNEL1,2035.0,3.1281
REGION,TUNELDZABP00,TUNEL1,2036.0,3.0372
REGION,TUNELDZABP00,TUNEL1,2037.0,4.2659
REGION,TUNELDZABP00,TUNEL1,2038.0,5.056
REGION,TUNELDZABP00,TUNEL1,2039.0,3.9934
REGION,TUNELDZABP00,TUNEL1,2040.0,4.1965
REGION,TUNGAS00IPIX,TUNGASP,2040.0,0.0
REGION,TUNHFODIP00X,TUNHFO,2015.0,9.5748
REGION,TUNHFODIP00X,TUNHFO,2016.0,9.5837
REGION,TUNHFODIP00X,TUNHFO,2017.0,10.0803
REGION,TUNHFODIP00X,TUNHFO,2018.0,9.9652
REGION,TUNHFODIP00X,TUNHFO,2019.0,9.7882
REGION,TUNHFODIP00X,TUNHFO,2020.0,10.0232
REGION,TUNHFODIP00X,TUNHFO,2021.0,9.9619
REGION,TUNHFODIP00X,TUNHFO,2022.0,9.9065
REGION,TUNHFODIP00X,TUNHFO,2023.0,9.8507
REGION,TUNHFODIP00X,TUNHFO,2024.0,9.7947
REGION,TUNHFODIP00X,TUNHFO,2025.0,9.7384
REGION,TUNHFODIP00X,TUNHFO,2026.0,9.8133
REGION,TUNHFODIP00X,TUNHFO,2027.0,9.8879
REGION,TUNHFODIP00X,TUNHFO,2028.0,9.9623
REGION,TUNHFODIP00X,TUNHFO,2029.0,10.0364
REGION,TUNHFODIP00X,TUNHFO,2030.0,10.1104
REGION,TUNHFODIP00X,TUNHFO,2031.0,10.1822
REGION,TUNHFODIP00X,TUNHFO,2032.0,10.2538
REGION,TUNHFODIP00X,TUNHFO,2033.0,10.3253
REGION,TUNHFODIP00X,TUNHFO,2034.0,10.3966
REGION,TUNHFODIP00X,TUNHFO,2035.0,10.4678
REGION,TUNHFODIP00X,TUNHFO,2036.0,10.536
REGION,TUNHFODIP00X,TUNHFO,2037.0,10.604
REGION,TUNHFODIP00X,TUNHFO,2038.0,10.672
REGION,TUNHFODIP00X,TUNHFO,2039.0,10.7399
REGION,TUNHFODIP00X,TUNHFO,2040.0,10.8077
REGION,TUNHFOEMP00X,TUNHFO,2015.0,1.4543
REGION,TUNHFOEMP00X,TUNHFO,2016.0,1.279
REGION,TUNHFOEMP00X,TUNHFO,2017.0,0.9073
REGION,TUNHFOEMP00X,TUNHFO,2018.0,1.2934
REGION,TUNHFOEMP00X,TUNHFO,2019.0,1.2934
REGION,TUNHFOEMP00X,TUNHFO,2020.0,1.2934
REGION,TUNHFOEMP00X,TUNHFO,2021.0,1.2611
REGION,TUNHFOEMP00X,TUNHFO,2022.0,1.2287
REGION,TUNHFOEMP00X,TUNHFO,2023.0,1.1964
REGION,TUNHFOEMP00X,TUNHFO,2024.0,1.1641
REGION,TUNHFOEMP00X,TUNHFO,2025.0,1.1317
REGION,TUNHFOEMP00X,TUNHFO,2026.0,1.0994
REGION,TUNHFOEMP00X,TUNHFO,2027.0,1.0671
REGION,TUNHFOEMP00X,TUNHFO,2028.0,1.0347
REGION,TUNHFOEMP00X,TUNHFO,2029.0,1.0024
REGION,TUNHFOEMP00X,TUNHFO,2030.0,0.97
REGION,TUNHFOEMP00X,TUNHFO,2031.0,0.9458
REGION,TUNHFOEMP00X,TUNHFO,2032.0,0.9215
REGION,TUNHFOEMP00X,TUNHFO,2033.0,0.8973
REGION,TUNHFOEMP00X,TUNHFO,2034.0,0.873
REGION,TUNHFOEMP00X,TUNHFO,2035.0,0.8488
REGION,TUNHFOEMP00X,TUNHFO,2036.0,0.8245
REGION,TUNHFOEMP00X,TUNHFO,2037.0,0.8003
REGION,TUNHFOEMP00X,TUNHFO,2038.0,0.776
REGION,TUNHFOEMP00X,TUNHFO,2039.0,0.7518
REGION,TUNHFOEMP00X,TUNHFO,2040.0,0.7275
REGION,TUNHFOGCP01N,TUNHFO,2040.0,0.0
REGION,TUNHFOGCP01O,TUNHFO,2015.0,69.4396
REGION,TUNHFOGCP01O,TUNHFO,2016.0,49.1209
REGION,TUNHFOGCP01O,TUNHFO,2017.0,54.2618
REGION,TUNHFOGCP01O,TUNHFO,2018.0,27.6295
REGION,TUNHFOGCP01O,TUNHFO,2019.0,14.1706
REGION,TUNHFOGCP01O,TUNHFO,2020.0,14.1706
REGION,TUNHFOGCP01O,TUNHFO,2021.0,13.4621
REGION,TUNHFOGCP01O,TUNHFO,2022.0,12.7536
REGION,TUNHFOGCP01O,TUNHFO,2023.0,12.045
REGION,TUNHFOGCP01O,TUNHFO,2024.0,11.3365
REGION,TUNHFOGCP01O,TUNHFO,2025.0,10.628
REGION,TUNHFOGCP01O,TUNHFO,2026.0,11.6304
REGION,TUNHFOGCP01O,TUNHFO,2027.0,9.2109
REGION,TUNHFOGCP01O,TUNHFO,2028.0,8.5024
REGION,TUNHFOGCP01O,TUNHFO,2029.0,7.7938
REGION,TUNHFOGCP01O,TUNHFO,2030.0,7.0853
REGION,TUNHFOGCP01O,TUNHFO,2031.0,6.3768
REGION,TUNHFOGCP01O,TUNHFO,2032.0,5.6683
REGION,TUNHFOGCP01O,TUNHFO,2033.0,4.9597
REGION,TUNHFOGCP01O,TUNHFO,2034.0,4.2512
REGION,TUNHFOGCP01O,TUNHFO,2035.0,3.5427
REGION,TUNHFOGCP01O,TUNHFO,2036.0,2.8341
REGION,TUNHFOGCP01O,TUNHFO,2037.0,2.1256
REGION,TUNHFOGCP01O,TUNHFO,2038.0,1.4171
REGION,TUNHFOGCP01O,TUNHFO,2039.0,0.7085
REGION,TUNHFOGCP01O,TUNHFO,2040.0,0.0
REGION,TUNLFODIP00X,TUNLFO,2015.0,181.9213
REGION,TUNLFODIP00X,TUNLFO,2016.0,182.09
REGION,TUNLFODIP00X,TUNLFO,2017.0,191.5263
REGION,TUNLFODIP00X,TUNLFO,2018.0,189.3396
REGION,TUNLFODIP00X,TUNLFO,2019.0,185.9757
REGION,TUNLFODIP00X,TUNLFO,2020.0,190.4417
REGION,TUNLFODIP00X,TUNLFO,2021.0,189.2756
REGION,TUNLFODIP00X,TUNLFO,2022.0,188.2229
REGION,TUNLFODIP00X,TUNLFO,2023.0,187.1641
REGION,TUNLFODIP00X,TUNLFO,2024.0,186.0996
REGION,TUNLFODIP00X,TUNLFO,2025.0,185.03
REGION,TUNLFODIP00X,TUNLFO,2026.0,186.4523
REGION,TUNLFODIP00X,TUNLFO,2027.0,187.8702
REGION,TUNLFODIP00X,TUNLFO,2028.0,189.2833
REGION,TUNLFODIP00X,TUNLFO,2029.0,190.6921
REGION,TUNLFODIP00X,TUNLFO,2030.0,192.0968
REGION,TUNLFODIP00X,TUNLFO,2031.0,193.4614
REGION,TUNLFODIP00X,TUNLFO,2032.0,194.8225
REGION,TUNLFODIP00X,TUNLFO,2033.0,196.1804
REGION,TUNLFODIP00X,TUNLFO,2034.0,197.5356
REGION,TUNLFODIP00X,TUNLFO,2035.0,198.8884
REGION,TUNLFODIP00X,TUNLFO,2036.0,200.1832
REGION,TUNLFODIP00X,TUNLFO,2037.0,201.4763
REGION,TUNLFODIP00X,TUNLFO,2038.0,202.7678
REGION,TUNLFODIP00X,TUNLFO,2039.0,204.058
REGION,TUNLFODIP00X,TUNLFO,2040.0,205.3469
REGION,TUNLFOEMP00X,TUNLFO,2015.0,27.6322
REGION,TUNLFOEMP00X,TUNLFO,2016.0,24.3018
REGION,TUNLFOEMP00X,TUNLFO,2017.0,17.2395
REGION,TUNLFOEMP00X,TUNLFO,2018.0,24.5746
REGION,TUNLFOEMP00X,TUNLFO,2019.0,24.5746
REGION,TUNLFOEMP00X,TUNLFO,2020.0,24.8502
REGION,TUNLFOEMP00X,TUNLFO,2021.0,23.9602
REGION,TUNLFOEMP00X,TUNLFO,2022.0,23.3458
REGION,TUNLFOEMP00X,TUNLFO,2023.0,22.7315
REGION,TUNLFOEMP00X,TUNLFO,2024.0,22.1171
REGION,TUNLFOEMP00X,TUNLFO,2025.0,21.5028
REGION,TUNLFOEMP00X,TUNLFO,2026.0,20.8884
REGION,TUNLFOEMP00X,TUNLFO,2027.0,20.274
REGION,TUNLFOEMP00X,TUNLFO,2028.0,19.6597
REGION,TUNLFOEMP00X,TUNLFO,2029.0,19.0453
REGION,TUNLFOEMP00X,TUNLFO,2030.0,18.4309
REGION,TUNLFOEMP00X,TUNLFO,2031.0,17.9702
REGION,TUNLFOEMP00X,TUNLFO,2032.0,17.5094
REGION,TUNLFOEMP00X,TUNLFO,2033.0,17.0486
REGION,TUNLFOEMP00X,TUNLFO,2034.0,16.5878
REGION,TUNLFOEMP00X,TUNLFO,2035.0,16.1271
REGION,TUNLFOEMP00X,TUNLFO,2036.0,15.6663
REGION,TUNLFOEMP00X,TUNLFO,2037.0,15.2055
REGION,TUNLFOEMP00X,TUNLFO,2038.0,14.7447
REGION,TUNLFOEMP00X,TUNLFO,2039.0,14.284
REGION,TUNLFOEMP00X,TUNLFO,2040.0,13.8232
REGION,TUNLFOMGRID1,TUNLFO,2040.0,0.0
REGION,TUNLFORCP00X,TUNLFO,2016.0,0.2865
REGION,TUNLFORCP00X,TUNLFO,2017.0,1.731
REGION,TUNLFORCP00X,TUNLFO,2018.0,2.7836
REGION,TUNLFORCP00X,TUNLFO,2019.0,3.157
REGION,TUNLFORCP00X,TUNLFO,2020.0,0.0101
REGION,TUNLFORCP00X,TUNLFO,2021.0,4.7902
REGION,TUNLFORCP00X,TUNLFO,2022.0,4.7902
REGION,TUNLFORCP00X,TUNLFO,2023.0,4.7902
REGION,TUNLFORCP00X,TUNLFO,2024.0,4.7902
REGION,TUNLFORCP00X,TUNLFO,2025.0,4.7902
REGION,TUNLFORCP00X,TUNLFO,2026.0,3.2018
REGION,TUNLFORCP00X,TUNLFO,2027.0,1.6052
REGION,TUNLFORCP00X,TUNLFO,2040.0,0.0
REGION,TUNLFORCP01N,TUNLFO,2040.0,0.0
REGION,TUNLFORCP01O,TUNLFO,2015.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2016.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2017.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2018.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2019.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2020.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2021.0,1.3919
REGION,TUNLFORCP01O,TUNLFO,2022.0,1.3186
REGION,TUNLFORCP01O,TUNLFO,2023.0,1.2454
REGION,TUNLFORCP01O,TUNLFO,2024.0,1.1721
REGION,TUNLFORCP01O,TUNLFO,2025.0,1.0989
REGION,TUNLFORCP01O,TUNLFO,2026.0,1.0256
REGION,TUNLFORCP01O,TUNLFO,2027.0,0.9523
REGION,TUNLFORCP01O,TUNLFO,2028.0,0.8791
REGION,TUNLFORCP01O,TUNLFO,2029.0,0.8058
REGION,TUNLFORCP01O,TUNLFO,2030.0,0.7326
REGION,TUNLFORCP01O,TUNLFO,2031.0,0.6593
REGION,TUNLFORCP01O,TUNLFO,2032.0,0.5861
REGION,TUNLFORCP01O,TUNLFO,2033.0,0.5128
REGION,TUNLFORCP01O,TUNLFO,2034.0,0.4395
REGION,TUNLFORCP01O,TUNLFO,2035.0,0.3663
REGION,TUNLFORCP01O,TUNLFO,2036.0,0.293
REGION,TUNLFORCP01O,TUNLFO,2037.0,0.2198
REGION,TUNLFORCP01O,TUNLFO,2038.0,0.1465
REGION,TUNLFORCP01O,TUNLFO,2039.0,0.0733
REGION,TUNLFORCP01O,TUNLFO,2040.0,0.0
REGION,TUNLFOSALON1,TUNLFO,2040.0,0.0
REGION,TUNLNGEXP00X,TUNGAS,2040.0,0.0
REGION,TUNNGACCC01N,TUNGAS,2040.0,0.0
REGION,TUNNGACCP01N,TUNGAS,2016.0,39.0072
REGION,TUNNGACCP01N,TUNGAS,2017.0,39.0072
REGION,TUNNGACCP01N,TUNGAS,2018.0,39.0072
REGION,TUNNGACCP01N,TUNGAS,2019.0,15.2662
REGION,TUNNGACCP01N,TUNGAS,2020.0,8.6942
REGION,TUNNGACCP01N,TUNGAS,2021.0,52.716
REGION,TUNNGACCP01N,TUNGAS,2022.0,52.6255
REGION,TUNNGACCP01N,TUNGAS,2023.0,52.5352
REGION,TUNNGACCP01N,TUNGAS,2024.0,52.4452
REGION,TUNNGACCP01N,TUNGAS,2025.0,59.6535
REGION,TUNNGACCP01N,TUNGAS,2026.0,59.5517
REGION,TUNNGACCP01N,TUNGAS,2027.0,59.4503
REGION,TUNNGACCP01N,TUNGAS,2028.0,59.3492
REGION,TUNNGACCP01N,TUNGAS,2029.0,59.2484
