r,t,y,TotalCapacityAnnual
REGION,ZAFNGGCP01N,2040,0.0
REGION,ZAFNGGCP01O,2040,0.0
REGION,ZAFSOLARP00X,2015,99999.0
REGION,ZAFSOLARP00X,2016,199998.0
REGION,ZAFSOLARP00X,2017,299997.0
REGION,ZAFSOLARP00X,2018,399996.0
REGION,ZAFSOLARP00X,2019,499995.0
REGION,ZAFSOLARP00X,2020,599994.0
REGION,ZAFSOLARP00X,2021,699993.0
REGION,ZAFSOLARP00X,2022,799992.0
REGION,ZAFSOLARP00X,2023,899991.0
REGION,ZAFSOLARP00X,2024,999990.0
REGION,ZAFSOLARP00X,2025,1099989.0
REGION,ZAFSOLARP00X,2026,1199988.0
REGION,ZAFSOLARP00X,2027,1299987.0
REGION,ZAFSOLARP00X,2028,1399986.0
REGION,ZAFSOLARP00X,2029,1499985.0
REGION,ZAFSOLARP00X,2030,1599984.0
REGION,ZAFSOLARP00X,2031,1699983.0
REGION,ZAFSOLARP00X,2032,1799982.0
REGION,ZAFSOLARP00X,2033,1899981.0
REGION,ZAFSOLARP00X,2034,1999980.0
REGION,ZAFSOLARP00X,2035,2099979.0
REGION,ZAFSOLARP00X,2036,2199978.0
REGION,ZAFSOLARP00X,2037,2299977.0
REGION,ZAFSOLARP00X,2038,2399976.0
REGION,ZAFSOLARP00X,2039,2499975.0
REGION,ZAFSOLARP00X,2040,2599974.0
REGION,ZAFSOLCNP01X,2015,0.15
REGION,ZAFSOLCNP01X,2016,0.15
REGION,ZAFSOLCNP01X,2017,0.25
REGION,ZAFSOLCNP01X,2018,0.35
REGION,ZAFSOLCNP01X,2019,0.44999999999999996
REGION,ZAFSOLCNP01X,2020,0.44999999999999996
REGION,ZAFSOLCNP01X,2021,0.44999999999999996
REGION,ZAFSOLCNP01X,2022,0.44999999999999996
REGION,ZAFSOLCNP01X,2023,0.44999999999999996
REGION,ZAFSOLCNP01X,2024,0.44999999999999996
REGION,ZAFSOLCNP01X,2025,0.44999999999999996
REGION,ZAFSOLCNP01X,2026,0.44999999999999996
REGION,ZAFSOLCNP01X,2027,0.44999999999999996
REGION,ZAFSOLCNP01X,2028,0.44999999999999996
REGION,ZAFSOLCNP01X,2029,0.44999999999999996
REGION,ZAFSOLCNP01X,2030,0.44999999999999996
REGION,ZAFSOLCNP01X,2031,0.44999999999999996
REGION,ZAFSOLCNP01X,2032,0.44999999999999996
REGION,ZAFSOLCNP01X,2033,0.44999999999999996
REGION,ZAFSOLCNP01X,2034,0.44999999999999996
REGION,ZAFSOLCNP01X,2035,0.44999999999999996
REGION,ZAFSOLCNP01X,2036,0.44999999999999996
REGION,ZAFSOLCNP01X,2037,0.44999999999999996
REGION,ZAFSOLCNP01X,2038,0.44999999999999996
REGION,ZAFSOLCNP01X,2039,0.44999999999999996
REGION,ZAFSOLCNP01X,2040,0.30000000000000004
REGION,ZAFSOLCSP01X,2040,0.0
REGION,ZAFSOLMGRID1,2040,0.0
REGION,ZAFSOLPRP00X,2024,0.5
REGION,ZAFSOLPRP00X,2025,1.0
REGION,ZAFSOLPRP00X,2026,1.5
REGION,ZAFSOLPRP00X,2027,2.0
REGION,ZAFSOLPRP00X,2028,2.5
REGION,ZAFSOLPRP00X,2029,3.0
REGION,ZAFSOLPRP00X,2030,3.5
REGION,ZAFSOLPRP00X,2031,5.0
REGION,ZAFSOLPRP00X,2032,6.5
REGION,ZAFSOLPRP00X,2033,8.0
REGION,ZAFSOLPRP00X,2034,9.5
REGION,ZAFSOLPRP00X,2035,11.0
REGION,ZAFSOLPRP00X,2036,12.5
REGION,ZAFSOLPRP00X,2037,14.0
REGION,ZAFSOLPRP00X,2038,15.5
REGION,ZAFSOLPRP00X,2039,17.0
REGION,ZAFSOLPRP00X,2040,18.5
REGION,ZAFSOLPRSAL1,2040,0.0
REGION,ZAFSOLPRSAL2,2040,0.0
REGION,ZAFSOLPRSAL3,2040,0.0
REGION,ZAFSOLPRSAL4,2040,0.0
REGION,ZAFSOLPRSAL5,2040,0.0
REGION,ZAFSOLPSP00X,2025,0.25
REGION,ZAFSOLPSP00X,2026,0.5
REGION,ZAFSOLPSP00X,2027,0.75
REGION,ZAFSOLPSP00X,2028,1.0
REGION,ZAFSOLPSP00X,2029,1.25
REGION,ZAFSOLPSP00X,2030,1.5
REGION,ZAFSOLPSP00X,2031,1.5
REGION,ZAFSOLPSP00X,2032,1.5
REGION,ZAFSOLPSP00X,2033,1.5
REGION,ZAFSOLPSP00X,2034,1.5
REGION,ZAFSOLPSP00X,2035,1.9371685810803414
REGION,ZAFSOLPSP00X,2036,2.4371685810803414
REGION,ZAFSOLPSP00X,2037,2.9371685810803414
REGION,ZAFSOLPSP00X,2038,3.4371685810803414
REGION,ZAFSOLPSP00X,2039,3.9183429633667717
REGION,ZAFSOLPSP00X,2040,4.380418371893976
REGION,ZAFSOLPUP00X,2015,1.250546
REGION,ZAFSOLPUP00X,2016,1.970046
REGION,ZAFSOLPUP00X,2017,2.156646
REGION,ZAFSOLPUP00X,2018,2.256646
REGION,ZAFSOLPUP00X,2019,2.256646
REGION,ZAFSOLPUP00X,2020,2.206246
REGION,ZAFSOLPUP00X,2021,2.155846
REGION,ZAFSOLPUP00X,2022,2.105446
REGION,ZAFSOLPUP00X,2023,2.055046
REGION,ZAFSOLPUP00X,2024,2.004646
REGION,ZAFSOLPUP00X,2025,1.954246
REGION,ZAFSOLPUP00X,2026,2.4038459999999997
REGION,ZAFSOLPUP00X,2027,2.853446
REGION,ZAFSOLPUP00X,2028,3.303046
REGION,ZAFSOLPUP00X,2029,3.752646
REGION,ZAFSOLPUP00X,2030,4.202246
REGION,ZAFSOLPUP00X,2031,4.151846
REGION,ZAFSOLPUP00X,2032,4.101446
REGION,ZAFSOLPUP00X,2033,4.0510459999999995
REGION,ZAFSOLPUP00X,2034,4.000646
REGION,ZAFSOLPUP00X,2035,3.950246
REGION,ZAFSOLPUP00X,2036,3.899846
REGION,ZAFSOLPUP00X,2037,3.849446
REGION,ZAFSOLPUP00X,2038,3.799046
REGION,ZAFSOLPUP00X,2039,3.748646
REGION,ZAFSOLPUP00X,2040,3.5061
REGION,ZAFURNIMP00X,2015,99999.0
REGION,ZAFURNIMP00X,2016,199998.0
REGION,ZAFURNIMP00X,2017,299997.0
REGION,ZAFURNIMP00X,2018,399996.0
REGION,ZAFURNIMP00X,2019,499995.0
REGION,ZAFURNIMP00X,2020,599994.0
REGION,ZAFURNIMP00X,2021,699993.0
REGION,ZAFURNIMP00X,2022,799992.0
REGION,ZAFURNIMP00X,2023,899991.0
REGION,ZAFURNIMP00X,2024,999990.0
REGION,ZAFURNIMP00X,2025,1099989.0
REGION,ZAFURNIMP00X,2026,1199988.0
REGION,ZAFURNIMP00X,2027,1299987.0
REGION,ZAFURNIMP00X,2028,1399986.0
REGION,ZAFURNIMP00X,2029,1499985.0
REGION,ZAFURNIMP00X,2030,1599984.0
REGION,ZAFURNIMP00X,2031,1699983.0
REGION,ZAFURNIMP00X,2032,1799982.0
REGION,ZAFURNIMP00X,2033,1899981.0
REGION,ZAFURNIMP00X,2034,1999980.0
REGION,ZAFURNIMP00X,2035,2099979.0
REGION,ZAFURNIMP00X,2036,2199978.0
REGION,ZAFURNIMP00X,2037,2299977.0
REGION,ZAFURNIMP00X,2038,2399976.0
REGION,ZAFURNIMP00X,2039,2499975.0
REGION,ZAFURNIMP00X,2040,2599974.0
REGION,ZAFURNPRP00X,2015,99999.0
REGION,ZAFURNPRP00X,2016,199998.0
REGION,ZAFURNPRP00X,2017,299997.0
REGION,ZAFURNPRP00X,2018,399996.0
REGION,ZAFURNPRP00X,2019,499995.0
REGION,ZAFURNPRP00X,2020,599994.0
REGION,ZAFURNPRP00X,2021,699993.0
REGION,ZAFURNPRP00X,2022,799992.0
REGION,ZAFURNPRP00X,2023,899991.0
REGION,ZAFURNPRP00X,2024,999990.0
REGION,ZAFURNPRP00X,2025,1099989.0
REGION,ZAFURNPRP00X,2026,1199988.0
REGION,ZAFURNPRP00X,2027,1299987.0
REGION,ZAFURNPRP00X,2028,1399986.0
REGION,ZAFURNPRP00X,2029,1499985.0
REGION,ZAFURNPRP00X,2030,1599984.0
REGION,ZAFURNPRP00X,2031,1699983.0
REGION,ZAFURNPRP00X,2032,1799982.0
REGION,ZAFURNPRP00X,2033,1899981.0
REGION,ZAFURNPRP00X,2034,1999980.0
REGION,ZAFURNPRP00X,2035,2099979.0
REGION,ZAFURNPRP00X,2036,2199978.0
REGION,ZAFURNPRP00X,2037,2299977.0
REGION,ZAFURNPRP00X,2038,2399976.0
REGION,ZAFURNPRP00X,2039,2499975.0
REGION,ZAFURNPRP00X,2040,2599974.0
REGION,ZAFURNPWP01N,2040,0.0
REGION,ZAFURNPWP01O,2015,1.83
REGION,ZAFURNPWP01O,2016,1.83
REGION,ZAFURNPWP01O,2017,1.83
REGION,ZAFURNPWP01O,2018,1.83
REGION,ZAFURNPWP01O,2019,1.83
REGION,ZAFURNPWP01O,2020,1.83
REGION,ZAFURNPWP01O,2021,1.83
REGION,ZAFURNPWP01O,2022,1.83
REGION,ZAFURNPWP01O,2023,1.83
REGION,ZAFURNPWP01O,2024,1.83
REGION,ZAFURNPWP01O,2025,1.83
REGION,ZAFURNPWP01O,2026,1.83
REGION,ZAFURNPWP01O,2027,1.83
REGION,ZAFURNPWP01O,2028,1.83
REGION,ZAFURNPWP01O,2029,1.83
REGION,ZAFURNPWP01O,2030,1.83
REGION,ZAFURNPWP01O,2031,1.83
REGION,ZAFURNPWP01O,2032,1.83
REGION,ZAFURNPWP01O,2033,1.83
REGION,ZAFURNPWP01O,2034,1.83
REGION,ZAFURNPWP01O,2035,1.83
REGION,ZAFURNPWP01O,2036,1.83
REGION,ZAFURNPWP01O,2037,1.83
REGION,ZAFURNPWP01O,2038,1.83
REGION,ZAFURNPWP01O,2039,1.83
REGION,ZAFURNPWP01O,2040,1.83
REGION,ZAFWINMGRID1,2040,0.0
REGION,ZAFWINOFP00X,2040,0.0
REGION,ZAFWINONP00X,2015,1.06876
REGION,ZAFWINONP00X,2016,1.47346
REGION,ZAFWINONP00X,2017,1.56846
REGION,ZAFWINONP00X,2018,2.18156
REGION,ZAFWINONP00X,2019,2.3015600000000003
REGION,ZAFWINONP00X,2020,2.4415600000000004
REGION,ZAFWINONP00X,2021,2.4131370000000003
REGION,ZAFWINONP00X,2022,2.3847140000000002
REGION,ZAFWINONP00X,2023,2.356291
REGION,ZAFWINONP00X,2024,2.327868
REGION,ZAFWINONP00X,2025,2.299445
REGION,ZAFWINONP00X,2026,2.271022
REGION,ZAFWINONP00X,2027,2.2425990000000002
REGION,ZAFWINONP00X,2028,2.214176
REGION,ZAFWINONP00X,2029,2.185753
REGION,ZAFWINONP00X,2030,2.15733
REGION,ZAFWINONP00X,2031,2.128907
REGION,ZAFWINONP00X,2032,2.1004840000000002
REGION,ZAFWINONP00X,2033,2.072061
REGION,ZAFWINONP00X,2034,2.043638
REGION,ZAFWINONP00X,2035,2.015215
REGION,ZAFWINONP00X,2036,1.986792
REGION,ZAFWINONP00X,2037,1.9583690000000002
REGION,ZAFWINONP00X,2038,1.9299460000000002
REGION,ZAFWINONP00X,2039,1.901523
REGION,ZAFWINONP00X,2040,1.3728000000000002
REGION,ZAFWINPRP00X,2015,99999.0
REGION,ZAFWINPRP00X,2016,199998.0
REGION,ZAFWINPRP00X,2017,299997.0
REGION,ZAFWINPRP00X,2018,399996.0
REGION,ZAFWINPRP00X,2019,499995.0
REGION,ZAFWINPRP00X,2020,599994.0
REGION,ZAFWINPRP00X,2021,699993.0
REGION,ZAFWINPRP00X,2022,799992.0
REGION,ZAFWINPRP00X,2023,899991.0
REGION,ZAFWINPRP00X,2024,999990.0
REGION,ZAFWINPRP00X,2025,1099989.0
REGION,ZAFWINPRP00X,2026,1199988.0
REGION,ZAFWINPRP00X,2027,1299987.0
REGION,ZAFWINPRP00X,2028,1399986.0
REGION,ZAFWINPRP00X,2029,1499985.0
REGION,ZAFWINPRP00X,2030,1599984.0
REGION,ZAFWINPRP00X,2031,1699983.0
REGION,ZAFWINPRP00X,2032,1799982.0
REGION,ZAFWINPRP00X,2033,1899981.0
REGION,ZAFWINPRP00X,2034,1999980.0
REGION,ZAFWINPRP00X,2035,2099979.0
REGION,ZAFWINPRP00X,2036,2199978.0
REGION,ZAFWINPRP00X,2037,2299977.0
REGION,ZAFWINPRP00X,2038,2399976.0
REGION,ZAFWINPRP00X,2039,2499975.0
REGION,ZAFWINPRP00X,2040,2599974.0
REGION,ZMBBACKSTOP,2040,0.0
REGION,ZMBBIOCHC01N,2040,0.0
REGION,ZMBBIOCHP01N,2040,0.0
REGION,ZMBBIOCHP01O,2015,0.042637
REGION,ZMBBIOCHP01O,2016,0.042637
REGION,ZMBBIOCHP01O,2017,0.042637
REGION,ZMBBIOCHP01O,2018,0.042637
REGION,ZMBBIOCHP01O,2019,0.042637
REGION,ZMBBIOCHP01O,2020,0.042637
REGION,ZMBBIOCHP01O,2021,0.04050515
REGION,ZMBBIOCHP01O,2022,0.0383733
REGION,ZMBBIOCHP01O,2023,0.03624145
REGION,ZMBBIOCHP01O,2024,0.0341096
REGION,ZMBBIOCHP01O,2025,0.0213185
REGION,ZMBBIOCHP01O,2026,0.01918665
REGION,ZMBBIOCHP01O,2027,0.0170548
REGION,ZMBBIOCHP01O,2028,0.01492295
REGION,ZMBBIOCHP01O,2029,0.0127911
REGION,ZMBBIOCHP01O,2030,0.01065925
REGION,ZMBBIOCHP01O,2031,0.0085274
REGION,ZMBBIOCHP01O,2032,0.00639555
REGION,ZMBBIOCHP01O,2033,0.0042637
REGION,ZMBBIOCHP01O,2034,0.00213185
REGION,ZMBBIOCHP01O,2040,0.0
REGION,ZMBBIODIP00X,2015,99999.0
REGION,ZMBBIODIP00X,2016,199998.0
REGION,ZMBBIODIP00X,2017,299997.0
REGION,ZMBBIODIP00X,2018,399996.0
REGION,ZMBBIODIP00X,2019,499995.0
REGION,ZMBBIODIP00X,2020,599994.0
REGION,ZMBBIODIP00X,2021,699993.0
REGION,ZMBBIODIP00X,2022,799992.0
REGION,ZMBBIODIP00X,2023,899991.0
REGION,ZMBBIODIP00X,2024,999990.0
REGION,ZMBBIODIP00X,2025,1099989.0
REGION,ZMBBIODIP00X,2026,1199988.0
REGION,ZMBBIODIP00X,2027,1299987.0
REGION,ZMBBIODIP00X,2028,1399986.0
REGION,ZMBBIODIP00X,2029,1499985.0
REGION,ZMBBIODIP00X,2030,1599984.0
REGION,ZMBBIODIP00X,2031,1699983.0
REGION,ZMBBIODIP00X,2032,1799982.0
REGION,ZMBBIODIP00X,2033,1899981.0
REGION,ZMBBIODIP00X,2034,1999980.0
REGION,ZMBBIODIP00X,2035,2099979.0
REGION,ZMBBIODIP00X,2036,2199978.0
REGION,ZMBBIODIP00X,2037,2299977.0
REGION,ZMBBIODIP00X,2038,2399976.0
REGION,ZMBBIODIP00X,2039,2499975.0
REGION,ZMBBIODIP00X,2040,2599974.0
REGION,ZMBBIOIMP00X,2015,99999.0
REGION,ZMBBIOIMP00X,2016,199998.0
REGION,ZMBBIOIMP00X,2017,299997.0
REGION,ZMBBIOIMP00X,2018,399996.0
REGION,ZMBBIOIMP00X,2019,499995.0
REGION,ZMBBIOIMP00X,2020,599994.0
REGION,ZMBBIOIMP00X,2021,699993.0
REGION,ZMBBIOIMP00X,2022,799992.0
REGION,ZMBBIOIMP00X,2023,899991.0
REGION,ZMBBIOIMP00X,2024,999990.0
REGION,ZMBBIOIMP00X,2025,1099989.0
REGION,ZMBBIOIMP00X,2026,1199988.0
REGION,ZMBBIOIMP00X,2027,1299987.0
REGION,ZMBBIOIMP00X,2028,1399986.0
REGION,ZMBBIOIMP00X,2029,1499985.0
REGION,ZMBBIOIMP00X,2030,1599984.0
REGION,ZMBBIOIMP00X,2031,1699983.0
REGION,ZMBBIOIMP00X,2032,1799982.0
REGION,ZMBBIOIMP00X,2033,1899981.0
REGION,ZMBBIOIMP00X,2034,1999980.0
REGION,ZMBBIOIMP00X,2035,2099979.0
REGION,ZMBBIOIMP00X,2036,2199978.0
REGION,ZMBBIOIMP00X,2037,2299977.0
REGION,ZMBBIOIMP00X,2038,2399976.0
REGION,ZMBBIOIMP00X,2039,2499975.0
REGION,ZMBBIOIMP00X,2040,2599974.0
REGION,ZMBBIOPRP00X,2015,99999.0
REGION,ZMBBIOPRP00X,2016,199998.0
REGION,ZMBBIOPRP00X,2017,299997.0
REGION,ZMBBIOPRP00X,2018,399996.0
REGION,ZMBBIOPRP00X,2019,499995.0
REGION,ZMBBIOPRP00X,2020,599994.0
REGION,ZMBBIOPRP00X,2021,699993.0
REGION,ZMBBIOPRP00X,2022,799992.0
REGION,ZMBBIOPRP00X,2023,899991.0
REGION,ZMBBIOPRP00X,2024,999990.0
REGION,ZMBBIOPRP00X,2025,1099989.0
REGION,ZMBBIOPRP00X,2026,1199988.0
REGION,ZMBBIOPRP00X,2027,1299987.0
REGION,ZMBBIOPRP00X,2028,1399986.0
REGION,ZMBBIOPRP00X,2029,1499985.0
REGION,ZMBBIOPRP00X,2030,1599984.0
REGION,ZMBBIOPRP00X,2031,1699983.0
REGION,ZMBBIOPRP00X,2032,1799982.0
REGION,ZMBBIOPRP00X,2033,1899981.0
REGION,ZMBBIOPRP00X,2034,1999980.0
REGION,ZMBBIOPRP00X,2035,2099979.0
REGION,ZMBBIOPRP00X,2036,2199978.0
REGION,ZMBBIOPRP00X,2037,2299977.0
REGION,ZMBBIOPRP00X,2038,2399976.0
REGION,ZMBBIOPRP00X,2039,2499975.0
REGION,ZMBBIOPRP00X,2040,2599974.0
REGION,ZMBCO1DIP00X,2015,99999.0
REGION,ZMBCO1DIP00X,2016,199998.0
REGION,ZMBCO1DIP00X,2017,299997.0
REGION,ZMBCO1DIP00X,2018,399996.0
REGION,ZMBCO1DIP00X,2019,499995.0
REGION,ZMBCO1DIP00X,2020,599994.0
REGION,ZMBCO1DIP00X,2021,699993.0
REGION,ZMBCO1DIP00X,2022,799992.0
REGION,ZMBCO1DIP00X,2023,899991.0
REGION,ZMBCO1DIP00X,2024,999990.0
REGION,ZMBCO1DIP00X,2025,1099989.0
REGION,ZMBCO1DIP00X,2026,1199988.0
REGION,ZMBCO1DIP00X,2027,1299987.0
REGION,ZMBCO1DIP00X,2028,1399986.0
REGION,ZMBCO1DIP00X,2029,1499985.0
REGION,ZMBCO1DIP00X,2030,1599984.0
REGION,ZMBCO1DIP00X,2031,1699983.0
REGION,ZMBCO1DIP00X,2032,1799982.0
REGION,ZMBCO1DIP00X,2033,1899981.0
REGION,ZMBCO1DIP00X,2034,1999980.0
REGION,ZMBCO1DIP00X,2035,2099979.0
REGION,ZMBCO1DIP00X,2036,2199978.0
REGION,ZMBCO1DIP00X,2037,2299977.0
REGION,ZMBCO1DIP00X,2038,2399976.0
REGION,ZMBCO1DIP00X,2039,2499975.0
REGION,ZMBCO1DIP00X,2040,2599974.0
REGION,ZMBCO1IMP00X,2015,99999.0
REGION,ZMBCO1IMP00X,2016,199998.0
REGION,ZMBCO1IMP00X,2017,299997.0
REGION,ZMBCO1IMP00X,2018,399996.0
REGION,ZMBCO1IMP00X,2019,499995.0
REGION,ZMBCO1IMP00X,2020,599994.0
REGION,ZMBCO1IMP00X,2021,699993.0
REGION,ZMBCO1IMP00X,2022,799992.0
REGION,ZMBCO1IMP00X,2023,899991.0
REGION,ZMBCO1IMP00X,2024,999990.0
REGION,ZMBCO1IMP00X,2025,1099989.0
REGION,ZMBCO1IMP00X,2026,1199988.0
REGION,ZMBCO1IMP00X,2027,1299987.0
REGION,ZMBCO1IMP00X,2028,1399986.0
REGION,ZMBCO1IMP00X,2029,1499985.0
REGION,ZMBCO1IMP00X,2030,1599984.0
REGION,ZMBCO1IMP00X,2031,1699983.0
REGION,ZMBCO1IMP00X,2032,1799982.0
REGION,ZMBCO1IMP00X,2033,1899981.0
REGION,ZMBCO1IMP00X,2034,1999980.0
REGION,ZMBCO1IMP00X,2035,2099979.0
REGION,ZMBCO1IMP00X,2036,2199978.0
REGION,ZMBCO1IMP00X,2037,2299977.0
REGION,ZMBCO1IMP00X,2038,2399976.0
REGION,ZMBCO1IMP00X,2039,2499975.0
REGION,ZMBCO1IMP00X,2040,2599974.0
REGION,ZMBCO1PRP00X,2015,99999.0
REGION,ZMBCO1PRP00X,2016,199998.0
REGION,ZMBCO1PRP00X,2017,299997.0
REGION,ZMBCO1PRP00X,2018,399996.0
REGION,ZMBCO1PRP00X,2019,499995.0
REGION,ZMBCO1PRP00X,2020,599994.0
REGION,ZMBCO1PRP00X,2021,699993.0
REGION,ZMBCO1PRP00X,2022,799992.0
REGION,ZMBCO1PRP00X,2023,899991.0
REGION,ZMBCO1PRP00X,2024,999990.0
REGION,ZMBCO1PRP00X,2025,1099989.0
REGION,ZMBCO1PRP00X,2026,1199988.0
REGION,ZMBCO1PRP00X,2027,1299987.0
REGION,ZMBCO1PRP00X,2028,1399986.0
REGION,ZMBCO1PRP00X,2029,1499985.0
REGION,ZMBCO1PRP00X,2030,1599984.0
REGION,ZMBCO1PRP00X,2031,1699983.0
REGION,ZMBCO1PRP00X,2032,1799982.0
REGION,ZMBCO1PRP00X,2033,1899981.0
REGION,ZMBCO1PRP00X,2034,1999980.0
REGION,ZMBCO1PRP00X,2035,2099979.0
REGION,ZMBCO1PRP00X,2036,2199978.0
REGION,ZMBCO1PRP00X,2037,2299977.0
REGION,ZMBCO1PRP00X,2038,2399976.0
REGION,ZMBCO1PRP00X,2039,2499975.0
REGION,ZMBCO1PRP00X,2040,2599974.0
REGION,ZMBCO1R1P00X,2015,999999.0
REGION,ZMBCO1R1P00X,2016,1999998.0
REGION,ZMBCO1R1P00X,2017,1999998.0
REGION,ZMBCO1R1P00X,2018,1999998.0
REGION,ZMBCO1R1P00X,2019,1999998.0
REGION,ZMBCO1R1P00X,2020,1999998.0
REGION,ZMBCO1R1P00X,2021,1999998.0
REGION,ZMBCO1R1P00X,2022,1999998.0
REGION,ZMBCO1R1P00X,2023,1999998.0
REGION,ZMBCO1R1P00X,2024,1999998.0
REGION,ZMBCO1R1P00X,2025,1999998.0
REGION,ZMBCO1R1P00X,2026,1999998.0
REGION,ZMBCO1R1P00X,2027,1999998.0
REGION,ZMBCO1R1P00X,2028,1999998.0
REGION,ZMBCO1R1P00X,2029,1999998.0
REGION,ZMBCO1R1P00X,2030,1999998.0
REGION,ZMBCO1R1P00X,2031,1999998.0
REGION,ZMBCO1R1P00X,2032,1999998.0
REGION,ZMBCO1R1P00X,2033,1999998.0
REGION,ZMBCO1R1P00X,2034,1999998.0
REGION,ZMBCO1R1P00X,2035,1999998.0
REGION,ZMBCO1R1P00X,2036,1999998.0
REGION,ZMBCO1R1P00X,2037,1999998.0
REGION,ZMBCO1R1P00X,2038,1999998.0
REGION,ZMBCO1R1P00X,2039,1999998.0
REGION,ZMBCO1R1P00X,2040,1999998.0
REGION,ZMBCO1R2P00X,2015,999999.0
REGION,ZMBCO1R2P00X,2016,1999998.0
REGION,ZMBCO1R2P00X,2017,1999998.0
REGION,ZMBCO1R2P00X,2018,1999998.0
REGION,ZMBCO1R2P00X,2019,1999998.0
REGION,ZMBCO1R2P00X,2020,1999998.0
REGION,ZMBCO1R2P00X,2021,1999998.0
REGION,ZMBCO1R2P00X,2022,1999998.0
REGION,ZMBCO1R2P00X,2023,1999998.0
REGION,ZMBCO1R2P00X,2024,1999998.0
REGION,ZMBCO1R2P00X,2025,1999998.0
REGION,ZMBCO1R2P00X,2026,1999998.0
REGION,ZMBCO1R2P00X,2027,1999998.0
REGION,ZMBCO1R2P00X,2028,1999998.0
REGION,ZMBCO1R2P00X,2029,1999998.0
REGION,ZMBCO1R2P00X,2030,1999998.0
REGION,ZMBCO1R2P00X,2031,1999998.0
REGION,ZMBCO1R2P00X,2032,1999998.0
REGION,ZMBCO1R2P00X,2033,1999998.0
REGION,ZMBCO1R2P00X,2034,1999998.0
REGION,ZMBCO1R2P00X,2035,1999998.0
REGION,ZMBCO1R2P00X,2036,1999998.0
REGION,ZMBCO1R2P00X,2037,1999998.0
REGION,ZMBCO1R2P00X,2038,1999998.0
REGION,ZMBCO1R2P00X,2039,1999998.0
REGION,ZMBCO1R2P00X,2040,1999998.0
REGION,ZMBCO1RCP00X,2015,53.60244
REGION,ZMBCO1RCP00X,2016,53.60244
REGION,ZMBCO1RCP00X,2017,53.60244
REGION,ZMBCO1RCP00X,2018,53.60244
REGION,ZMBCO1RCP00X,2019,53.60244
REGION,ZMBCO1RCP00X,2020,1000052.60244
REGION,ZMBCO1RCP00X,2021,2000051.60244
REGION,ZMBCO1RCP00X,2022,2000051.60244
REGION,ZMBCO1RCP00X,2023,2000051.60244
REGION,ZMBCO1RCP00X,2024,2000051.60244
REGION,ZMBCO1RCP00X,2025,2000046.242196
REGION,ZMBCO1RCP00X,2026,2000040.8819519999
REGION,ZMBCO1RCP00X,2027,2000035.521708
REGION,ZMBCO1RCP00X,2028,2000030.1614640001
REGION,ZMBCO1RCP00X,2029,2000024.80122
REGION,ZMBCO1RCP00X,2030,2000019.440976
REGION,ZMBCO1RCP00X,2031,2000014.080732
REGION,ZMBCO1RCP00X,2032,2000008.720488
REGION,ZMBCO1RCP00X,2033,2000003.3602439999
REGION,ZMBCO1RCP00X,2034,1999998.0
REGION,ZMBCO1RCP00X,2035,1999998.0
REGION,ZMBCO1RCP00X,2036,1999998.0
REGION,ZMBCO1RCP00X,2037,1999998.0
REGION,ZMBCO1RCP00X,2038,1999998.0
REGION,ZMBCO1RCP00X,2039,1999998.0
REGION,ZMBCO1RCP00X,2040,1999998.0
REGION,ZMBCOADIP00X,2015,99999.0
REGION,ZMBCOADIP00X,2016,199998.0
REGION,ZMBCOADIP00X,2017,299997.0
REGION,ZMBCOADIP00X,2018,399996.0
REGION,ZMBCOADIP00X,2019,499995.0
REGION,ZMBCOADIP00X,2020,599994.0
REGION,ZMBCOADIP00X,2021,699993.0
REGION,ZMBCOADIP00X,2022,799992.0
REGION,ZMBCOADIP00X,2023,899991.0
REGION,ZMBCOADIP00X,2024,999990.0
REGION,ZMBCOADIP00X,2025,1099989.0
REGION,ZMBCOADIP00X,2026,1199988.0
REGION,ZMBCOADIP00X,2027,1299987.0
REGION,ZMBCOADIP00X,2028,1399986.0
REGION,ZMBCOADIP00X,2029,1499985.0
REGION,ZMBCOADIP00X,2030,1599984.0
REGION,ZMBCOADIP00X,2031,1699983.0
REGION,ZMBCOADIP00X,2032,1799982.0
REGION,ZMBCOADIP00X,2033,1899981.0
REGION,ZMBCOADIP00X,2034,1999980.0
REGION,ZMBCOADIP00X,2035,2099979.0
REGION,ZMBCOADIP00X,2036,2199978.0
REGION,ZMBCOADIP00X,2037,2299977.0
REGION,ZMBCOADIP00X,2038,2399976.0
REGION,ZMBCOADIP00X,2039,2499975.0
REGION,ZMBCOADIP00X,2040,2599974.0
REGION,ZMBCOAIMP00X,2015,99999.0
REGION,ZMBCOAIMP00X,2016,199998.0
REGION,ZMBCOAIMP00X,2017,299997.0
REGION,ZMBCOAIMP00X,2018,399996.0
REGION,ZMBCOAIMP00X,2019,499995.0
REGION,ZMBCOAIMP00X,2020,599994.0
REGION,ZMBCOAIMP00X,2021,699993.0
REGION,ZMBCOAIMP00X,2022,799992.0
REGION,ZMBCOAIMP00X,2023,899991.0
REGION,ZMBCOAIMP00X,2024,999990.0
REGION,ZMBCOAIMP00X,2025,1099989.0
REGION,ZMBCOAIMP00X,2026,1199988.0
REGION,ZMBCOAIMP00X,2027,1299987.0
REGION,ZMBCOAIMP00X,2028,1399986.0
REGION,ZMBCOAIMP00X,2029,1499985.0
REGION,ZMBCOAIMP00X,2030,1599984.0
