r,t,y,TotalCapacityAnnual
REGION,MOZSOLARP00X,2029,1499985.0
REGION,MOZSOLARP00X,2030,1599984.0
REGION,MOZSOLARP00X,2031,1699983.0
REGION,MOZSOLARP00X,2032,1799982.0
REGION,MOZSOLARP00X,2033,1899981.0
REGION,MOZSOLARP00X,2034,1999980.0
REGION,MOZSOLARP00X,2035,2099979.0
REGION,MOZSOLARP00X,2036,2199978.0
REGION,MOZSOLARP00X,2037,2299977.0
REGION,MOZSOLARP00X,2038,2399976.0
REGION,MOZSOLARP00X,2039,2499975.0
REGION,MOZSOLARP00X,2040,2599974.0
REGION,MOZSOLCNP01X,2040,0.0
REGION,MOZSOLCSP01X,2040,0.0
REGION,MOZSOLMGRID1,2040,0.0
REGION,MOZSOLPRP00X,2015,0.01
REGION,MOZSOLPRP00X,2016,0.013000000000000001
REGION,MOZSOLPRP00X,2017,0.015000000000000001
REGION,MOZSOLPRP00X,2018,0.015000000000000001
REGION,MOZSOLPRP00X,2019,0.015000000000000001
REGION,MOZSOLPRP00X,2020,0.014649999999999998
REGION,MOZSOLPRP00X,2021,0.014299999999999998
REGION,MOZSOLPRP00X,2022,0.013949999999999999
REGION,MOZSOLPRP00X,2023,0.0136
REGION,MOZSOLPRP00X,2024,0.01325
REGION,MOZSOLPRP00X,2025,0.0129
REGION,MOZSOLPRP00X,2026,0.01255
REGION,MOZSOLPRP00X,2027,0.0122
REGION,MOZSOLPRP00X,2028,0.011850000000000001
REGION,MOZSOLPRP00X,2029,0.011500000000000002
REGION,MOZSOLPRP00X,2030,0.01115
REGION,MOZSOLPRP00X,2031,0.010799999999999999
REGION,MOZSOLPRP00X,2032,0.01045
REGION,MOZSOLPRP00X,2033,0.0101
REGION,MOZSOLPRP00X,2034,0.00975
REGION,MOZSOLPRP00X,2035,0.0064
REGION,MOZSOLPRP00X,2036,0.0030499999999999998
REGION,MOZSOLPRP00X,2037,0.0007
REGION,MOZSOLPRP00X,2038,0.00035
REGION,MOZSOLPRP00X,2040,0.0
REGION,MOZSOLPRSAL1,2040,0.0
REGION,MOZSOLPRSAL2,2040,0.0
REGION,MOZSOLPRSAL3,2040,0.0
REGION,MOZSOLPRSAL4,2040,0.0
REGION,MOZSOLPRSAL5,2040,0.0
REGION,MOZSOLPSP00X,2040,0.0
REGION,MOZSOLPUP00X,2040,0.0
REGION,MOZURNIMP00X,2015,99999.0
REGION,MOZURNIMP00X,2016,199998.0
REGION,MOZURNIMP00X,2017,299997.0
REGION,MOZURNIMP00X,2018,399996.0
REGION,MOZURNIMP00X,2019,499995.0
REGION,MOZURNIMP00X,2020,599994.0
REGION,MOZURNIMP00X,2021,699993.0
REGION,MOZURNIMP00X,2022,799992.0
REGION,MOZURNIMP00X,2023,899991.0
REGION,MOZURNIMP00X,2024,999990.0
REGION,MOZURNIMP00X,2025,1099989.0
REGION,MOZURNIMP00X,2026,1199988.0
REGION,MOZURNIMP00X,2027,1299987.0
REGION,MOZURNIMP00X,2028,1399986.0
REGION,MOZURNIMP00X,2029,1499985.0
REGION,MOZURNIMP00X,2030,1599984.0
REGION,MOZURNIMP00X,2031,1699983.0
REGION,MOZURNIMP00X,2032,1799982.0
REGION,MOZURNIMP00X,2033,1899981.0
REGION,MOZURNIMP00X,2034,1999980.0
REGION,MOZURNIMP00X,2035,2099979.0
REGION,MOZURNIMP00X,2036,2199978.0
REGION,MOZURNIMP00X,2037,2299977.0
REGION,MOZURNIMP00X,2038,2399976.0
REGION,MOZURNIMP00X,2039,2499975.0
REGION,MOZURNIMP00X,2040,2599974.0
REGION,MOZURNPRP00X,2015,99999.0
REGION,MOZURNPRP00X,2016,199998.0
REGION,MOZURNPRP00X,2017,299997.0
REGION,MOZURNPRP00X,2018,399996.0
REGION,MOZURNPRP00X,2019,499995.0
REGION,MOZURNPRP00X,2020,599994.0
REGION,MOZURNPRP00X,2021,699993.0
REGION,MOZURNPRP00X,2022,799992.0
REGION,MOZURNPRP00X,2023,899991.0
REGION,MOZURNPRP00X,2024,999990.0
REGION,MOZURNPRP00X,2025,1099989.0
REGION,MOZURNPRP00X,2026,1199988.0
REGION,MOZURNPRP00X,2027,1299987.0
REGION,MOZURNPRP00X,2028,1399986.0
REGION,MOZURNPRP00X,2029,1499985.0
REGION,MOZURNPRP00X,2030,1599984.0
REGION,MOZURNPRP00X,2031,1699983.0
REGION,MOZURNPRP00X,2032,1799982.0
REGION,MOZURNPRP00X,2033,1899981.0
REGION,MOZURNPRP00X,2034,1999980.0
REGION,MOZURNPRP00X,2035,2099979.0
REGION,MOZURNPRP00X,2036,2199978.0
REGION,MOZURNPRP00X,2037,2299977.0
REGION,MOZURNPRP00X,2038,2399976.0
REGION,MOZURNPRP00X,2039,2499975.0
REGION,MOZURNPRP00X,2040,2599974.0
REGION,MOZURNPWP01N,2040,0.0
REGION,MOZURNPWP01O,2040,0.0
REGION,MOZWINMGRID1,2040,0.0
REGION,MOZWINOFP00X,2040,0.0
REGION,MOZWINONP00X,2040,0.0
REGION,MOZWINPRP00X,2015,99999.0
REGION,MOZWINPRP00X,2016,199998.0
REGION,MOZWINPRP00X,2017,299997.0
REGION,MOZWINPRP00X,2018,399996.0
REGION,MOZWINPRP00X,2019,499995.0
REGION,MOZWINPRP00X,2020,599994.0
REGION,MOZWINPRP00X,2021,699993.0
REGION,MOZWINPRP00X,2022,799992.0
REGION,MOZWINPRP00X,2023,899991.0
REGION,MOZWINPRP00X,2024,999990.0
REGION,MOZWINPRP00X,2025,1099989.0
REGION,MOZWINPRP00X,2026,1199988.0
REGION,MOZWINPRP00X,2027,1299987.0
REGION,MOZWINPRP00X,2028,1399986.0
REGION,MOZWINPRP00X,2029,1499985.0
REGION,MOZWINPRP00X,2030,1599984.0
REGION,MOZWINPRP00X,2031,1699983.0
REGION,MOZWINPRP00X,2032,1799982.0
REGION,MOZWINPRP00X,2033,1899981.0
REGION,MOZWINPRP00X,2034,1999980.0
REGION,MOZWINPRP00X,2035,2099979.0
REGION,MOZWINPRP00X,2036,2199978.0
REGION,MOZWINPRP00X,2037,2299977.0
REGION,MOZWINPRP00X,2038,2399976.0
REGION,MOZWINPRP00X,2039,2499975.0
REGION,MOZWINPRP00X,2040,2599974.0
REGION,MRTBACKSTOP,2040,0.0
REGION,MRTBIOCHC01N,2040,0.0
REGION,MRTBIOCHP01N,2021,0.09628600229182933
REGION,MRTBIOCHP01N,2022,0.09628600229182933
REGION,MRTBIOCHP01N,2023,0.09628600229182933
REGION,MRTBIOCHP01N,2024,0.09628600229182933
REGION,MRTBIOCHP01N,2025,0.09628600229182933
REGION,MRTBIOCHP01N,2026,0.09628600229182933
REGION,MRTBIOCHP01N,2027,0.09628600229182933
REGION,MRTBIOCHP01N,2028,0.09628600229182933
REGION,MRTBIOCHP01N,2029,0.09628600229182933
REGION,MRTBIOCHP01N,2030,0.09628600229182933
REGION,MRTBIOCHP01N,2031,0.09628600229182933
REGION,MRTBIOCHP01N,2032,0.09628600229182933
REGION,MRTBIOCHP01N,2033,0.09628600229182933
REGION,MRTBIOCHP01N,2034,0.09628600229182933
REGION,MRTBIOCHP01N,2035,0.09628600229182933
REGION,MRTBIOCHP01N,2036,0.1382019591203983
REGION,MRTBIOCHP01N,2037,0.18079012000808037
REGION,MRTBIOCHP01N,2038,0.2301380483091477
REGION,MRTBIOCHP01N,2039,0.30498714230802076
REGION,MRTBIOCHP01N,2040,0.36675719628483333
REGION,MRTBIOCHP01O,2040,0.0
REGION,MRTBIODIP00X,2015,99999.0
REGION,MRTBIODIP00X,2016,199998.0
REGION,MRTBIODIP00X,2017,299997.0
REGION,MRTBIODIP00X,2018,399996.0
REGION,MRTBIODIP00X,2019,499995.0
REGION,MRTBIODIP00X,2020,599994.0
REGION,MRTBIODIP00X,2021,699993.0
REGION,MRTBIODIP00X,2022,799992.0
REGION,MRTBIODIP00X,2023,899991.0
REGION,MRTBIODIP00X,2024,999990.0
REGION,MRTBIODIP00X,2025,1099989.0
REGION,MRTBIODIP00X,2026,1199988.0
REGION,MRTBIODIP00X,2027,1299987.0
REGION,MRTBIODIP00X,2028,1399986.0
REGION,MRTBIODIP00X,2029,1499985.0
REGION,MRTBIODIP00X,2030,1599984.0
REGION,MRTBIODIP00X,2031,1699983.0
REGION,MRTBIODIP00X,2032,1799982.0
REGION,MRTBIODIP00X,2033,1899981.0
REGION,MRTBIODIP00X,2034,1999980.0
REGION,MRTBIODIP00X,2035,2099979.0
REGION,MRTBIODIP00X,2036,2199978.0
REGION,MRTBIODIP00X,2037,2299977.0
REGION,MRTBIODIP00X,2038,2399976.0
REGION,MRTBIODIP00X,2039,2499975.0
REGION,MRTBIODIP00X,2040,2599974.0
REGION,MRTBIOEMP00X,2015,99999.0
REGION,MRTBIOEMP00X,2016,199998.0
REGION,MRTBIOEMP00X,2017,299997.0
REGION,MRTBIOEMP00X,2018,399996.0
REGION,MRTBIOEMP00X,2019,499995.0
REGION,MRTBIOEMP00X,2020,599994.0
REGION,MRTBIOEMP00X,2021,699993.0
REGION,MRTBIOEMP00X,2022,799992.0
REGION,MRTBIOEMP00X,2023,899991.0
REGION,MRTBIOEMP00X,2024,999990.0
REGION,MRTBIOEMP00X,2025,1099989.0
REGION,MRTBIOEMP00X,2026,1199988.0
REGION,MRTBIOEMP00X,2027,1299987.0
REGION,MRTBIOEMP00X,2028,1399986.0
REGION,MRTBIOEMP00X,2029,1499985.0
REGION,MRTBIOEMP00X,2030,1599984.0
REGION,MRTBIOEMP00X,2031,1699983.0
REGION,MRTBIOEMP00X,2032,1799982.0
REGION,MRTBIOEMP00X,2033,1899981.0
REGION,MRTBIOEMP00X,2034,1999980.0
REGION,MRTBIOEMP00X,2035,2099979.0
REGION,MRTBIOEMP00X,2036,2199978.0
REGION,MRTBIOEMP00X,2037,2299977.0
REGION,MRTBIOEMP00X,2038,2399976.0
REGION,MRTBIOEMP00X,2039,2499975.0
REGION,MRTBIOEMP00X,2040,2599974.0
REGION,MRTBIOIMP00X,2015,99999.0
REGION,MRTBIOIMP00X,2016,199998.0
REGION,MRTBIOIMP00X,2017,299997.0
REGION,MRTBIOIMP00X,2018,399996.0
REGION,MRTBIOIMP00X,2019,499995.0
REGION,MRTBIOIMP00X,2020,599994.0
REGION,MRTBIOIMP00X,2021,699993.0
REGION,MRTBIOIMP00X,2022,799992.0
REGION,MRTBIOIMP00X,2023,899991.0
REGION,MRTBIOIMP00X,2024,999990.0
REGION,MRTBIOIMP00X,2025,1099989.0
REGION,MRTBIOIMP00X,2026,1199988.0
REGION,MRTBIOIMP00X,2027,1299987.0
REGION,MRTBIOIMP00X,2028,1399986.0
REGION,MRTBIOIMP00X,2029,1499985.0
REGION,MRTBIOIMP00X,2030,1599984.0
REGION,MRTBIOIMP00X,2031,1699983.0
REGION,MRTBIOIMP00X,2032,1799982.0
REGION,MRTBIOIMP00X,2033,1899981.0
REGION,MRTBIOIMP00X,2034,1999980.0
REGION,MRTBIOIMP00X,2035,2099979.0
REGION,MRTBIOIMP00X,2036,2199978.0
REGION,MRTBIOIMP00X,2037,2299977.0
REGION,MRTBIOIMP00X,2038,2399976.0
REGION,MRTBIOIMP00X,2039,2499975.0
REGION,MRTBIOIMP00X,2040,2599974.0
REGION,MRTBIOPRP00X,2015,99999.0
REGION,MRTBIOPRP00X,2016,199998.0
REGION,MRTBIOPRP00X,2017,299997.0
REGION,MRTBIOPRP00X,2018,399996.0
REGION,MRTBIOPRP00X,2019,499995.0
REGION,MRTBIOPRP00X,2020,599994.0
REGION,MRTBIOPRP00X,2021,699993.0
REGION,MRTBIOPRP00X,2022,799992.0
REGION,MRTBIOPRP00X,2023,899991.0
REGION,MRTBIOPRP00X,2024,999990.0
REGION,MRTBIOPRP00X,2025,1099989.0
REGION,MRTBIOPRP00X,2026,1199988.0
REGION,MRTBIOPRP00X,2027,1299987.0
REGION,MRTBIOPRP00X,2028,1399986.0
REGION,MRTBIOPRP00X,2029,1499985.0
REGION,MRTBIOPRP00X,2030,1599984.0
REGION,MRTBIOPRP00X,2031,1699983.0
REGION,MRTBIOPRP00X,2032,1799982.0
REGION,MRTBIOPRP00X,2033,1899981.0
REGION,MRTBIOPRP00X,2034,1999980.0
REGION,MRTBIOPRP00X,2035,2099979.0
REGION,MRTBIOPRP00X,2036,2199978.0
REGION,MRTBIOPRP00X,2037,2299977.0
REGION,MRTBIOPRP00X,2038,2399976.0
REGION,MRTBIOPRP00X,2039,2499975.0
REGION,MRTBIOPRP00X,2040,2599974.0
REGION,MRTCO1DIP00X,2015,99999.0
REGION,MRTCO1DIP00X,2016,199998.0
REGION,MRTCO1DIP00X,2017,299997.0
REGION,MRTCO1DIP00X,2018,399996.0
REGION,MRTCO1DIP00X,2019,499995.0
REGION,MRTCO1DIP00X,2020,599994.0
REGION,MRTCO1DIP00X,2021,699993.0
REGION,MRTCO1DIP00X,2022,799992.0
REGION,MRTCO1DIP00X,2023,899991.0
REGION,MRTCO1DIP00X,2024,999990.0
REGION,MRTCO1DIP00X,2025,1099989.0
REGION,MRTCO1DIP00X,2026,1199988.0
REGION,MRTCO1DIP00X,2027,1299987.0
REGION,MRTCO1DIP00X,2028,1399986.0
REGION,MRTCO1DIP00X,2029,1499985.0
REGION,MRTCO1DIP00X,2030,1599984.0
REGION,MRTCO1DIP00X,2031,1699983.0
REGION,MRTCO1DIP00X,2032,1799982.0
REGION,MRTCO1DIP00X,2033,1899981.0
REGION,MRTCO1DIP00X,2034,1999980.0
REGION,MRTCO1DIP00X,2035,2099979.0
REGION,MRTCO1DIP00X,2036,2199978.0
REGION,MRTCO1DIP00X,2037,2299977.0
REGION,MRTCO1DIP00X,2038,2399976.0
REGION,MRTCO1DIP00X,2039,2499975.0
REGION,MRTCO1DIP00X,2040,2599974.0
REGION,MRTCO1EXP00X,2015,99999.0
REGION,MRTCO1EXP00X,2016,199998.0
REGION,MRTCO1EXP00X,2017,299997.0
REGION,MRTCO1EXP00X,2018,399996.0
REGION,MRTCO1EXP00X,2019,499995.0
REGION,MRTCO1EXP00X,2020,599994.0
REGION,MRTCO1EXP00X,2021,699993.0
REGION,MRTCO1EXP00X,2022,799992.0
REGION,MRTCO1EXP00X,2023,899991.0
REGION,MRTCO1EXP00X,2024,999990.0
REGION,MRTCO1EXP00X,2025,1099989.0
REGION,MRTCO1EXP00X,2026,1199988.0
REGION,MRTCO1EXP00X,2027,1299987.0
REGION,MRTCO1EXP00X,2028,1399986.0
REGION,MRTCO1EXP00X,2029,1499985.0
REGION,MRTCO1EXP00X,2030,1599984.0
REGION,MRTCO1EXP00X,2031,1699983.0
REGION,MRTCO1EXP00X,2032,1799982.0
REGION,MRTCO1EXP00X,2033,1899981.0
REGION,MRTCO1EXP00X,2034,1999980.0
REGION,MRTCO1EXP00X,2035,2099979.0
REGION,MRTCO1EXP00X,2036,2199978.0
REGION,MRTCO1EXP00X,2037,2299977.0
REGION,MRTCO1EXP00X,2038,2399976.0
REGION,MRTCO1EXP00X,2039,2499975.0
REGION,MRTCO1EXP00X,2040,2599974.0
REGION,MRTCO1IMP00X,2015,99999.0
REGION,MRTCO1IMP00X,2016,199998.0
REGION,MRTCO1IMP00X,2017,299997.0
REGION,MRTCO1IMP00X,2018,399996.0
REGION,MRTCO1IMP00X,2019,499995.0
REGION,MRTCO1IMP00X,2020,599994.0
REGION,MRTCO1IMP00X,2021,699993.0
REGION,MRTCO1IMP00X,2022,799992.0
REGION,MRTCO1IMP00X,2023,899991.0
REGION,MRTCO1IMP00X,2024,999990.0
REGION,MRTCO1IMP00X,2025,1099989.0
REGION,MRTCO1IMP00X,2026,1199988.0
REGION,MRTCO1IMP00X,2027,1299987.0
REGION,MRTCO1IMP00X,2028,1399986.0
REGION,MRTCO1IMP00X,2029,1499985.0
REGION,MRTCO1IMP00X,2030,1599984.0
REGION,MRTCO1IMP00X,2031,1699983.0
REGION,MRTCO1IMP00X,2032,1799982.0
REGION,MRTCO1IMP00X,2033,1899981.0
REGION,MRTCO1IMP00X,2034,1999980.0
REGION,MRTCO1IMP00X,2035,2099979.0
REGION,MRTCO1IMP00X,2036,2199978.0
REGION,MRTCO1IMP00X,2037,2299977.0
REGION,MRTCO1IMP00X,2038,2399976.0
REGION,MRTCO1IMP00X,2039,2499975.0
REGION,MRTCO1IMP00X,2040,2599974.0
REGION,MRTCO1PRP00X,2015,99999.0
REGION,MRTCO1PRP00X,2016,199998.0
REGION,MRTCO1PRP00X,2017,299997.0
REGION,MRTCO1PRP00X,2018,399996.0
REGION,MRTCO1PRP00X,2019,499995.0
REGION,MRTCO1PRP00X,2020,599994.0
REGION,MRTCO1PRP00X,2021,699993.0
REGION,MRTCO1PRP00X,2022,799992.0
REGION,MRTCO1PRP00X,2023,899991.0
REGION,MRTCO1PRP00X,2024,999990.0
REGION,MRTCO1PRP00X,2025,1099989.0
REGION,MRTCO1PRP00X,2026,1199988.0
REGION,MRTCO1PRP00X,2027,1299987.0
REGION,MRTCO1PRP00X,2028,1399986.0
REGION,MRTCO1PRP00X,2029,1499985.0
REGION,MRTCO1PRP00X,2030,1599984.0
REGION,MRTCO1PRP00X,2031,1699983.0
REGION,MRTCO1PRP00X,2032,1799982.0
REGION,MRTCO1PRP00X,2033,1899981.0
REGION,MRTCO1PRP00X,2034,1999980.0
REGION,MRTCO1PRP00X,2035,2099979.0
REGION,MRTCO1PRP00X,2036,2199978.0
REGION,MRTCO1PRP00X,2037,2299977.0
REGION,MRTCO1PRP00X,2038,2399976.0
REGION,MRTCO1PRP00X,2039,2499975.0
REGION,MRTCO1PRP00X,2040,2599974.0
REGION,MRTCO1R1P00X,2025,999999.0
REGION,MRTCO1R1P00X,2026,1999998.0
REGION,MRTCO1R1P00X,2027,2999997.0
REGION,MRTCO1R1P00X,2028,2999997.0
REGION,MRTCO1R1P00X,2029,2999997.0
REGION,MRTCO1R1P00X,2030,2999997.0
REGION,MRTCO1R1P00X,2031,2999997.0
REGION,MRTCO1R1P00X,2032,2999997.0
REGION,MRTCO1R1P00X,2033,2999997.0
REGION,MRTCO1R1P00X,2034,2999997.0
REGION,MRTCO1R1P00X,2035,2999997.0
REGION,MRTCO1R1P00X,2036,2999997.0
REGION,MRTCO1R1P00X,2037,2999997.0
REGION,MRTCO1R1P00X,2038,2999997.0
REGION,MRTCO1R1P00X,2039,2999997.0
REGION,MRTCO1R1P00X,2040,2999997.0
REGION,MRTCO1R2P00X,2025,999999.0
REGION,MRTCO1R2P00X,2026,1999998.0
REGION,MRTCO1R2P00X,2027,2999997.0
REGION,MRTCO1R2P00X,2028,2999997.0
REGION,MRTCO1R2P00X,2029,2999997.0
REGION,MRTCO1R2P00X,2030,2999997.0
REGION,MRTCO1R2P00X,2031,2999997.0
REGION,MRTCO1R2P00X,2032,2999997.0
REGION,MRTCO1R2P00X,2033,2999997.0
REGION,MRTCO1R2P00X,2034,2999997.0
REGION,MRTCO1R2P00X,2035,2999997.0
REGION,MRTCO1R2P00X,2036,2999997.0
REGION,MRTCO1R2P00X,2037,2999997.0
REGION,MRTCO1R2P00X,2038,2999997.0
REGION,MRTCO1R2P00X,2039,2999997.0
REGION,MRTCO1R2P00X,2040,2999997.0
REGION,MRTCO1RCP00X,2040,0.0
REGION,MRTCOADIP00X,2015,99999.0
REGION,MRTCOADIP00X,2016,199998.0
REGION,MRTCOADIP00X,2017,299997.0
REGION,MRTCOADIP00X,2018,399996.0
REGION,MRTCOADIP00X,2019,499995.0
REGION,MRTCOADIP00X,2020,599994.0
REGION,MRTCOADIP00X,2021,699993.0
REGION,MRTCOADIP00X,2022,799992.0
REGION,MRTCOADIP00X,2023,899991.0
REGION,MRTCOADIP00X,2024,999990.0
REGION,MRTCOADIP00X,2025,1099989.0
REGION,MRTCOADIP00X,2026,1199988.0
REGION,MRTCOADIP00X,2027,1299987.0
REGION,MRTCOADIP00X,2028,1399986.0
REGION,MRTCOADIP00X,2029,1499985.0
REGION,MRTCOADIP00X,2030,1599984.0
REGION,MRTCOADIP00X,2031,1699983.0
REGION,MRTCOADIP00X,2032,1799982.0
REGION,MRTCOADIP00X,2033,1899981.0
REGION,MRTCOADIP00X,2034,1999980.0
REGION,MRTCOADIP00X,2035,2099979.0
REGION,MRTCOADIP00X,2036,2199978.0
REGION,MRTCOADIP00X,2037,2299977.0
REGION,MRTCOADIP00X,2038,2399976.0
REGION,MRTCOADIP00X,2039,2499975.0
REGION,MRTCOADIP00X,2040,2599974.0
REGION,MRTCOAIMP00X,2015,99999.0
REGION,MRTCOAIMP00X,2016,199998.0
REGION,MRTCOAIMP00X,2017,299997.0
REGION,MRTCOAIMP00X,2018,399996.0
REGION,MRTCOAIMP00X,2019,499995.0
REGION,MRTCOAIMP00X,2020,599994.0
REGION,MRTCOAIMP00X,2021,699993.0
REGION,MRTCOAIMP00X,2022,799992.0
REGION,MRTCOAIMP00X,2023,899991.0
REGION,MRTCOAIMP00X,2024,999990.0
REGION,MRTCOAIMP00X,2025,1099989.0
REGION,MRTCOAIMP00X,2026,1199988.0
REGION,MRTCOAIMP00X,2027,1299987.0
REGION,MRTCOAIMP00X,2028,1399986.0
REGION,MRTCOAIMP00X,2029,1499985.0
REGION,MRTCOAIMP00X,2030,1599984.0
REGION,MRTCOAIMP00X,2031,1699983.0
REGION,MRTCOAIMP00X,2032,1799982.0
REGION,MRTCOAIMP00X,2033,1899981.0
REGION,MRTCOAIMP00X,2034,1999980.0
REGION,MRTCOAIMP00X,2035,2099979.0
REGION,MRTCOAIMP00X,2036,2199978.0
REGION,MRTCOAIMP00X,2037,2299977.0
REGION,MRTCOAIMP00X,2038,2399976.0
REGION,MRTCOAIMP00X,2039,2499975.0
REGION,MRTCOAIMP00X,2040,2599974.0
REGION,MRTCOAPRP00X,2015,99999.0
REGION,MRTCOAPRP00X,2016,199998.0
REGION,MRTCOAPRP00X,2017,299997.0
REGION,MRTCOAPRP00X,2018,399996.0
REGION,MRTCOAPRP00X,2019,499995.0
REGION,MRTCOAPRP00X,2020,599994.0
REGION,MRTCOAPRP00X,2021,699993.0
REGION,MRTCOAPRP00X,2022,799992.0
REGION,MRTCOAPRP00X,2023,899991.0
REGION,MRTCOAPRP00X,2024,999990.0
REGION,MRTCOAPRP00X,2025,1099989.0
REGION,MRTCOAPRP00X,2026,1199988.0
REGION,MRTCOAPRP00X,2027,1299987.0
REGION,MRTCOAPRP00X,2028,1399986.0
REGION,MRTCOAPRP00X,2029,1499985.0
REGION,MRTCOAPRP00X,2030,1599984.0
REGION,MRTCOAPRP00X,2031,1699983.0
REGION,MRTCOAPRP00X,2032,1799982.0
REGION,MRTCOAPRP00X,2033,1899981.0
REGION,MRTCOAPRP00X,2034,1999980.0
REGION,MRTCOAPRP00X,2035,2099979.0
REGION,MRTCOAPRP00X,2036,2199978.0
REGION,MRTCOAPRP00X,2037,2299977.0
REGION,MRTCOAPRP00X,2038,2399976.0
REGION,MRTCOAPRP00X,2039,2499975.0
REGION,MRTCOAPRP00X,2040,2599974.0
REGION,MRTCOASCC01N,2040,0.0
REGION,MRTCOASCP01N,2040,0.0
REGION,MRTCOASCP01O,2040,0.0
REGION,MRTEL1TRP00X,2015,0.20630744651003693
REGION,MRTEL1TRP00X,2016,0.20630744651003693
REGION,MRTEL1TRP00X,2017,0.2165225831115067
REGION,MRTEL1TRP00X,2018,0.2165225831115067
REGION,MRTEL1TRP00X,2019,0.2165225831115067
REGION,MRTEL1TRP00X,2020,0.2165225831115067
REGION,MRTEL1TRP00X,2021,0.22431529237700912
REGION,MRTEL1TRP00X,2022,0.24419010156640786
REGION,MRTEL1TRP00X,2023,0.2915166668477098
REGION,MRTEL1TRP00X,2024,0.3335915961614049
REGION,MRTEL1TRP00X,2025,0.35643758470173587
REGION,MRTEL1TRP00X,2026,0.36520634990879375
REGION,MRTEL1TRP00X,2027,0.36520634990879375
REGION,MRTEL1TRP00X,2028,0.3752197682892776
REGION,MRTEL1TRP00X,2029,0.37702280477666766
REGION,MRTEL1TRP00X,2030,0.37702280477666766
REGION,MRTEL1TRP00X,2031,0.38026220745831896
REGION,MRTEL1TRP00X,2032,0.3984623684135516
REGION,MRTEL1TRP00X,2033,0.4165622170991433
REGION,MRTEL1TRP00X,2034,0.43458579002862097
REGION,MRTEL1TRP00X,2035,0.45283158537070295
REGION,MRTEL1TRP00X,2036,0.4677501711089032
REGION,MRTEL1TRP00X,2037,0.4830234461185886
REGION,MRTEL1TRP00X,2038,0.5018773493858811
REGION,MRTEL1TRP00X,2039,0.5206957656532379
REGION,MRTEL1TRP00X,2040,0.5520682851303874
REGION,MRTEL2DIP00X,2015,0.195992
REGION,MRTEL2DIP00X,2016,0.195992
REGION,MRTEL2DIP00X,2017,0.20569645395593128
REGION,MRTEL2DIP00X,2018,0.20569645395593128
REGION,MRTEL2DIP00X,2019,0.20569645395593128
REGION,MRTEL2DIP00X,2020,0.20569645395593128
REGION,MRTEL2DIP00X,2021,0.20569645395593128
REGION,MRTEL2DIP00X,2022,0.2172057231845474
REGION,MRTEL2DIP00X,2023,0.2548252372415792
REGION,MRTEL2DIP00X,2024,0.2869119547905845
REGION,MRTEL2DIP00X,2025,0.3011943393194105
REGION,MRTEL2DIP00X,2026,0.30565523493263447
REGION,MRTEL2DIP00X,2027,0.31157515213157616
REGION,MRTEL2DIP00X,2028,0.31980766578315795
REGION,MRTEL2DIP00X,2029,0.31980766578315795
REGION,MRTEL2DIP00X,2030,0.31980766578315795
REGION,MRTEL2DIP00X,2031,0.31980766578315795
REGION,MRTEL2DIP00X,2032,0.3356790161709965
REGION,MRTEL2DIP00X,2033,0.3514063056357059
REGION,MRTEL2DIP00X,2034,0.36701068717455865
REGION,MRTEL2DIP00X,2035,0.3827739941904884
REGION,MRTEL2DIP00X,2036,0.39532246622654255
REGION,MRTEL2DIP00X,2037,0.4081520449018015
REGION,MRTEL2DIP00X,2038,0.4243254455094896
REGION,MRTEL2DIP00X,2039,0.4404053651453404
REGION,MRTEL2DIP00X,2040,0.46834985212034913
REGION,MRTEL3DIP00X,2021,0.007547641735775016
REGION,MRTEL3DIP00X,2022,0.015063398443094726
REGION,MRTEL3DIP00X,2023,0.022547471743638636
REGION,MRTEL3DIP00X,2024,0.030000061562749973
REGION,MRTEL3DIP00X,2025,0.037421366147238365
REGION,MRTEL3DIP00X,2026,0.04481158208295873
REGION,MRTEL3DIP00X,2027,0.047142664316642595
REGION,MRTEL3DIP00X,2028,0.049464022130996016
REGION,MRTEL3DIP00X,2029,0.05177571624942325
REGION,MRTEL3DIP00X,2030,0.054077806890800696
REGION,MRTEL3DIP00X,2031,0.05592899222512559
REGION,MRTEL3DIP00X,2032,0.0578437956620716
REGION,MRTEL3DIP00X,2033,0.05982441092603654
REGION,MRTEL3DIP00X,2034,0.06187310761187342
REGION,MRTEL3DIP00X,2035,0.06399223381580268
REGION,MRTEL3DIP00X,2036,0.06618421885776225
REGION,MRTEL3DIP00X,2037,0.06845157609839302
REGION,MRTEL3DIP00X,2038,0.07079690585394852
REGION,MRTEL3DIP00X,2039,0.0732228984125423
REGION,MRTEL3DIP00X,2040,0.07573233715526438
REGION,MRTEL4DIP00X,2040,0.0
REGION,MRTGEOCVP01N,2040,0.0
REGION,MRTGEOCVP01O,2040,0.0
REGION,MRTHFODIP00X,2015,99999.0
REGION,MRTHFODIP00X,2016,199998.0
REGION,MRTHFODIP00X,2017,299997.0
REGION,MRTHFODIP00X,2018,399996.0
REGION,MRTHFODIP00X,2019,499995.0
REGION,MRTHFODIP00X,2020,599994.0
REGION,MRTHFODIP00X,2021,699993.0
REGION,MRTHFODIP00X,2022,799992.0
REGION,MRTHFODIP00X,2023,899991.0
REGION,MRTHFODIP00X,2024,999990.0
REGION,MRTHFODIP00X,2025,1099989.0
REGION,MRTHFODIP00X,2026,1199988.0
