r,t,f,y,ProductionByTechnologyAnnual
REGION,ZAFSOLPUP00X,ZAFEL1,2035.0,25.8362
REGION,ZAFSOLPUP00X,ZAFEL1,2036.0,25.5065
REGION,ZAFSOLPUP00X,ZAFEL1,2037.0,25.1769
REGION,ZAFSOLPUP00X,ZAFEL1,2038.0,24.8473
REGION,ZAFSOLPUP00X,ZAFEL1,2039.0,34.3282
REGION,ZAFSOLPUP00X,ZAFEL1,2040.0,36.1468
REGION,ZAFURNIMP00X,ZAFURN,2040.0,0.0
REGION,ZAFURNPRP00X,ZAFURN,2015.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2016.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2017.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2018.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2019.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2020.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2021.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2022.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2023.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2024.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2025.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2026.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2027.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2028.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2029.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2030.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2031.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2032.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2033.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2034.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2035.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2036.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2037.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2038.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2039.0,139.9052
REGION,ZAFURNPRP00X,ZAFURN,2040.0,139.9052
REGION,ZAFURNPWP01N,ZAFEL1,2040.0,0.0
REGION,ZAFURNPWP01O,ZAFEL1,2015.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2016.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2017.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2018.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2019.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2020.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2021.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2022.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2023.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2024.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2025.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2026.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2027.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2028.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2029.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2030.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2031.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2032.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2033.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2034.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2035.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2036.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2037.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2038.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2039.0,46.1687
REGION,ZAFURNPWP01O,ZAFEL1,2040.0,46.1687
REGION,ZAFWINMGRID1,ZAFEL3,2040.0,0.0
REGION,ZAFWINOFP00X,ZAFEL1,2040.0,0.0
REGION,ZAFWINONP00X,ZAFEL1,2015.0,10.2876
REGION,ZAFWINONP00X,ZAFEL1,2016.0,14.1832
REGION,ZAFWINONP00X,ZAFEL1,2017.0,15.0976
REGION,ZAFWINONP00X,ZAFEL1,2018.0,20.9992
REGION,ZAFWINONP00X,ZAFEL1,2019.0,22.1542
REGION,ZAFWINONP00X,ZAFEL1,2020.0,23.5018
REGION,ZAFWINONP00X,ZAFEL1,2021.0,23.2283
REGION,ZAFWINONP00X,ZAFEL1,2022.0,22.9547
REGION,ZAFWINONP00X,ZAFEL1,2023.0,22.6811
REGION,ZAFWINONP00X,ZAFEL1,2024.0,22.4075
REGION,ZAFWINONP00X,ZAFEL1,2025.0,22.1339
REGION,ZAFWINONP00X,ZAFEL1,2026.0,21.8603
REGION,ZAFWINONP00X,ZAFEL1,2027.0,21.5867
REGION,ZAFWINONP00X,ZAFEL1,2028.0,21.3131
REGION,ZAFWINONP00X,ZAFEL1,2029.0,21.0395
REGION,ZAFWINONP00X,ZAFEL1,2030.0,20.7659
REGION,ZAFWINONP00X,ZAFEL1,2031.0,20.4923
REGION,ZAFWINONP00X,ZAFEL1,2032.0,20.2187
REGION,ZAFWINONP00X,ZAFEL1,2033.0,19.9451
REGION,ZAFWINONP00X,ZAFEL1,2034.0,19.6716
REGION,ZAFWINONP00X,ZAFEL1,2035.0,19.398
REGION,ZAFWINONP00X,ZAFEL1,2036.0,19.1244
REGION,ZAFWINONP00X,ZAFEL1,2037.0,18.8508
REGION,ZAFWINONP00X,ZAFEL1,2038.0,18.5772
REGION,ZAFWINONP00X,ZAFEL1,2039.0,18.3036
REGION,ZAFWINONP00X,ZAFEL1,2040.0,13.2142
REGION,ZAFWINPRP00X,ZAFWIN,2015.0,10.2876
REGION,ZAFWINPRP00X,ZAFWIN,2016.0,14.1832
REGION,ZAFWINPRP00X,ZAFWIN,2017.0,15.0976
REGION,ZAFWINPRP00X,ZAFWIN,2018.0,20.9992
REGION,ZAFWINPRP00X,ZAFWIN,2019.0,22.1542
REGION,ZAFWINPRP00X,ZAFWIN,2020.0,23.5018
REGION,ZAFWINPRP00X,ZAFWIN,2021.0,23.2283
REGION,ZAFWINPRP00X,ZAFWIN,2022.0,22.9547
REGION,ZAFWINPRP00X,ZAFWIN,2023.0,22.6811
REGION,ZAFWINPRP00X,ZAFWIN,2024.0,22.4075
REGION,ZAFWINPRP00X,ZAFWIN,2025.0,22.1339
REGION,ZAFWINPRP00X,ZAFWIN,2026.0,21.8603
REGION,ZAFWINPRP00X,ZAFWIN,2027.0,21.5867
REGION,ZAFWINPRP00X,ZAFWIN,2028.0,21.3131
REGION,ZAFWINPRP00X,ZAFWIN,2029.0,21.0395
REGION,ZAFWINPRP00X,ZAFWIN,2030.0,20.7659
REGION,ZAFWINPRP00X,ZAFWIN,2031.0,20.4923
REGION,ZAFWINPRP00X,ZAFWIN,2032.0,20.2187
REGION,ZAFWINPRP00X,ZAFWIN,2033.0,19.9451
REGION,ZAFWINPRP00X,ZAFWIN,2034.0,19.6716
REGION,ZAFWINPRP00X,ZAFWIN,2035.0,19.398
REGION,ZAFWINPRP00X,ZAFWIN,2036.0,19.1244
REGION,ZAFWINPRP00X,ZAFWIN,2037.0,18.8508
REGION,ZAFWINPRP00X,ZAFWIN,2038.0,18.5772
REGION,ZAFWINPRP00X,ZAFWIN,2039.0,18.3036
REGION,ZAFWINPRP00X,ZAFWIN,2040.0,13.2142
REGION,ZMBBACKSTOP,ZMBEL1,2040.0,0.0
REGION,ZMBBIOCHC01N,ZMBEL1,2040.0,0.0
REGION,ZMBBIOCHP01N,ZMBEL1,2040.0,0.0
REGION,ZMBBIOCHP01O,ZMBEL1,2015.0,0.6127
REGION,ZMBBIOCHP01O,ZMBEL1,2016.0,0.6127
REGION,ZMBBIOCHP01O,ZMBEL1,2017.0,0.6127
REGION,ZMBBIOCHP01O,ZMBEL1,2018.0,0.6127
REGION,ZMBBIOCHP01O,ZMBEL1,2019.0,0.6127
REGION,ZMBBIOCHP01O,ZMBEL1,2020.0,0.6127
REGION,ZMBBIOCHP01O,ZMBEL1,2021.0,0.5821
REGION,ZMBBIOCHP01O,ZMBEL1,2022.0,0.5515
REGION,ZMBBIOCHP01O,ZMBEL1,2023.0,0.5208
REGION,ZMBBIOCHP01O,ZMBEL1,2024.0,0.4902
REGION,ZMBBIOCHP01O,ZMBEL1,2025.0,0.3064
REGION,ZMBBIOCHP01O,ZMBEL1,2026.0,0.2757
REGION,ZMBBIOCHP01O,ZMBEL1,2027.0,0.2451
REGION,ZMBBIOCHP01O,ZMBEL1,2028.0,0.2145
REGION,ZMBBIOCHP01O,ZMBEL1,2029.0,0.1838
REGION,ZMBBIOCHP01O,ZMBEL1,2030.0,0.1532
REGION,ZMBBIOCHP01O,ZMBEL1,2031.0,0.1225
REGION,ZMBBIOCHP01O,ZMBEL1,2032.0,0.0919
REGION,ZMBBIOCHP01O,ZMBEL1,2033.0,0.0613
REGION,ZMBBIOCHP01O,ZMBEL1,2034.0,0.0306
REGION,ZMBBIOCHP01O,ZMBEL1,2040.0,0.0
REGION,ZMBBIODIP00X,ZMBFW3,2015.0,278.2997
REGION,ZMBBIODIP00X,ZMBFW3,2016.0,287.2487
REGION,ZMBBIODIP00X,ZMBFW3,2017.0,296.1213
REGION,ZMBBIODIP00X,ZMBFW3,2018.0,305.4487
REGION,ZMBBIODIP00X,ZMBFW3,2019.0,313.9321
REGION,ZMBBIODIP00X,ZMBFW3,2020.0,319.3079
REGION,ZMBBIODIP00X,ZMBFW3,2021.0,320.8447
REGION,ZMBBIODIP00X,ZMBFW3,2022.0,329.861
REGION,ZMBBIODIP00X,ZMBFW3,2023.0,339.0567
REGION,ZMBBIODIP00X,ZMBFW3,2024.0,348.4334
REGION,ZMBBIODIP00X,ZMBFW3,2025.0,357.9911
REGION,ZMBBIODIP00X,ZMBFW3,2026.0,371.9617
REGION,ZMBBIODIP00X,ZMBFW3,2027.0,386.1123
REGION,ZMBBIODIP00X,ZMBFW3,2028.0,400.4412
REGION,ZMBBIODIP00X,ZMBFW3,2029.0,414.9411
REGION,ZMBBIODIP00X,ZMBFW3,2030.0,429.6014
REGION,ZMBBIODIP00X,ZMBFW3,2031.0,446.153
REGION,ZMBBIODIP00X,ZMBFW3,2032.0,462.8527
REGION,ZMBBIODIP00X,ZMBFW3,2033.0,479.6969
REGION,ZMBBIODIP00X,ZMBFW3,2034.0,496.6795
REGION,ZMBBIODIP00X,ZMBFW3,2035.0,513.7933
REGION,ZMBBIODIP00X,ZMBFW3,2036.0,533.5373
REGION,ZMBBIODIP00X,ZMBFW3,2037.0,553.4012
REGION,ZMBBIODIP00X,ZMBFW3,2038.0,573.3818
REGION,ZMBBIODIP00X,ZMBFW3,2039.0,593.4773
REGION,ZMBBIODIP00X,ZMBFW3,2040.0,613.687
REGION,ZMBBIOIMP00X,ZMBBIO,2040.0,0.0
REGION,ZMBBIOPRP00X,ZMBBIO,2015.0,294.6627
REGION,ZMBBIOPRP00X,ZMBBIO,2016.0,304.0827
REGION,ZMBBIOPRP00X,ZMBBIO,2017.0,313.4223
REGION,ZMBBIOPRP00X,ZMBBIO,2018.0,323.2406
REGION,ZMBBIOPRP00X,ZMBBIO,2019.0,332.1705
REGION,ZMBBIOPRP00X,ZMBBIO,2020.0,337.8293
REGION,ZMBBIOPRP00X,ZMBBIO,2021.0,339.3612
REGION,ZMBBIOPRP00X,ZMBBIO,2022.0,348.7662
REGION,ZMBBIOPRP00X,ZMBBIO,2023.0,358.3601
REGION,ZMBBIOPRP00X,ZMBBIO,2024.0,368.1445
REGION,ZMBBIOPRP00X,ZMBBIO,2025.0,377.6906
REGION,ZMBBIOPRP00X,ZMBBIO,2026.0,392.3106
REGION,ZMBBIOPRP00X,ZMBBIO,2027.0,407.1203
REGION,ZMBBIOPRP00X,ZMBBIO,2028.0,422.1176
REGION,ZMBBIOPRP00X,ZMBBIO,2029.0,437.2948
REGION,ZMBBIOPRP00X,ZMBBIO,2030.0,452.6409
REGION,ZMBBIOPRP00X,ZMBBIO,2031.0,469.9779
REGION,ZMBBIOPRP00X,ZMBBIO,2032.0,487.4707
REGION,ZMBBIOPRP00X,ZMBBIO,2033.0,505.1157
REGION,ZMBBIOPRP00X,ZMBBIO,2034.0,522.9063
REGION,ZMBBIOPRP00X,ZMBBIO,2035.0,540.8351
REGION,ZMBBIOPRP00X,ZMBBIO,2036.0,561.6182
REGION,ZMBBIOPRP00X,ZMBBIO,2037.0,582.5275
REGION,ZMBBIOPRP00X,ZMBBIO,2038.0,603.5598
REGION,ZMBBIOPRP00X,ZMBBIO,2039.0,624.7129
REGION,ZMBBIOPRP00X,ZMBBIO,2040.0,645.9863
REGION,ZMBCO1IMP00X,ZMBCO1,2015.0,53.6024
REGION,ZMBCO1IMP00X,ZMBCO1,2016.0,53.6024
REGION,ZMBCO1IMP00X,ZMBCO1,2017.0,53.6024
REGION,ZMBCO1IMP00X,ZMBCO1,2018.0,53.6024
REGION,ZMBCO1IMP00X,ZMBCO1,2019.0,53.6024
REGION,ZMBCO1IMP00X,ZMBCO1,2020.0,60.6313
REGION,ZMBCO1IMP00X,ZMBCO1,2021.0,62.5146
REGION,ZMBCO1IMP00X,ZMBCO1,2022.0,64.0224
REGION,ZMBCO1IMP00X,ZMBCO1,2023.0,65.5213
REGION,ZMBCO1IMP00X,ZMBCO1,2024.0,67.011
REGION,ZMBCO1IMP00X,ZMBCO1,2025.0,68.4917
REGION,ZMBCO1IMP00X,ZMBCO1,2026.0,72.6729
REGION,ZMBCO1IMP00X,ZMBCO1,2027.0,76.845
REGION,ZMBCO1IMP00X,ZMBCO1,2028.0,79.1873
REGION,ZMBCO1IMP00X,ZMBCO1,2029.0,83.3419
REGION,ZMBCO1IMP00X,ZMBCO1,2030.0,87.4884
REGION,ZMBCO1IMP00X,ZMBCO1,2031.0,92.7533
REGION,ZMBCO1IMP00X,ZMBCO1,2032.0,98.0108
REGION,ZMBCO1IMP00X,ZMBCO1,2033.0,103.261
REGION,ZMBCO1IMP00X,ZMBCO1,2034.0,108.5042
REGION,ZMBCO1IMP00X,ZMBCO1,2035.0,113.7408
REGION,ZMBCO1IMP00X,ZMBCO1,2036.0,120.5439
REGION,ZMBCO1IMP00X,ZMBCO1,2037.0,127.3409
REGION,ZMBCO1IMP00X,ZMBCO1,2038.0,134.132
REGION,ZMBCO1IMP00X,ZMBCO1,2039.0,140.9174
REGION,ZMBCO1IMP00X,ZMBCO1,2040.0,147.697
REGION,ZMBCO1PRP00X,ZMBCO1,2040.0,0.0
REGION,ZMBCO1R1P00X,ZMBHFO,2015.0,4.2453
REGION,ZMBCO1R1P00X,ZMBHFO,2016.0,4.2453
REGION,ZMBCO1R1P00X,ZMBHFO,2017.0,4.2453
REGION,ZMBCO1R1P00X,ZMBHFO,2018.0,4.2453
REGION,ZMBCO1R1P00X,ZMBHFO,2019.0,4.2453
REGION,ZMBCO1R1P00X,ZMBHFO,2020.0,4.802
REGION,ZMBCO1R1P00X,ZMBHFO,2021.0,4.9512
REGION,ZMBCO1R1P00X,ZMBHFO,2022.0,5.0706
REGION,ZMBCO1R1P00X,ZMBHFO,2023.0,5.1893
REGION,ZMBCO1R1P00X,ZMBHFO,2024.0,5.3073
REGION,ZMBCO1R1P00X,ZMBHFO,2025.0,5.4245
REGION,ZMBCO1R1P00X,ZMBHFO,2026.0,5.7557
REGION,ZMBCO1R1P00X,ZMBHFO,2027.0,6.0861
REGION,ZMBCO1R1P00X,ZMBHFO,2028.0,6.2716
REGION,ZMBCO1R1P00X,ZMBHFO,2029.0,6.6007
REGION,ZMBCO1R1P00X,ZMBHFO,2030.0,6.9291
REGION,ZMBCO1R1P00X,ZMBHFO,2031.0,7.3461
REGION,ZMBCO1R1P00X,ZMBHFO,2032.0,7.7625
REGION,ZMBCO1R1P00X,ZMBHFO,2033.0,8.1783
REGION,ZMBCO1R1P00X,ZMBHFO,2034.0,8.5935
REGION,ZMBCO1R1P00X,ZMBHFO,2035.0,9.0083
REGION,ZMBCO1R1P00X,ZMBHFO,2036.0,9.5471
REGION,ZMBCO1R1P00X,ZMBHFO,2037.0,10.0854
REGION,ZMBCO1R1P00X,ZMBHFO,2038.0,10.6233
REGION,ZMBCO1R1P00X,ZMBHFO,2039.0,11.1607
REGION,ZMBCO1R1P00X,ZMBHFO,2040.0,11.6976
REGION,ZMBCO1R1P00X,ZMBLFO,2015.0,48.8211
REGION,ZMBCO1R1P00X,ZMBLFO,2016.0,48.8211
REGION,ZMBCO1R1P00X,ZMBLFO,2017.0,48.8211
REGION,ZMBCO1R1P00X,ZMBLFO,2018.0,48.8211
REGION,ZMBCO1R1P00X,ZMBLFO,2019.0,48.8211
REGION,ZMBCO1R1P00X,ZMBLFO,2020.0,55.2229
REGION,ZMBCO1R1P00X,ZMBLFO,2021.0,56.9383
REGION,ZMBCO1R1P00X,ZMBLFO,2022.0,58.3116
REGION,ZMBCO1R1P00X,ZMBLFO,2023.0,59.6768
REGION,ZMBCO1R1P00X,ZMBLFO,2024.0,61.0337
REGION,ZMBCO1R1P00X,ZMBLFO,2025.0,62.3822
REGION,ZMBCO1R1P00X,ZMBLFO,2026.0,66.1905
REGION,ZMBCO1R1P00X,ZMBLFO,2027.0,69.9904
REGION,ZMBCO1R1P00X,ZMBLFO,2028.0,72.1238
REGION,ZMBCO1R1P00X,ZMBLFO,2029.0,75.9078
REGION,ZMBCO1R1P00X,ZMBLFO,2030.0,79.6845
REGION,ZMBCO1R1P00X,ZMBLFO,2031.0,84.4797
REGION,ZMBCO1R1P00X,ZMBLFO,2032.0,89.2682
REGION,ZMBCO1R1P00X,ZMBLFO,2033.0,94.0501
REGION,ZMBCO1R1P00X,ZMBLFO,2034.0,98.8256
REGION,ZMBCO1R1P00X,ZMBLFO,2035.0,103.5952
REGION,ZMBCO1R1P00X,ZMBLFO,2036.0,109.7914
REGION,ZMBCO1R1P00X,ZMBLFO,2037.0,115.9821
REGION,ZMBCO1R1P00X,ZMBLFO,2038.0,122.1674
REGION,ZMBCO1R1P00X,ZMBLFO,2039.0,128.3475
REGION,ZMBCO1R1P00X,ZMBLFO,2040.0,134.5224
REGION,ZMBCO1R2P00X,ZMBHFO,2040.0,0.0
REGION,ZMBCO1R2P00X,ZMBLFO,2040.0,0.0
REGION,ZMBCO1RCP00X,ZMBCO2,2015.0,53.0664
REGION,ZMBCO1RCP00X,ZMBCO2,2016.0,53.0664
REGION,ZMBCO1RCP00X,ZMBCO2,2017.0,53.0664
REGION,ZMBCO1RCP00X,ZMBCO2,2018.0,53.0664
REGION,ZMBCO1RCP00X,ZMBCO2,2019.0,53.0664
REGION,ZMBCO1RCP00X,ZMBCO2,2020.0,60.0249
REGION,ZMBCO1RCP00X,ZMBCO2,2021.0,61.8894
REGION,ZMBCO1RCP00X,ZMBCO2,2022.0,63.3822
REGION,ZMBCO1RCP00X,ZMBCO2,2023.0,64.8661
REGION,ZMBCO1RCP00X,ZMBCO2,2024.0,66.3409
REGION,ZMBCO1RCP00X,ZMBCO2,2025.0,67.8068
REGION,ZMBCO1RCP00X,ZMBCO2,2026.0,71.9461
REGION,ZMBCO1RCP00X,ZMBCO2,2027.0,76.0766
REGION,ZMBCO1RCP00X,ZMBCO2,2028.0,78.3954
REGION,ZMBCO1RCP00X,ZMBCO2,2029.0,82.5085
REGION,ZMBCO1RCP00X,ZMBCO2,2030.0,86.6136
REGION,ZMBCO1RCP00X,ZMBCO2,2031.0,91.8258
REGION,ZMBCO1RCP00X,ZMBCO2,2032.0,97.0307
REGION,ZMBCO1RCP00X,ZMBCO2,2033.0,102.2283
REGION,ZMBCO1RCP00X,ZMBCO2,2034.0,107.4192
REGION,ZMBCO1RCP00X,ZMBCO2,2035.0,112.6034
REGION,ZMBCO1RCP00X,ZMBCO2,2036.0,119.3384
REGION,ZMBCO1RCP00X,ZMBCO2,2037.0,126.0675
REGION,ZMBCO1RCP00X,ZMBCO2,2038.0,132.7907
REGION,ZMBCO1RCP00X,ZMBCO2,2039.0,139.5082
REGION,ZMBCO1RCP00X,ZMBCO2,2040.0,146.22
REGION,ZMBCOADIP00X,ZMBCO3,2015.0,4.0518
REGION,ZMBCOADIP00X,ZMBCO3,2016.0,4.2
REGION,ZMBCOADIP00X,ZMBCO3,2017.0,4.3429
REGION,ZMBCOADIP00X,ZMBCO3,2018.0,4.5077
REGION,ZMBCOADIP00X,ZMBCO3,2019.0,3.0622
REGION,ZMBCOADIP00X,ZMBCO3,2020.0,3.0631
REGION,ZMBCOADIP00X,ZMBCO3,2021.0,3.5967
REGION,ZMBCOADIP00X,ZMBCO3,2022.0,3.5995
REGION,ZMBCOADIP00X,ZMBCO3,2023.0,3.5897
REGION,ZMBCOADIP00X,ZMBCO3,2024.0,3.5669
REGION,ZMBCOADIP00X,ZMBCO3,2025.0,3.5314
REGION,ZMBCOADIP00X,ZMBCO3,2026.0,3.5037
REGION,ZMBCOADIP00X,ZMBCO3,2027.0,3.4632
REGION,ZMBCOADIP00X,ZMBCO3,2028.0,3.4101
REGION,ZMBCOADIP00X,ZMBCO3,2029.0,3.3449
REGION,ZMBCOADIP00X,ZMBCO3,2030.0,3.2683
REGION,ZMBCOADIP00X,ZMBCO3,2031.0,3.1911
REGION,ZMBCOADIP00X,ZMBCO3,2032.0,3.1034
REGION,ZMBCOADIP00X,ZMBCO3,2033.0,3.0055
REGION,ZMBCOADIP00X,ZMBCO3,2034.0,2.8977
REGION,ZMBCOADIP00X,ZMBCO3,2035.0,2.7806
REGION,ZMBCOADIP00X,ZMBCO3,2036.0,2.6498
REGION,ZMBCOADIP00X,ZMBCO3,2037.0,2.5105
REGION,ZMBCOADIP00X,ZMBCO3,2038.0,2.3629
REGION,ZMBCOADIP00X,ZMBCO3,2039.0,2.2072
REGION,ZMBCOADIP00X,ZMBCO3,2040.0,2.0433
REGION,ZMBCOAIMP00X,ZMBCOA,2040.0,0.0
REGION,ZMBCOAPRP00X,ZMBCOA,2015.0,6.3172
REGION,ZMBCOAPRP00X,ZMBCOA,2016.0,6.4733
REGION,ZMBCOAPRP00X,ZMBCOA,2017.0,27.1455
REGION,ZMBCOAPRP00X,ZMBCOA,2018.0,27.319
REGION,ZMBCOAPRP00X,ZMBCOA,2019.0,24.0358
REGION,ZMBCOAPRP00X,ZMBCOA,2020.0,3.2243
REGION,ZMBCOAPRP00X,ZMBCOA,2021.0,13.1918
REGION,ZMBCOAPRP00X,ZMBCOA,2022.0,13.1948
REGION,ZMBCOAPRP00X,ZMBCOA,2023.0,26.3526
REGION,ZMBCOAPRP00X,ZMBCOA,2024.0,17.9317
REGION,ZMBCOAPRP00X,ZMBCOA,2025.0,26.2912
REGION,ZMBCOAPRP00X,ZMBCOA,2026.0,55.8037
REGION,ZMBCOAPRP00X,ZMBCOA,2027.0,59.4802
REGION,ZMBCOAPRP00X,ZMBCOA,2028.0,60.3971
REGION,ZMBCOAPRP00X,ZMBCOA,2029.0,73.9165
REGION,ZMBCOAPRP00X,ZMBCOA,2030.0,74.097
REGION,ZMBCOAPRP00X,ZMBCOA,2031.0,74.0157
REGION,ZMBCOAPRP00X,ZMBCOA,2032.0,73.9234
REGION,ZMBCOAPRP00X,ZMBCOA,2033.0,73.8203
REGION,ZMBCOAPRP00X,ZMBCOA,2034.0,73.7069
REGION,ZMBCOAPRP00X,ZMBCOA,2035.0,73.5837
REGION,ZMBCOAPRP00X,ZMBCOA,2036.0,79.8167
REGION,ZMBCOAPRP00X,ZMBCOA,2037.0,79.8566
REGION,ZMBCOAPRP00X,ZMBCOA,2038.0,79.7013
REGION,ZMBCOAPRP00X,ZMBCOA,2039.0,79.5373
REGION,ZMBCOAPRP00X,ZMBCOA,2040.0,79.3648
REGION,ZMBCOASCC01N,ZMBEL1,2040.0,0.0
REGION,ZMBCOASCP01N,ZMBEL1,2015.0,0.8004
REGION,ZMBCOASCP01N,ZMBEL1,2016.0,0.8004
REGION,ZMBCOASCP01N,ZMBEL1,2017.0,8.8042
REGION,ZMBCOASCP01N,ZMBEL1,2018.0,8.8042
REGION,ZMBCOASCP01N,ZMBEL1,2019.0,8.1172
REGION,ZMBCOASCP01N,ZMBEL1,2021.0,3.6684
REGION,ZMBCOASCP01N,ZMBEL1,2022.0,3.6684
REGION,ZMBCOASCP01N,ZMBEL1,2023.0,8.8042
REGION,ZMBCOASCP01N,ZMBEL1,2024.0,5.5293
REGION,ZMBCOASCP01N,ZMBEL1,2025.0,8.8042
REGION,ZMBCOASCP01N,ZMBEL1,2026.0,20.3259
REGION,ZMBCOASCP01N,ZMBEL1,2027.0,21.7764
REGION,ZMBCOASCP01N,ZMBEL1,2028.0,22.1558
REGION,ZMBCOASCP01N,ZMBEL1,2029.0,27.4554
REGION,ZMBCOASCP01N,ZMBEL1,2030.0,27.5572
REGION,ZMBCOASCP01N,ZMBEL1,2031.0,27.5572
REGION,ZMBCOASCP01N,ZMBEL1,2032.0,27.5572
REGION,ZMBCOASCP01N,ZMBEL1,2033.0,27.5572
REGION,ZMBCOASCP01N,ZMBEL1,2034.0,27.5572
REGION,ZMBCOASCP01N,ZMBEL1,2035.0,27.5572
REGION,ZMBCOASCP01N,ZMBEL1,2036.0,30.0419
REGION,ZMBCOASCP01N,ZMBEL1,2037.0,30.1146
REGION,ZMBCOASCP01N,ZMBEL1,2038.0,30.1146
REGION,ZMBCOASCP01N,ZMBEL1,2039.0,30.1146
REGION,ZMBCOASCP01N,ZMBEL1,2040.0,30.1146
REGION,ZMBCOASCP01O,ZMBEL1,2040.0,0.0
REGION,ZMBEL1TRP00X,ZMBEL2,2015.0,43.962
REGION,ZMBEL1TRP00X,ZMBEL2,2016.0,44.1346
REGION,ZMBEL1TRP00X,ZMBEL2,2017.0,49.3501
REGION,ZMBEL1TRP00X,ZMBEL2,2018.0,52.2487
REGION,ZMBEL1TRP00X,ZMBEL2,2019.0,53.91
REGION,ZMBEL1TRP00X,ZMBEL2,2020.0,58.3198
REGION,ZMBEL1TRP00X,ZMBEL2,2021.0,61.2968
REGION,ZMBEL1TRP00X,ZMBEL2,2022.0,66.838
REGION,ZMBEL1TRP00X,ZMBEL2,2023.0,72.4231
REGION,ZMBEL1TRP00X,ZMBEL2,2024.0,78.0524
REGION,ZMBEL1TRP00X,ZMBEL2,2025.0,81.647
REGION,ZMBEL1TRP00X,ZMBEL2,2026.0,84.4837
REGION,ZMBEL1TRP00X,ZMBEL2,2027.0,85.629
REGION,ZMBEL1TRP00X,ZMBEL2,2028.0,85.4674
REGION,ZMBEL1TRP00X,ZMBEL2,2029.0,86.6435
REGION,ZMBEL1TRP00X,ZMBEL2,2030.0,87.7847
REGION,ZMBEL1TRP00X,ZMBEL2,2031.0,87.7508
REGION,ZMBEL1TRP00X,ZMBEL2,2032.0,87.7674
REGION,ZMBEL1TRP00X,ZMBEL2,2033.0,87.7587
REGION,ZMBEL1TRP00X,ZMBEL2,2034.0,87.7651
REGION,ZMBEL1TRP00X,ZMBEL2,2035.0,87.7856
REGION,ZMBEL1TRP00X,ZMBEL2,2036.0,86.5463
REGION,ZMBEL1TRP00X,ZMBEL2,2037.0,85.3442
REGION,ZMBEL1TRP00X,ZMBEL2,2038.0,84.1845
REGION,ZMBEL1TRP00X,ZMBEL2,2039.0,83.0662
REGION,ZMBEL1TRP00X,ZMBEL2,2040.0,81.9892
REGION,ZMBEL2DIP00X,ZMBEL3E,2015.0,41.2144
REGION,ZMBEL2DIP00X,ZMBEL3E,2016.0,39.0775
REGION,ZMBEL2DIP00X,ZMBEL3E,2017.0,43.8239
