r,e,y,AnnualEmissions
REGION,RWACO2,2019.0,0.0351
REGION,RWACO2,2020.0,0.0351
REGION,RWACO2,2021.0,0.0341
REGION,RWACO2,2022.0,0.0326
REGION,RWACO2,2023.0,0.0308
REGION,RWACO2,2024.0,0.0719
REGION,RWACO2,2025.0,0.0703
REGION,RWACO2,2026.0,0.0683
REGION,RWACO2,2027.0,0.1656
REGION,RWACO2,2028.0,0.1229
REGION,RWACO2,2029.0,0.1236
REGION,RWACO2,2030.0,0.1392
REGION,RWACO2,2031.0,0.1356
REGION,RWACO2,2032.0,0.1319
REGION,RWACO2,2033.0,0.1221
REGION,RWACO2,2034.0,0.1193
REGION,RWACO2,2035.0,0.1166
REGION,RWACO2,2036.0,0.1105
REGION,RWACO2,2037.0,0.1688
REGION,RWACO2,2038.0,0.1508
REGION,RWACO2,2039.0,0.1692
REGION,RWACO2,2040.0,0.1619
REGION,RWAREN,2015.0,0.0
REGION,RWAREN,2016.0,0.0
REGION,RWAREN,2017.0,0.0
REGION,RWAREN,2018.0,0.0
REGION,RWAREN,2019.0,0.0
REGION,RWAREN,2020.0,0.0
REGION,RWAREN,2021.0,-9.9519
REGION,RWAREN,2022.0,-5.8172
REGION,RWAREN,2023.0,-2.9722
REGION,RWAREN,2024.0,-1.3718
REGION,RWAREN,2025.0,-1.4725
REGION,RWAREN,2026.0,-1.4813
REGION,RWAREN,2027.0,-2.5124
REGION,RWAREN,2028.0,-4.5377
REGION,RWAREN,2029.0,-5.0218
REGION,RWAREN,2030.0,-6.9083
REGION,RWAREN,2031.0,-7.0246
REGION,RWAREN,2032.0,-7.1415
REGION,RWAREN,2033.0,-7.2926
REGION,RWAREN,2034.0,-7.406
REGION,RWAREN,2035.0,-7.5417
REGION,RWAREN,2036.0,-7.6981
REGION,RWAREN,2037.0,-7.6008
REGION,RWAREN,2038.0,-7.8001
REGION,RWAREN,2039.0,-7.8493
REGION,RWAREN,2040.0,-8.0078
REGION,SDNCO2,2015.0,4.96
REGION,SDNCO2,2016.0,6.2724
REGION,SDNCO2,2017.0,6.0421
REGION,SDNCO2,2018.0,2.25
REGION,SDNCO2,2019.0,2.0738
REGION,SDNCO2,2020.0,2.0738
REGION,SDNCO2,2021.0,11.7426
REGION,SDNCO2,2022.0,12.3365
REGION,SDNCO2,2023.0,11.2251
REGION,SDNCO2,2024.0,11.4652
REGION,SDNCO2,2025.0,9.5242
REGION,SDNCO2,2026.0,7.5034
REGION,SDNCO2,2027.0,10.8858
REGION,SDNCO2,2028.0,14.2323
REGION,SDNCO2,2029.0,14.771
REGION,SDNCO2,2030.0,15.398
REGION,SDNCO2,2031.0,17.4915
REGION,SDNCO2,2032.0,25.3223
REGION,SDNCO2,2033.0,34.6126
REGION,SDNCO2,2034.0,36.8876
REGION,SDNCO2,2035.0,38.0924
REGION,SDNCO2,2036.0,37.9907
REGION,SDNCO2,2037.0,37.8889
REGION,SDNCO2,2038.0,37.7872
REGION,SDNCO2,2039.0,37.5137
REGION,SDNCO2,2040.0,37.129
REGION,SDNREN,2015.0,0.0
REGION,SDNREN,2016.0,0.0
REGION,SDNREN,2017.0,0.0
REGION,SDNREN,2018.0,0.0
REGION,SDNREN,2019.0,0.0
REGION,SDNREN,2020.0,0.0
REGION,SDNREN,2021.0,-951.1593
REGION,SDNREN,2022.0,-409.9579
REGION,SDNREN,2023.0,-238.2689
REGION,SDNREN,2024.0,-168.0374
REGION,SDNREN,2025.0,-131.1364
REGION,SDNREN,2026.0,-113.8053
REGION,SDNREN,2027.0,-71.4035
REGION,SDNREN,2028.0,-8.3629
REGION,SDNREN,2029.0,-0.0
REGION,SDNREN,2030.0,-0.0
REGION,SDNREN,2031.0,-83.7688
REGION,SDNREN,2032.0,-73.785
REGION,SDNREN,2033.0,-57.4772
REGION,SDNREN,2034.0,-69.1606
REGION,SDNREN,2035.0,-84.9406
REGION,SDNREN,2036.0,-125.0824
REGION,SDNREN,2037.0,-165.6048
REGION,SDNREN,2038.0,-206.5392
REGION,SDNREN,2039.0,-249.669
REGION,SDNREN,2040.0,-294.4169
REGION,SENCO2,2015.0,2.5675
REGION,SENCO2,2016.0,2.7359
REGION,SENCO2,2017.0,2.4637
REGION,SENCO2,2018.0,2.8698
REGION,SENCO2,2019.0,2.6844
REGION,SENCO2,2020.0,3.939
REGION,SENCO2,2021.0,2.3128
REGION,SENCO2,2022.0,2.4696
REGION,SENCO2,2023.0,3.4486
REGION,SENCO2,2024.0,3.2726
REGION,SENCO2,2025.0,3.097
REGION,SENCO2,2026.0,2.9132
REGION,SENCO2,2027.0,2.7385
REGION,SENCO2,2028.0,2.5628
REGION,SENCO2,2029.0,2.7503
REGION,SENCO2,2030.0,3.0873
REGION,SENCO2,2031.0,3.7423
REGION,SENCO2,2032.0,4.0389
REGION,SENCO2,2033.0,4.0
REGION,SENCO2,2034.0,3.8243
REGION,SENCO2,2035.0,4.0985
REGION,SENCO2,2036.0,4.385
REGION,SENCO2,2037.0,4.4427
REGION,SENCO2,2038.0,4.747
REGION,SENCO2,2039.0,5.1003
REGION,SENCO2,2040.0,5.5243
REGION,SENREN,2015.0,0.0
REGION,SENREN,2016.0,0.0
REGION,SENREN,2017.0,0.0
REGION,SENREN,2018.0,0.0
REGION,SENREN,2019.0,0.0
REGION,SENREN,2020.0,0.0
REGION,SENREN,2021.0,-0.0
REGION,SENREN,2022.0,-0.0
REGION,SENREN,2023.0,-0.0
REGION,SENREN,2024.0,-0.0
REGION,SENREN,2025.0,-0.2863
REGION,SENREN,2026.0,-2.0875
REGION,SENREN,2027.0,-5.8256
REGION,SENREN,2028.0,-6.7431
REGION,SENREN,2029.0,-6.2256
REGION,SENREN,2030.0,-5.1016
REGION,SENREN,2031.0,-3.0538
REGION,SENREN,2032.0,-2.3907
REGION,SENREN,2033.0,-3.0236
REGION,SENREN,2034.0,-4.184
REGION,SENREN,2035.0,-3.6036
REGION,SENREN,2036.0,-2.9841
REGION,SENREN,2037.0,-3.6463
REGION,SENREN,2038.0,-2.8768
REGION,SENREN,2039.0,-1.9252
REGION,SENREN,2040.0,-0.7672
REGION,SLECO2,2015.0,0.1283
REGION,SLECO2,2016.0,0.1284
REGION,SLECO2,2017.0,0.1418
REGION,SLECO2,2018.0,0.3778
REGION,SLECO2,2019.0,0.3641
REGION,SLECO2,2020.0,0.5801
REGION,SLECO2,2021.0,0.5174
REGION,SLECO2,2022.0,0.5119
REGION,SLECO2,2023.0,0.4621
REGION,SLECO2,2024.0,0.4734
REGION,SLECO2,2025.0,0.4462
REGION,SLECO2,2026.0,0.4204
REGION,SLECO2,2027.0,0.3923
REGION,SLECO2,2028.0,0.3655
REGION,SLECO2,2029.0,0.3386
REGION,SLECO2,2030.0,0.3118
REGION,SLECO2,2031.0,0.2857
REGION,SLECO2,2032.0,0.2593
REGION,SLECO2,2033.0,0.2335
REGION,SLECO2,2034.0,0.1534
REGION,SLECO2,2035.0,1.395
REGION,SLECO2,2036.0,2.7058
REGION,SLECO2,2037.0,4.8249
REGION,SLECO2,2038.0,7.1903
REGION,SLECO2,2039.0,10.0732
REGION,SLECO2,2040.0,11.4173
REGION,SLEREN,2015.0,0.0
REGION,SLEREN,2016.0,0.0
REGION,SLEREN,2017.0,0.0
REGION,SLEREN,2018.0,0.0
REGION,SLEREN,2019.0,0.0
REGION,SLEREN,2020.0,0.0
REGION,SLEREN,2021.0,-0.0
REGION,SLEREN,2022.0,0.0
REGION,SLEREN,2023.0,-0.0
REGION,SLEREN,2024.0,0.0
REGION,SLEREN,2025.0,-0.0
REGION,SLEREN,2026.0,-2.845
REGION,SLEREN,2027.0,-3.9188
REGION,SLEREN,2028.0,-4.643
REGION,SLEREN,2029.0,-5.2617
REGION,SLEREN,2030.0,-5.6778
REGION,SLEREN,2031.0,-8.9217
REGION,SLEREN,2032.0,-11.4135
REGION,SLEREN,2033.0,-16.1574
REGION,SLEREN,2034.0,-21.3572
REGION,SLEREN,2035.0,-19.0624
REGION,SLEREN,2036.0,-17.0261
REGION,SLEREN,2037.0,-12.4981
REGION,SLEREN,2038.0,-7.246
REGION,SLEREN,2039.0,-0.0
REGION,SLEREN,2040.0,-0.0
REGION,SOMCO2,2015.0,0.2472
REGION,SOMCO2,2016.0,0.2449
REGION,SOMCO2,2017.0,0.2416
REGION,SOMCO2,2018.0,0.2648
REGION,SOMCO2,2019.0,0.2772
REGION,SOMCO2,2020.0,0.2896
REGION,SOMCO2,2021.0,0.0846
REGION,SOMCO2,2022.0,0.0982
REGION,SOMCO2,2023.0,0.3028
REGION,SOMCO2,2024.0,0.3095
REGION,SOMCO2,2025.0,0.3755
REGION,SOMCO2,2026.0,0.4066
REGION,SOMCO2,2027.0,0.4282
REGION,SOMCO2,2028.0,0.4348
REGION,SOMCO2,2029.0,0.4421
REGION,SOMCO2,2030.0,0.4355
REGION,SOMCO2,2031.0,0.4589
REGION,SOMCO2,2032.0,0.472
REGION,SOMCO2,2033.0,0.4783
REGION,SOMCO2,2034.0,0.4845
REGION,SOMCO2,2035.0,0.4969
REGION,SOMCO2,2036.0,0.5146
REGION,SOMCO2,2037.0,0.5323
REGION,SOMCO2,2038.0,0.5873
REGION,SOMCO2,2039.0,0.6157
REGION,SOMCO2,2040.0,0.6449
REGION,SSDCO2,2015.0,0.3781
REGION,SSDCO2,2016.0,0.2936
REGION,SSDCO2,2017.0,0.3565
REGION,SSDCO2,2018.0,0.3194
REGION,SSDCO2,2019.0,0.3352
REGION,SSDCO2,2020.0,0.1927
REGION,SSDCO2,2021.0,0.2029
REGION,SSDCO2,2022.0,0.2125
REGION,SSDCO2,2023.0,0.2244
REGION,SSDCO2,2024.0,0.1768
REGION,SSDCO2,2025.0,0.1709
REGION,SSDCO2,2026.0,0.1676
REGION,SSDCO2,2027.0,0.1644
REGION,SSDCO2,2028.0,0.1612
REGION,SSDCO2,2029.0,0.158
REGION,SSDCO2,2030.0,0.1546
REGION,SSDCO2,2031.0,0.1512
REGION,SSDCO2,2032.0,0.1479
REGION,SSDCO2,2033.0,0.1445
REGION,SSDCO2,2034.0,0.1411
REGION,SSDCO2,2035.0,0.1373
REGION,SSDCO2,2036.0,0.1335
REGION,SSDCO2,2037.0,0.1291
REGION,SSDCO2,2038.0,0.1248
REGION,SSDCO2,2039.0,0.1204
REGION,SSDCO2,2040.0,0.1159
REGION,SWZCO2,2015.0,0.0065
REGION,SWZCO2,2016.0,0.0068
REGION,SWZCO2,2017.0,0.0068
REGION,SWZCO2,2018.0,0.0068
REGION,SWZCO2,2019.0,0.0074
REGION,SWZCO2,2020.0,0.0065
REGION,SWZCO2,2021.0,0.0067
REGION,SWZCO2,2022.0,0.0064
REGION,SWZCO2,2023.0,0.0062
REGION,SWZCO2,2024.0,0.0059
REGION,SWZCO2,2025.0,0.0138
REGION,SWZCO2,2026.0,4.6801
REGION,SWZCO2,2027.0,5.36
REGION,SWZCO2,2028.0,5.6488
REGION,SWZCO2,2029.0,6.3088
REGION,SWZCO2,2030.0,8.2507
REGION,SWZCO2,2031.0,8.2475
REGION,SWZCO2,2032.0,8.2465
REGION,SWZCO2,2033.0,8.2455
REGION,SWZCO2,2034.0,8.2446
REGION,SWZCO2,2035.0,8.2436
REGION,SWZCO2,2036.0,8.2429
REGION,SWZCO2,2037.0,8.241
REGION,SWZCO2,2038.0,8.2407
REGION,SWZCO2,2039.0,8.2405
REGION,SWZCO2,2040.0,8.2402
REGION,TCDCO2,2015.0,0.1919
REGION,TCDCO2,2016.0,0.1914
REGION,TCDCO2,2017.0,0.1887
REGION,TCDCO2,2018.0,0.1884
REGION,TCDCO2,2019.0,0.139
REGION,TCDCO2,2020.0,0.1395
REGION,TCDCO2,2021.0,0.1325
REGION,TCDCO2,2022.0,0.1256
REGION,TCDCO2,2023.0,0.1187
REGION,TCDCO2,2024.0,0.1118
REGION,TCDCO2,2025.0,0.1049
REGION,TCDCO2,2026.0,0.0978
REGION,TCDCO2,2027.0,0.0909
REGION,TCDCO2,2028.0,0.0829
REGION,TCDCO2,2029.0,0.076
REGION,TCDCO2,2030.0,0.0691
REGION,TCDCO2,2031.0,0.0622
REGION,TCDCO2,2032.0,0.0553
REGION,TCDCO2,2033.0,0.0483
REGION,TCDCO2,2034.0,0.0414
REGION,TCDCO2,2035.0,0.0476
REGION,TCDCO2,2036.0,0.063
REGION,TCDCO2,2037.0,0.0456
REGION,TCDCO2,2038.0,0.0285
REGION,TCDCO2,2039.0,0.0114
REGION,TCDCO2,2040.0,0.0
REGION,TGOCO2,2015.0,0.0671
REGION,TGOCO2,2016.0,0.0671
REGION,TGOCO2,2017.0,0.0705
REGION,TGOCO2,2018.0,0.0671
REGION,TGOCO2,2019.0,0.0705
REGION,TGOCO2,2020.0,0.0692
REGION,TGOCO2,2021.0,0.0651
REGION,TGOCO2,2022.0,0.0776
REGION,TGOCO2,2023.0,0.0742
REGION,TGOCO2,2024.0,0.7467
REGION,TGOCO2,2025.0,1.1657
REGION,TGOCO2,2026.0,2.0928
REGION,TGOCO2,2027.0,2.0867
REGION,TGOCO2,2028.0,2.0833
REGION,TGOCO2,2029.0,2.08
REGION,TGOCO2,2030.0,2.0767
REGION,TGOCO2,2031.0,2.0734
REGION,TGOCO2,2032.0,2.0701
REGION,TGOCO2,2033.0,2.0668
REGION,TGOCO2,2034.0,2.0635
REGION,TGOCO2,2035.0,2.0601
REGION,TGOCO2,2036.0,2.0568
REGION,TGOCO2,2037.0,2.0535
REGION,TGOCO2,2038.0,2.0501
REGION,TGOCO2,2039.0,2.0466
REGION,TGOCO2,2040.0,2.0435
REGION,TGOREN,2015.0,0.0
REGION,TGOREN,2016.0,0.0
REGION,TGOREN,2017.0,0.0
REGION,TGOREN,2018.0,0.0
REGION,TGOREN,2019.0,0.0
REGION,TGOREN,2020.0,0.0
REGION,TGOREN,2021.0,-9.0805
REGION,TGOREN,2022.0,-8.1829
REGION,TGOREN,2023.0,-7.5296
REGION,TGOREN,2024.0,-12.7912
REGION,TGOREN,2025.0,-10.0482
REGION,TGOREN,2026.0,-6.0147
REGION,TGOREN,2027.0,-5.7602
REGION,TGOREN,2028.0,-5.3803
REGION,TGOREN,2029.0,-5.0258
REGION,TGOREN,2030.0,-4.6935
REGION,TGOREN,2031.0,-5.0035
REGION,TGOREN,2032.0,-5.1508
REGION,TGOREN,2033.0,-5.2994
REGION,TGOREN,2034.0,-6.0833
REGION,TGOREN,2035.0,-9.8342
REGION,TGOREN,2036.0,-13.6135
REGION,TGOREN,2037.0,-17.3938
REGION,TGOREN,2038.0,-22.0413
REGION,TGOREN,2039.0,-26.7117
REGION,TGOREN,2040.0,-31.0175
REGION,TUNCO2,2015.0,8.9396
REGION,TUNCO2,2016.0,9.8359
REGION,TUNCO2,2017.0,10.2195
REGION,TUNCO2,2018.0,8.5013
REGION,TUNCO2,2019.0,6.2713
REGION,TUNCO2,2020.0,5.798
REGION,TUNCO2,2021.0,7.1594
REGION,TUNCO2,2022.0,8.1085
REGION,TUNCO2,2023.0,9.9653
REGION,TUNCO2,2024.0,12.2645
REGION,TUNCO2,2025.0,15.4147
REGION,TUNCO2,2026.0,16.2668
REGION,TUNCO2,2027.0,16.8064
REGION,TUNCO2,2028.0,16.4644
REGION,TUNCO2,2029.0,16.0139
REGION,TUNCO2,2030.0,15.8049
REGION,TUNCO2,2031.0,14.3402
REGION,TUNCO2,2032.0,13.3682
REGION,TUNCO2,2033.0,13.1053
REGION,TUNCO2,2034.0,12.8415
REGION,TUNCO2,2035.0,12.5775
REGION,TUNCO2,2036.0,12.3136
REGION,TUNCO2,2037.0,12.0929
REGION,TUNCO2,2038.0,13.6503
REGION,TUNCO2,2039.0,14.8432
REGION,TUNCO2,2040.0,16.1631
REGION,TUNREN,2015.0,0.0
REGION,TUNREN,2016.0,0.0
REGION,TUNREN,2017.0,0.0
REGION,TUNREN,2018.0,0.0
REGION,TUNREN,2019.0,0.0
REGION,TUNREN,2020.0,0.0
REGION,TUNREN,2021.0,-85.0599
REGION,TUNREN,2022.0,-75.0309
REGION,TUNREN,2023.0,-62.3859
REGION,TUNREN,2024.0,-68.0386
REGION,TUNREN,2025.0,-60.5189
REGION,TUNREN,2026.0,-50.8273
REGION,TUNREN,2027.0,-41.953
REGION,TUNREN,2028.0,-40.7067
REGION,TUNREN,2029.0,-39.9368
REGION,TUNREN,2030.0,-39.8004
REGION,TUNREN,2031.0,-57.797
REGION,TUNREN,2032.0,-84.2211
REGION,TUNREN,2033.0,-111.7907
REGION,TUNREN,2034.0,-132.7372
REGION,TUNREN,2035.0,-152.6576
REGION,TUNREN,2036.0,-173.1845
REGION,TUNREN,2037.0,-196.54
REGION,TUNREN,2038.0,-210.8473
REGION,TUNREN,2039.0,-229.2501
REGION,TUNREN,2040.0,-253.7458
REGION,TZACO2,2015.0,1.8059
REGION,TZACO2,2016.0,1.8427
REGION,TZACO2,2017.0,2.1511
REGION,TZACO2,2018.0,2.3033
REGION,TZACO2,2019.0,0.9795
REGION,TZACO2,2020.0,0.9809
REGION,TZACO2,2021.0,0.9787
REGION,TZACO2,2022.0,1.7137
REGION,TZACO2,2023.0,1.6995
REGION,TZACO2,2024.0,1.6105
REGION,TZACO2,2025.0,2.1519
REGION,TZACO2,2026.0,2.8721
REGION,TZACO2,2027.0,2.9959
REGION,TZACO2,2028.0,2.9457
REGION,TZACO2,2029.0,2.9025
REGION,TZACO2,2030.0,2.8593
REGION,TZACO2,2031.0,2.8161
REGION,TZACO2,2032.0,2.7729
REGION,TZACO2,2033.0,2.7162
REGION,TZACO2,2034.0,2.6538
REGION,TZACO2,2035.0,2.5913
REGION,TZACO2,2036.0,2.5317
REGION,TZACO2,2037.0,2.4696
REGION,TZACO2,2038.0,2.393
REGION,TZACO2,2039.0,2.4296
REGION,TZACO2,2040.0,2.9981
REGION,UGACO2,2015.0,0.1012
REGION,UGACO2,2016.0,0.1012
REGION,UGACO2,2017.0,0.1012
REGION,UGACO2,2018.0,0.1012
REGION,UGACO2,2019.0,0.0975
REGION,UGACO2,2020.0,0.0975
REGION,UGACO2,2021.0,0.0959
REGION,UGACO2,2022.0,0.0953
REGION,UGACO2,2023.0,0.0904
REGION,UGACO2,2024.0,0.0819
REGION,UGACO2,2025.0,0.0787
REGION,UGACO2,2026.0,0.0738
REGION,UGACO2,2027.0,0.0689
REGION,UGACO2,2028.0,0.2792
REGION,UGACO2,2029.0,0.3795
REGION,UGACO2,2030.0,0.6656
REGION,UGACO2,2031.0,0.6636
REGION,UGACO2,2032.0,0.736
REGION,UGACO2,2033.0,0.7002
REGION,UGACO2,2034.0,0.6935
REGION,UGACO2,2035.0,0.6723
REGION,UGACO2,2036.0,0.6353
REGION,UGACO2,2037.0,0.5939
REGION,UGACO2,2038.0,0.5852
REGION,UGACO2,2039.0,0.5766
REGION,UGACO2,2040.0,0.568
REGION,ZAFCO2,2015.0,188.182
REGION,ZAFCO2,2016.0,199.2437
REGION,ZAFCO2,2017.0,199.0936
REGION,ZAFCO2,2018.0,197.008
REGION,ZAFCO2,2019.0,208.6884
REGION,ZAFCO2,2020.0,203.1216
REGION,ZAFCO2,2021.0,211.8404
REGION,ZAFCO2,2022.0,224.3414
REGION,ZAFCO2,2023.0,240.0788
REGION,ZAFCO2,2024.0,247.8842
REGION,ZAFCO2,2025.0,248.6491
REGION,ZAFCO2,2026.0,247.4404
REGION,ZAFCO2,2027.0,246.6515
REGION,ZAFCO2,2028.0,248.4412
REGION,ZAFCO2,2029.0,248.0201
REGION,ZAFCO2,2030.0,237.6995
REGION,ZAFCO2,2031.0,250.1061
REGION,ZAFCO2,2032.0,253.9134
REGION,ZAFCO2,2033.0,256.8584
REGION,ZAFCO2,2034.0,259.9011
REGION,ZAFCO2,2035.0,262.9949
REGION,ZAFCO2,2036.0,264.0634
REGION,ZAFCO2,2037.0,265.4643
REGION,ZAFCO2,2038.0,267.0163
REGION,ZAFCO2,2039.0,265.1274
REGION,ZAFCO2,2040.0,268.8088
REGION,ZAFREN,2015.0,0.0
REGION,ZAFREN,2016.0,0.0
REGION,ZAFREN,2017.0,0.0
REGION,ZAFREN,2018.0,0.0
REGION,ZAFREN,2019.0,0.0
REGION,ZAFREN,2020.0,0.0
REGION,ZAFREN,2021.0,-4722.4127
REGION,ZAFREN,2022.0,-1812.3077
REGION,ZAFREN,2023.0,-798.2668
REGION,ZAFREN,2024.0,-370.4823
REGION,ZAFREN,2025.0,-111.7556
REGION,ZAFREN,2026.0,-48.2094
REGION,ZAFREN,2027.0,-0.0
REGION,ZAFREN,2028.0,-0.0
REGION,ZAFREN,2029.0,-0.0
REGION,ZAFREN,2030.0,-0.0
REGION,ZAFREN,2031.0,-37.113
REGION,ZAFREN,2032.0,-104.1196
REGION,ZAFREN,2033.0,-174.4601
REGION,ZAFREN,2034.0,-284.2052
REGION,ZAFREN,2035.0,-392.2694
REGION,ZAFREN,2036.0,-514.9698
REGION,ZAFREN,2037.0,-636.3173
REGION,ZAFREN,2038.0,-757.1161
REGION,ZAFREN,2039.0,-977.822
REGION,ZAFREN,2040.0,-1045.6551
REGION,ZMBCO2,2015.0,0.417
REGION,ZMBCO2,2016.0,0.4173
REGION,ZMBCO2,2017.0,2.4872
REGION,ZMBCO2,2018.0,2.4872
REGION,ZMBCO2,2019.0,2.3095
REGION,ZMBCO2,2020.0,0.2659
REGION,ZMBCO2,2021.0,1.2046
REGION,ZMBCO2,2022.0,1.1947
REGION,ZMBCO2,2023.0,2.5129
REGION,ZMBCO2,2024.0,1.656
REGION,ZMBCO2,2025.0,2.4917
REGION,ZMBCO2,2026.0,5.4613
REGION,ZMBCO2,2027.0,5.8265
REGION,ZMBCO2,2028.0,5.8628
REGION,ZMBCO2,2029.0,7.2233
REGION,ZMBCO2,2030.0,7.2814
REGION,ZMBCO2,2031.0,7.2297
REGION,ZMBCO2,2032.0,7.2198
REGION,ZMBCO2,2033.0,7.2098
REGION,ZMBCO2,2034.0,7.1999
REGION,ZMBCO2,2035.0,7.1899
REGION,ZMBCO2,2036.0,7.8228
REGION,ZMBCO2,2037.0,7.8319
REGION,ZMBCO2,2038.0,7.8222
REGION,ZMBCO2,2039.0,7.8125
REGION,ZMBCO2,2040.0,7.8028
REGION,ZWECO2,2015.0,7.367
REGION,ZWECO2,2016.0,7.3355
REGION,ZWECO2,2017.0,7.4225
REGION,ZWECO2,2018.0,8.215
REGION,ZWECO2,2019.0,7.4474
REGION,ZWECO2,2020.0,4.3947
REGION,ZWECO2,2021.0,3.404
REGION,ZWECO2,2022.0,8.3971
REGION,ZWECO2,2023.0,8.4858
REGION,ZWECO2,2024.0,9.6761
REGION,ZWECO2,2025.0,10.8185
REGION,ZWECO2,2026.0,10.6111
REGION,ZWECO2,2027.0,10.2455
REGION,ZWECO2,2028.0,9.8799
REGION,ZWECO2,2029.0,9.534
REGION,ZWECO2,2030.0,12.9426
REGION,ZWECO2,2031.0,12.577
REGION,ZWECO2,2032.0,12.2114
REGION,ZWECO2,2033.0,11.8458
REGION,ZWECO2,2034.0,11.4801
REGION,ZWECO2,2035.0,11.1145
REGION,ZWECO2,2036.0,10.7495
REGION,ZWECO2,2037.0,10.3845
REGION,ZWECO2,2038.0,10.0195
REGION,ZWECO2,2039.0,9.6545
REGION,ZWECO2,2040.0,9.6374
