r,t,y,AnnualFixedOperatingCost
REGION,MRTSOLPSP00X,2024,3.3523081978559155
REGION,MRTSOLPSP00X,2025,3.7946814138767015
REGION,MRTSOLPSP00X,2026,4.99067197407301
REGION,MRTSOLPSP00X,2027,6.982191050298006
REGION,MRTSOLPSP00X,2028,9.644629457492854
REGION,MRTSOLPSP00X,2029,13.453340477717854
REGION,MRTSOLPSP00X,2030,21.485425402424106
REGION,MRTSOLPSP00X,2031,21.485425402424106
REGION,MRTSOLPSP00X,2032,21.485425402424106
REGION,MRTSOLPSP00X,2033,21.826489858089285
REGION,MRTSOLPSP00X,2034,24.069630418029934
REGION,MRTSOLPSP00X,2035,26.331405647675478
REGION,MRTSOLPSP00X,2036,27.701267648778693
REGION,MRTSOLPSP00X,2037,28.68740831430138
REGION,MRTSOLPSP00X,2038,29.655459350945968
REGION,MRTSOLPSP00X,2039,30.263449022510557
REGION,MRTSOLPSP00X,2040,33.838780787763405
REGION,MRTSOLPUP00X,2015,0.4128
REGION,MRTSOLPUP00X,2016,0.8208
REGION,MRTSOLPUP00X,2017,2.0208000000000004
REGION,MRTSOLPUP00X,2018,2.0208000000000004
REGION,MRTSOLPUP00X,2019,2.0208000000000004
REGION,MRTSOLPUP00X,2020,2.00016
REGION,MRTSOLPUP00X,2021,1.963024
REGION,MRTSOLPUP00X,2022,1.9262320000000002
REGION,MRTSOLPUP00X,2023,1.889784
REGION,MRTSOLPUP00X,2024,1.85368
REGION,MRTSOLPUP00X,2025,1.8179200000000002
REGION,MRTSOLPUP00X,2026,1.7825040000000003
REGION,MRTSOLPUP00X,2027,1.747432
REGION,MRTSOLPUP00X,2028,1.712704
REGION,MRTSOLPUP00X,2029,1.6783200000000003
REGION,MRTSOLPUP00X,2030,1.6442800000000002
REGION,MRTSOLPUP00X,2031,1.6253600000000001
REGION,MRTSOLPUP00X,2032,1.60644
REGION,MRTSOLPUP00X,2033,1.58752
REGION,MRTSOLPUP00X,2034,1.5686
REGION,MRTSOLPUP00X,2035,1.54968
REGION,MRTSOLPUP00X,2036,1.5307600000000001
REGION,MRTSOLPUP00X,2037,1.51184
REGION,MRTSOLPUP00X,2038,1.49292
REGION,MRTSOLPUP00X,2039,1.4740000000000002
REGION,MRTSOLPUP00X,2040,1.4740000000000002
REGION,MRTURNIMP00X,2040,0.0
REGION,MRTURNPRP00X,2040,0.0
REGION,MRTURNPWP01N,2040,0.0
REGION,MRTURNPWP01O,2040,0.0
REGION,MRTWINMGRID1,2040,0.0
REGION,MRTWINOFP00X,2040,0.0
REGION,MRTWINONP00X,2015,1.6512
REGION,MRTWINONP00X,2016,1.6512
REGION,MRTWINONP00X,2017,1.6512
REGION,MRTWINONP00X,2018,1.6512
REGION,MRTWINONP00X,2019,1.6512
REGION,MRTWINONP00X,2020,1.6512
REGION,MRTWINONP00X,2021,1.6406399999999999
REGION,MRTWINONP00X,2022,2.629223076905403
REGION,MRTWINONP00X,2023,2.618663076905403
REGION,MRTWINONP00X,2024,2.6081030769054028
REGION,MRTWINONP00X,2025,2.597543076905403
REGION,MRTWINONP00X,2026,3.5180902088917865
REGION,MRTWINONP00X,2027,3.891022729673658
REGION,MRTWINONP00X,2028,3.880462729673658
REGION,MRTWINONP00X,2029,3.869902729673658
REGION,MRTWINONP00X,2030,3.859342729673658
REGION,MRTWINONP00X,2031,3.8327461349666843
REGION,MRTWINONP00X,2032,4.567660500092619
REGION,MRTWINONP00X,2033,5.481167941938524
REGION,MRTWINONP00X,2034,7.076421902977767
REGION,MRTWINONP00X,2035,8.618818520896331
REGION,MRTWINONP00X,2036,9.114112101571232
REGION,MRTWINONP00X,2037,9.06491090455597
REGION,MRTWINONP00X,2038,9.393399771494753
REGION,MRTWINONP00X,2039,9.342746979376244
REGION,MRTWINONP00X,2040,7.912182187257732
REGION,MRTWINPRP00X,2040,0.0
REGION,MWIBACKSTOP,2040,0.0
REGION,MWIBIOCHC01N,2040,0.0
REGION,MWIBIOCHP01N,2040,0.0
REGION,MWIBIOCHP01O,2015,2.325
REGION,MWIBIOCHP01O,2016,2.325
REGION,MWIBIOCHP01O,2017,2.325
REGION,MWIBIOCHP01O,2018,2.325
REGION,MWIBIOCHP01O,2019,2.325
REGION,MWIBIOCHP01O,2020,2.325
REGION,MWIBIOCHP01O,2021,2.20875
REGION,MWIBIOCHP01O,2022,2.0925
REGION,MWIBIOCHP01O,2023,1.9762499999999998
REGION,MWIBIOCHP01O,2024,1.8599999999999999
REGION,MWIBIOCHP01O,2025,1.1625
REGION,MWIBIOCHP01O,2026,1.04625
REGION,MWIBIOCHP01O,2027,0.93
REGION,MWIBIOCHP01O,2028,0.81375
REGION,MWIBIOCHP01O,2029,0.6975
REGION,MWIBIOCHP01O,2030,0.58125
REGION,MWIBIOCHP01O,2031,0.4619
REGION,MWIBIOCHP01O,2032,0.3441
REGION,MWIBIOCHP01O,2033,0.22785
REGION,MWIBIOCHP01O,2034,0.11315
REGION,MWIBIOCHP01O,2040,0.0
REGION,MWIBIODIP00X,2040,0.0
REGION,MWIBIOEMP00X,2040,0.0
REGION,MWIBIOIMP00X,2040,0.0
REGION,MWIBIOPRP00X,2040,0.0
REGION,MWICO1DIP00X,2040,0.0
REGION,MWICO1IMP00X,2040,0.0
REGION,MWICO1PRP00X,2040,0.0
REGION,MWICO1R1P00X,2040,0.0
REGION,MWICO1R2P00X,2040,0.0
REGION,MWICO1RCP00X,2040,0.0
REGION,MWICOADIP00X,2040,0.0
REGION,MWICOAEMP00X,2040,0.0
REGION,MWICOAIMP00X,2040,0.0
REGION,MWICOAPRP00X,2040,0.0
REGION,MWICOASCC01N,2040,0.0
REGION,MWICOASCP01N,2021,9.0
REGION,MWICOASCP01N,2022,18.0
REGION,MWICOASCP01N,2023,18.0
REGION,MWICOASCP01N,2024,18.0
REGION,MWICOASCP01N,2025,18.0
REGION,MWICOASCP01N,2026,18.0
REGION,MWICOASCP01N,2027,18.0
REGION,MWICOASCP01N,2028,18.0
REGION,MWICOASCP01N,2029,18.0
REGION,MWICOASCP01N,2030,18.0
REGION,MWICOASCP01N,2031,18.0
REGION,MWICOASCP01N,2032,18.0
REGION,MWICOASCP01N,2033,18.0
REGION,MWICOASCP01N,2034,18.0
REGION,MWICOASCP01N,2035,18.0
REGION,MWICOASCP01N,2036,18.0
REGION,MWICOASCP01N,2037,18.0
REGION,MWICOASCP01N,2038,18.0
REGION,MWICOASCP01N,2039,18.0
REGION,MWICOASCP01N,2040,18.0
REGION,MWICOASCP01O,2040,0.0
REGION,MWIEL1TRP00X,2040,0.0
REGION,MWIEL2DIP00X,2040,0.0
REGION,MWIEL3DIP00X,2040,0.0
REGION,MWIEL4DIP00X,2040,0.0
REGION,MWIELMOZBP00,2040,0.0
REGION,MWIELTZABP00,2040,0.0
REGION,MWIGEOCVP01N,2040,0.0
REGION,MWIGEOCVP01O,2040,0.0
REGION,MWIHFODIP00X,2040,0.0
REGION,MWIHFOGCP01N,2025,0.039104068995170375
REGION,MWIHFOGCP01N,2026,0.039104068995170375
REGION,MWIHFOGCP01N,2027,0.039104068995170375
REGION,MWIHFOGCP01N,2028,0.039104068995170375
REGION,MWIHFOGCP01N,2029,0.039104068995170375
REGION,MWIHFOGCP01N,2030,0.039104068995170375
REGION,MWIHFOGCP01N,2031,0.039104068995170375
REGION,MWIHFOGCP01N,2032,0.039104068995170375
REGION,MWIHFOGCP01N,2033,0.039104068995170375
REGION,MWIHFOGCP01N,2034,0.039104068995170375
REGION,MWIHFOGCP01N,2035,0.039104068995170375
REGION,MWIHFOGCP01N,2036,0.039104068995170375
REGION,MWIHFOGCP01N,2037,0.039104068995170375
REGION,MWIHFOGCP01N,2038,0.039104068995170375
REGION,MWIHFOGCP01N,2039,0.039104068995170375
REGION,MWIHFOGCP01N,2040,0.039104068995170375
REGION,MWIHFOGCP01O,2040,0.0
REGION,MWIHFOIMP00X,2040,0.0
REGION,MWIHYDLSP00X,2015,6.2
REGION,MWIHYDLSP00X,2016,6.2
REGION,MWIHYDLSP00X,2017,6.2
REGION,MWIHYDLSP00X,2018,6.2
REGION,MWIHYDLSP00X,2019,9.84
REGION,MWIHYDLSP00X,2020,9.84
REGION,MWIHYDLSP00X,2021,9.84
REGION,MWIHYDLSP00X,2022,9.84
REGION,MWIHYDLSP00X,2023,9.84
REGION,MWIHYDLSP00X,2024,9.84
REGION,MWIHYDLSP00X,2025,9.84
REGION,MWIHYDLSP00X,2026,9.84
REGION,MWIHYDLSP00X,2027,9.84
REGION,MWIHYDLSP00X,2028,9.84
REGION,MWIHYDLSP00X,2029,9.84
REGION,MWIHYDLSP00X,2030,9.84
REGION,MWIHYDLSP00X,2031,9.84
REGION,MWIHYDLSP00X,2032,9.84
REGION,MWIHYDLSP00X,2033,9.84
REGION,MWIHYDLSP00X,2034,9.84
REGION,MWIHYDLSP00X,2035,9.84
REGION,MWIHYDLSP00X,2036,9.84
REGION,MWIHYDLSP00X,2037,9.84
REGION,MWIHYDLSP00X,2038,9.84
REGION,MWIHYDLSP00X,2039,9.84
REGION,MWIHYDLSP00X,2040,9.84
REGION,MWIHYDMGRID1,2040,0.0
REGION,MWIHYDMSP00X,2015,11.02
REGION,MWIHYDMSP00X,2016,11.02
REGION,MWIHYDMSP00X,2017,11.02
REGION,MWIHYDMSP00X,2018,11.02
REGION,MWIHYDMSP00X,2019,11.02
REGION,MWIHYDMSP00X,2020,11.02
REGION,MWIHYDMSP00X,2021,11.02
REGION,MWIHYDMSP00X,2022,11.02
REGION,MWIHYDMSP00X,2023,11.02
REGION,MWIHYDMSP00X,2024,11.02
REGION,MWIHYDMSP00X,2025,11.02
REGION,MWIHYDMSP00X,2026,11.02
REGION,MWIHYDMSP00X,2027,11.02
REGION,MWIHYDMSP00X,2028,11.02
REGION,MWIHYDMSP00X,2029,11.02
REGION,MWIHYDMSP00X,2030,11.02
REGION,MWIHYDMSP00X,2031,11.02
REGION,MWIHYDMSP00X,2032,11.02
REGION,MWIHYDMSP00X,2033,11.02
REGION,MWIHYDMSP00X,2034,11.02
REGION,MWIHYDMSP00X,2035,11.02
REGION,MWIHYDMSP00X,2036,11.02
REGION,MWIHYDMSP00X,2037,11.02
REGION,MWIHYDMSP00X,2038,11.02
REGION,MWIHYDMSP00X,2039,11.02
REGION,MWIHYDMSP00X,2040,11.02
REGION,MWIHYDSSP00X,2015,0.31068
REGION,MWIHYDSSP00X,2016,0.31068
REGION,MWIHYDSSP00X,2017,0.31068
REGION,MWIHYDSSP00X,2018,0.31068
REGION,MWIHYDSSP00X,2019,0.31068
REGION,MWIHYDSSP00X,2020,0.31068
REGION,MWIHYDSSP00X,2021,0.31068
REGION,MWIHYDSSP00X,2022,0.31068
REGION,MWIHYDSSP00X,2023,0.31068
REGION,MWIHYDSSP00X,2024,0.31068
REGION,MWIHYDSSP00X,2025,0.31068
REGION,MWIHYDSSP00X,2026,0.31068
REGION,MWIHYDSSP00X,2027,0.31068
REGION,MWIHYDSSP00X,2028,0.31068
REGION,MWIHYDSSP00X,2029,0.31068
REGION,MWIHYDSSP00X,2030,0.31068
REGION,MWIHYDSSP00X,2031,0.31068
REGION,MWIHYDSSP00X,2032,0.31068
REGION,MWIHYDSSP00X,2033,0.31068
REGION,MWIHYDSSP00X,2034,0.31068
REGION,MWIHYDSSP00X,2035,0.31068
REGION,MWIHYDSSP00X,2036,0.31068
REGION,MWIHYDSSP00X,2037,0.31068
REGION,MWIHYDSSP00X,2038,0.31068
REGION,MWIHYDSSP00X,2039,0.31068
REGION,MWIHYDSSP00X,2040,0.31068
REGION,MWILFODIP00X,2040,0.0
REGION,MWILFOIMP00X,2040,0.0
REGION,MWILFOMGRID1,2040,0.0
REGION,MWILFORCP00X,2015,0.7699238226572283
REGION,MWILFORCP00X,2016,0.824867697162719
REGION,MWILFORCP00X,2017,0.824867697162719
REGION,MWILFORCP00X,2018,0.9824148707293909
REGION,MWILFORCP00X,2019,0.9824148707293909
REGION,MWILFORCP00X,2020,0.9824148707293909
REGION,MWILFORCP00X,2021,0.9824148707293909
REGION,MWILFORCP00X,2022,0.9824148707293909
REGION,MWILFORCP00X,2023,0.9824148707293909
REGION,MWILFORCP00X,2024,0.9824148707293909
REGION,MWILFORCP00X,2025,0.21249104807216268
REGION,MWILFORCP00X,2026,0.15754717356667194
REGION,MWILFORCP00X,2027,0.15754717356667194
REGION,MWILFORCP00X,2040,0.0
REGION,MWILFORCP01N,2040,0.0
REGION,MWILFORCP01O,2015,2.32645
REGION,MWILFORCP01O,2016,2.32645
REGION,MWILFORCP01O,2017,2.32645
REGION,MWILFORCP01O,2018,2.32645
REGION,MWILFORCP01O,2019,2.32645
REGION,MWILFORCP01O,2020,2.32645
REGION,MWILFORCP01O,2021,2.2101275
REGION,MWILFORCP01O,2022,2.093805
REGION,MWILFORCP01O,2023,1.9774825
REGION,MWILFORCP01O,2024,1.86116
REGION,MWILFORCP01O,2025,1.7448375
REGION,MWILFORCP01O,2026,1.6285150000000002
REGION,MWILFORCP01O,2027,1.5121925
REGION,MWILFORCP01O,2028,1.39587
REGION,MWILFORCP01O,2029,1.2795475
REGION,MWILFORCP01O,2030,1.163225
REGION,MWILFORCP01O,2031,1.0469025
REGION,MWILFORCP01O,2032,0.93058
REGION,MWILFORCP01O,2033,0.8142575
REGION,MWILFORCP01O,2034,0.697935
REGION,MWILFORCP01O,2035,0.5816125
REGION,MWILFORCP01O,2036,0.46529
REGION,MWILFORCP01O,2037,0.3489675
REGION,MWILFORCP01O,2038,0.232645
REGION,MWILFORCP01O,2039,0.1163225
REGION,MWILFORCP01O,2040,0.0
REGION,MWILFOSALON1,2040,0.0
REGION,MWILNGEXP00X,2040,0.0
REGION,MWILNGIMP00X,2040,0.0
REGION,MWINGACCC01N,2040,0.0
REGION,MWINGACCP01N,2040,0.0
REGION,MWINGACCP01O,2040,0.0
REGION,MWINGADIP00X,2040,0.0
REGION,MWINGAGCP01N,2040,0.0
REGION,MWINGAGCP01O,2040,0.0
REGION,MWINGAPRP00X,2040,0.0
REGION,MWINGGCP01N,2040,0.0
REGION,MWINGGCP01O,2040,0.0
REGION,MWISOLARP00X,2040,0.0
REGION,MWISOLCNP01X,2040,0.0
REGION,MWISOLCSP01X,2040,0.0
REGION,MWISOLMGRID1,2040,0.0
REGION,MWISOLPRP00X,2015,0.352
REGION,MWISOLPRP00X,2016,0.352
REGION,MWISOLPRP00X,2017,0.352
REGION,MWISOLPRP00X,2018,0.352
REGION,MWISOLPRP00X,2019,0.352
REGION,MWISOLPRP00X,2020,0.3408
REGION,MWISOLPRP00X,2021,0.32754
REGION,MWISOLPRP00X,2022,0.31442000000000003
REGION,MWISOLPRP00X,2023,0.30144
REGION,MWISOLPRP00X,2024,0.28859999999999997
REGION,MWISOLPRP00X,2025,0.27590000000000003
REGION,MWISOLPRP00X,2026,0.26334
REGION,MWISOLPRP00X,2027,0.25092000000000003
REGION,MWISOLPRP00X,2028,8.773623742018948
REGION,MWISOLPRP00X,2029,18.649673007767284
REGION,MWISOLPRP00X,2030,30.178145703708186
REGION,MWISOLPRP00X,2031,42.42549492781377
REGION,MWISOLPRP00X,2032,55.4231042997502
REGION,MWISOLPRP00X,2033,69.20024677101617
REGION,MWISOLPRP00X,2034,83.77555892938581
REGION,MWISOLPRP00X,2035,94.71216123884064
REGION,MWISOLPRP00X,2036,100.5371395724318
REGION,MWISOLPRP00X,2037,106.51621017461872
REGION,MWISOLPRP00X,2038,112.64384204048714
REGION,MWISOLPRP00X,2039,118.91562020005657
REGION,MWISOLPRP00X,2040,130.6734736030077
REGION,MWISOLPRSAL1,2040,0.0
REGION,MWISOLPRSAL2,2040,0.0
REGION,MWISOLPRSAL3,2040,0.0
REGION,MWISOLPRSAL4,2040,0.0
REGION,MWISOLPRSAL5,2040,0.0
REGION,MWISOLPSP00X,2040,0.0
REGION,MWISOLPUP00X,2040,0.0
REGION,MWIURNIMP00X,2040,0.0
REGION,MWIURNPRP00X,2040,0.0
REGION,MWIURNPWP01N,2040,0.0
REGION,MWIURNPWP01O,2040,0.0
REGION,MWIWINMGRID1,2040,0.0
REGION,MWIWINOFP00X,2040,0.0
REGION,MWIWINONP00X,2040,0.0
REGION,MWIWINPRP00X,2040,0.0
REGION,NAMBACKSTOP,2040,0.0
REGION,NAMBIOCHC01N,2040,0.0
REGION,NAMBIOCHP01N,2040,0.0
REGION,NAMBIOCHP01O,2015,0.01875
REGION,NAMBIOCHP01O,2016,0.01875
REGION,NAMBIOCHP01O,2017,0.01875
REGION,NAMBIOCHP01O,2018,0.01875
REGION,NAMBIOCHP01O,2019,0.01875
REGION,NAMBIOCHP01O,2020,0.01875
REGION,NAMBIOCHP01O,2021,0.0178125
REGION,NAMBIOCHP01O,2022,0.016875
REGION,NAMBIOCHP01O,2023,0.0159375
REGION,NAMBIOCHP01O,2024,0.015
REGION,NAMBIOCHP01O,2025,0.009375
REGION,NAMBIOCHP01O,2026,0.0084375
REGION,NAMBIOCHP01O,2027,0.0075
REGION,NAMBIOCHP01O,2028,0.0065625
REGION,NAMBIOCHP01O,2029,0.005625
REGION,NAMBIOCHP01O,2030,0.0046875
REGION,NAMBIOCHP01O,2031,0.003725
REGION,NAMBIOCHP01O,2032,0.002775
REGION,NAMBIOCHP01O,2033,0.0018375
REGION,NAMBIOCHP01O,2034,0.000912500000000001
REGION,NAMBIOCHP01O,2040,0.0
REGION,NAMBIODIP00X,2040,0.0
REGION,NAMBIOEMP00X,2040,0.0
REGION,NAMBIOIMP00X,2040,0.0
REGION,NAMBIOPRP00X,2040,0.0
REGION,NAMCO1DIP00X,2040,0.0
REGION,NAMCO1IMP00X,2040,0.0
REGION,NAMCO1PRP00X,2040,0.0
REGION,NAMCO1R1P00X,2040,0.0
REGION,NAMCO1R2P00X,2040,0.0
REGION,NAMCO1RCP00X,2040,0.0
REGION,NAMCOADIP00X,2040,0.0
REGION,NAMCOAIMP00X,2040,0.0
REGION,NAMCOAPRP00X,2040,0.0
REGION,NAMCOASCC01N,2040,0.0
REGION,NAMCOASCP01N,2040,0.0
REGION,NAMCOASCP01O,2015,7.8
REGION,NAMCOASCP01O,2016,7.68
REGION,NAMCOASCP01O,2017,7.5600000000000005
REGION,NAMCOASCP01O,2018,7.44
REGION,NAMCOASCP01O,2019,7.32
REGION,NAMCOASCP01O,2020,7.2
REGION,NAMCOASCP01O,2021,7.2
REGION,NAMCOASCP01O,2022,7.2
REGION,NAMCOASCP01O,2023,6.84
REGION,NAMCOASCP01O,2024,6.48
REGION,NAMCOASCP01O,2025,6.12
REGION,NAMCOASCP01O,2026,5.76
REGION,NAMCOASCP01O,2027,5.4
REGION,NAMCOASCP01O,2028,5.04
REGION,NAMCOASCP01O,2029,4.68
REGION,NAMCOASCP01O,2030,4.32
REGION,NAMCOASCP01O,2031,3.96
REGION,NAMCOASCP01O,2032,3.6
REGION,NAMCOASCP01O,2033,3.24
REGION,NAMCOASCP01O,2034,2.88
REGION,NAMCOASCP01O,2035,2.52
REGION,NAMCOASCP01O,2036,2.16
REGION,NAMCOASCP01O,2037,1.8
REGION,NAMCOASCP01O,2038,1.44
REGION,NAMCOASCP01O,2039,1.08
REGION,NAMCOASCP01O,2040,0.72
REGION,NAMEL1TRP00X,2040,0.0
REGION,NAMEL2DIP00X,2040,0.0
REGION,NAMEL3DIP00X,2040,0.0
REGION,NAMEL4DIP00X,2040,0.0
REGION,NAMELAGOBP00,2040,0.0
REGION,NAMELZAFBP00,2040,0.0
REGION,NAMELZMBBP00,2040,0.0
REGION,NAMELZWEBP00,2040,0.0
REGION,NAMGEOCVP01N,2040,0.0
REGION,NAMGEOCVP01O,2040,0.0
REGION,NAMHFODIP00X,2040,0.0
REGION,NAMHFOEMP00X,2040,0.0
REGION,NAMHFOGCP01N,2040,0.0
REGION,NAMHFOGCP01O,2015,2.1098
REGION,NAMHFOGCP01O,2016,2.1098
REGION,NAMHFOGCP01O,2017,2.1098
REGION,NAMHFOGCP01O,2018,2.1098
REGION,NAMHFOGCP01O,2019,2.1098
REGION,NAMHFOGCP01O,2020,2.1098
REGION,NAMHFOGCP01O,2021,2.00431
REGION,NAMHFOGCP01O,2022,1.89882
REGION,NAMHFOGCP01O,2023,1.79333
REGION,NAMHFOGCP01O,2024,1.68784
REGION,NAMHFOGCP01O,2025,1.58235
REGION,NAMHFOGCP01O,2026,1.47686
REGION,NAMHFOGCP01O,2027,1.37137
REGION,NAMHFOGCP01O,2028,1.2658800000000001
REGION,NAMHFOGCP01O,2029,1.16039
REGION,NAMHFOGCP01O,2030,1.0549
REGION,NAMHFOGCP01O,2031,0.94941
REGION,NAMHFOGCP01O,2032,0.84392
REGION,NAMHFOGCP01O,2033,0.73843
REGION,NAMHFOGCP01O,2034,0.632940000000001
REGION,NAMHFOGCP01O,2035,0.52745
REGION,NAMHFOGCP01O,2036,0.42196
REGION,NAMHFOGCP01O,2037,0.31647
REGION,NAMHFOGCP01O,2038,0.21098
REGION,NAMHFOGCP01O,2039,0.10549
REGION,NAMHFOGCP01O,2040,0.0
REGION,NAMHFOIMP00X,2040,0.0
REGION,NAMHYDLSP00X,2015,13.05
REGION,NAMHYDLSP00X,2016,13.05
REGION,NAMHYDLSP00X,2017,13.05
REGION,NAMHYDLSP00X,2018,13.05
REGION,NAMHYDLSP00X,2019,13.05
REGION,NAMHYDLSP00X,2020,13.05
REGION,NAMHYDLSP00X,2021,13.05
REGION,NAMHYDLSP00X,2022,13.05
REGION,NAMHYDLSP00X,2023,13.05
REGION,NAMHYDLSP00X,2024,13.05
REGION,NAMHYDLSP00X,2025,13.05
REGION,NAMHYDLSP00X,2026,13.05
REGION,NAMHYDLSP00X,2027,13.05
REGION,NAMHYDLSP00X,2028,13.05
REGION,NAMHYDLSP00X,2029,13.05
REGION,NAMHYDLSP00X,2030,13.05
REGION,NAMHYDLSP00X,2031,13.05
REGION,NAMHYDLSP00X,2032,13.05
REGION,NAMHYDLSP00X,2033,13.05
REGION,NAMHYDLSP00X,2034,13.05
REGION,NAMHYDLSP00X,2035,13.05
REGION,NAMHYDLSP00X,2036,13.05
REGION,NAMHYDLSP00X,2037,13.05
REGION,NAMHYDLSP00X,2038,13.05
REGION,NAMHYDLSP00X,2039,13.05
REGION,NAMHYDLSP00X,2040,13.05
REGION,NAMHYDMGRID1,2040,0.0
REGION,NAMHYDMSP00X,2015,4.6
REGION,NAMHYDMSP00X,2016,4.6
REGION,NAMHYDMSP00X,2017,4.6
REGION,NAMHYDMSP00X,2018,4.6
REGION,NAMHYDMSP00X,2019,4.6
REGION,NAMHYDMSP00X,2020,4.6
REGION,NAMHYDMSP00X,2021,4.6
REGION,NAMHYDMSP00X,2022,4.6
REGION,NAMHYDMSP00X,2023,4.6
REGION,NAMHYDMSP00X,2024,4.6
REGION,NAMHYDMSP00X,2025,9.432272331573046
REGION,NAMHYDMSP00X,2026,13.282546373140823
REGION,NAMHYDMSP00X,2027,19.24431566107313
REGION,NAMHYDMSP00X,2028,20.010495481269658
REGION,NAMHYDMSP00X,2029,20.547916758499326
REGION,NAMHYDMSP00X,2030,20.547916758499326
REGION,NAMHYDMSP00X,2031,20.547916758499326
REGION,NAMHYDMSP00X,2032,20.547916758499326
REGION,NAMHYDMSP00X,2033,20.547916758499326
REGION,NAMHYDMSP00X,2034,20.547916758499326
REGION,NAMHYDMSP00X,2035,20.547916758499326
REGION,NAMHYDMSP00X,2036,20.547916758499326
REGION,NAMHYDMSP00X,2037,20.547916758499326
REGION,NAMHYDMSP00X,2038,20.547916758499326
REGION,NAMHYDMSP00X,2039,20.547916758499326
REGION,NAMHYDMSP00X,2040,20.547916758499326
REGION,NAMHYDSSP00X,2040,0.0
REGION,NAMLFODIP00X,2040,0.0
REGION,NAMLFOEMP00X,2040,0.0
REGION,NAMLFOIMP00X,2040,0.0
REGION,NAMLFOMGRID1,2040,0.0
REGION,NAMLFORCP00X,2016,0.057427878484936676
REGION,NAMLFORCP00X,2017,0.05838239369986346
REGION,NAMLFORCP00X,2018,0.12279521831835727
REGION,NAMLFORCP00X,2019,0.12279521831835727
REGION,NAMLFORCP00X,2020,0.12279521831835727
REGION,NAMLFORCP00X,2021,0.12279521831835727
REGION,NAMLFORCP00X,2022,0.12279521831835727
REGION,NAMLFORCP00X,2023,0.12279521831835727
REGION,NAMLFORCP00X,2024,0.12279521831835727
REGION,NAMLFORCP00X,2025,0.12279521831835727
REGION,NAMLFORCP00X,2026,0.0653673398334206
REGION,NAMLFORCP00X,2027,0.06441282461849382
REGION,NAMLFORCP00X,2040,0.0
REGION,NAMLFORCP01N,2040,0.0
REGION,NAMLFORCP01O,2015,0.413
REGION,NAMLFORCP01O,2016,0.413
REGION,NAMLFORCP01O,2017,0.413
REGION,NAMLFORCP01O,2018,0.413
REGION,NAMLFORCP01O,2019,0.413
REGION,NAMLFORCP01O,2020,0.413
REGION,NAMLFORCP01O,2021,0.39235
REGION,NAMLFORCP01O,2022,0.3717
REGION,NAMLFORCP01O,2023,0.35105
REGION,NAMLFORCP01O,2024,0.3304
REGION,NAMLFORCP01O,2025,0.30975
REGION,NAMLFORCP01O,2026,0.2891
REGION,NAMLFORCP01O,2027,0.26845
REGION,NAMLFORCP01O,2028,0.2478
REGION,NAMLFORCP01O,2029,0.22715
REGION,NAMLFORCP01O,2030,0.2065
REGION,NAMLFORCP01O,2031,0.18585
REGION,NAMLFORCP01O,2032,0.1652
REGION,NAMLFORCP01O,2033,0.14455
REGION,NAMLFORCP01O,2034,0.1239
REGION,NAMLFORCP01O,2035,0.10325
REGION,NAMLFORCP01O,2036,0.0826
REGION,NAMLFORCP01O,2037,0.06195
REGION,NAMLFORCP01O,2038,0.0413
REGION,NAMLFORCP01O,2039,0.02065
REGION,NAMLFORCP01O,2040,0.0
REGION,NAMLFOSALON1,2040,0.0
REGION,NAMLNGEXP00X,2040,0.0
REGION,NAMLNGIMP00X,2040,0.0
REGION,NAMNGACCC01N,2040,0.0
REGION,NAMNGACCP01N,2024,20.162224905117547
REGION,NAMNGACCP01N,2025,20.162224905117547
REGION,NAMNGACCP01N,2026,20.162224905117547
REGION,NAMNGACCP01N,2027,20.162224905117547
REGION,NAMNGACCP01N,2028,20.162224905117547
REGION,NAMNGACCP01N,2029,20.162224905117547
REGION,NAMNGACCP01N,2030,20.162224905117547
REGION,NAMNGACCP01N,2031,20.162224905117547
REGION,NAMNGACCP01N,2032,20.162224905117547
REGION,NAMNGACCP01N,2033,20.162224905117547
REGION,NAMNGACCP01N,2034,23.600568536691625
REGION,NAMNGACCP01N,2035,26.468548966585374
REGION,NAMNGACCP01N,2036,29.48809063641648
REGION,NAMNGACCP01N,2037,31.800717168240794
REGION,NAMNGACCP01N,2038,35.03723180142988
REGION,NAMNGACCP01N,2039,37.607378474688055
REGION,NAMNGACCP01N,2040,39.13235844968434
REGION,NAMNGACCP01O,2040,0.0
REGION,NAMNGADIP00X,2040,0.0
REGION,NAMNGAGCP01N,2040,0.0
REGION,NAMNGAGCP01O,2040,0.0
REGION,NAMNGAPRP00X,2040,0.0
REGION,NAMNGGCP01N,2040,0.0
REGION,NAMNGGCP01O,2040,0.0
REGION,NAMSOLARP00X,2040,0.0
REGION,NAMSOLCNP01X,2040,0.0
REGION,NAMSOLCSP01X,2040,0.0
REGION,NAMSOLMGRID1,2040,0.0
REGION,NAMSOLPRP00X,2015,0.352
REGION,NAMSOLPRP00X,2016,0.832
REGION,NAMSOLPRP00X,2017,0.992
REGION,NAMSOLPRP00X,2018,0.992
REGION,NAMSOLPRP00X,2019,0.992
REGION,NAMSOLPRP00X,2020,0.992
REGION,NAMSOLPRP00X,2021,0.9858
REGION,NAMSOLPRP00X,2022,0.9796
REGION,NAMSOLPRP00X,2023,0.9734
REGION,NAMSOLPRP00X,2024,0.9672
